Zalophus_californianus	Vulpes_vulpes	Vulpes_lagopus	Ursus_thibetanus	Ursus_maritimus	Ursus_arctos	Ursus_americanus	Suricata_suricatta	Puma_yagouaroundi	Puma_concolor	Phoca_vitulina	Panthera_tigris	Panthera_pardus	Panthera_leo	Odobenus_rosmarus	Neomonachus_schauinslandi	Mustela_putorius	Mustela_erminea	Mirounga_leonina	Lynx_pardinus	Lontra_canadensis	Leptonychotes_weddellii	Hyaena_hyaena	Halichoerus_grypus	Felis_catus	Eumetopias_jubatus	Enhydra_lutris	Canis_lupus	Callorhinus_ursinus	Ailuropoda_melanoleuca	Acinonyx_jubatus	
0.00014235	0.020281	0.00092256	0.0012236	0.00022601	0.016834	0.00040889	5.8307e-06	0.0040249	0.0040249	0.0020713	0.0064951	0.72818	0.0055683	0.00055521	0.001594	8.7474e-05	0.012287	0.00091331	0.0019335	1.3463e-05	0.0015623	2.2474e-06	0.0030345	0.00071122	0.0017999	9.0693e-05	3.7869e-06	0.0016355	0.00026113	0.016454	
0.00014236	0.020233	0.00092268	0.0012225	0.00022566	0.016823	0.00040797	6.0291e-06	0.0040251	0.0040251	0.0020726	0.0064921	0.72871	0.0055503	0.00055231	0.0016043	8.6682e-05	0.012316	0.00091755	0.0019329	1.3357e-05	0.0015647	2.2211e-06	0.0030407	0.00071187	0.0018028	9.0728e-05	3.8908e-06	0.0016321	0.00026221	0.016469	
0.00014236	0.020184	0.00092281	0.0012213	0.0002253	0.016812	0.00040705	6.2462e-06	0.0040253	0.0040253	0.0020738	0.0064891	0.72924	0.0055323	0.00054945	0.0016146	8.5899e-05	0.012346	0.00092183	0.0019323	1.3253e-05	0.0015672	2.1978e-06	0.003047	0.00071254	0.0018057	9.0767e-05	3.9959e-06	0.0016287	0.0002633	0.016485	
0.00014236	0.020136	0.00092293	0.0012202	0.00022495	0.016801	0.00040613	6.4862e-06	0.0040255	0.0040255	0.0020751	0.0064862	0.72978	0.0055144	0.00054663	0.0016251	8.5127e-05	0.012376	0.00092614	0.0019317	1.3151e-05	0.0015698	2.1781e-06	0.0030534	0.00071321	0.0018086	9.081e-05	4.1027e-06	0.0016254	0.00026441	0.0165	
0.00014235	0.020087	0.00092305	0.0012191	0.00022459	0.01679	0.00040522	6.4111e-06	0.0040258	0.0040258	0.0020764	0.0064832	0.73031	0.0054965	0.00054385	0.0016356	8.4364e-05	0.012406	0.00093049	0.0019312	1.305e-05	0.0015724	2.2657e-06	0.0030597	0.00071388	0.0018116	9.0856e-05	4.2108e-06	0.0016222	0.00026554	0.016516	
0.00014233	0.020039	0.00092317	0.001218	0.00022423	0.016779	0.0004043	6.3212e-06	0.004026	0.004026	0.0020777	0.0064802	0.73084	0.0054785	0.00054104	0.0016461	8.3589e-05	0.012436	0.00093482	0.0019306	1.2946e-05	0.001575	2.3475e-06	0.0030661	0.00071453	0.0018145	9.0891e-05	4.313e-06	0.001619	0.00026666	0.016531	
0.00014231	0.01999	0.00092328	0.0012168	0.00022386	0.016768	0.00040337	6.2165e-06	0.0040262	0.0040262	0.0020789	0.0064773	0.73138	0.0054606	0.00053822	0.0016566	8.2802e-05	0.012466	0.00093914	0.00193	1.2837e-05	0.0015776	2.4237e-06	0.0030724	0.00071516	0.0018174	9.0915e-05	4.4093e-06	0.0016157	0.00026775	0.016547	
0.00014227	0.019942	0.00092339	0.0012157	0.0002235	0.016758	0.00040244	6.1299e-06	0.0040264	0.0040264	0.0020802	0.0064743	0.73191	0.0054427	0.00053544	0.0016671	8.2026e-05	0.012496	0.00094349	0.0019294	1.273e-05	0.0015802	2.5049e-06	0.0030788	0.0007158	0.0018202	9.0943e-05	4.5076e-06	0.0016125	0.00026887	0.016563	
0.00014223	0.019894	0.0009235	0.0012146	0.00022313	0.016747	0.00040151	6.0607e-06	0.0040267	0.0040267	0.0020815	0.0064714	0.73245	0.0054248	0.0005327	0.0016777	8.126e-05	0.012527	0.00094788	0.0019289	1.2626e-05	0.0015829	2.5915e-06	0.0030851	0.00071647	0.0018231	9.0976e-05	4.6078e-06	0.0016093	0.00027001	0.016578	
0.00014218	0.019846	0.0009236	0.0012134	0.00022276	0.016736	0.00040058	5.978e-06	0.0040269	0.0040269	0.0020827	0.0064684	0.73299	0.0054069	0.00052994	0.0016883	8.0483e-05	0.012557	0.00095226	0.0019283	1.2517e-05	0.0015856	2.6726e-06	0.0030915	0.00071712	0.001826	9.0997e-05	4.7023e-06	0.0016061	0.00027113	0.016594	
0.00014212	0.019798	0.00092371	0.0012123	0.00022239	0.016725	0.00039964	5.8816e-06	0.0040271	0.0040271	0.002084	0.0064654	0.73353	0.005389	0.00052716	0.0016989	7.9695e-05	0.012588	0.00095662	0.0019277	1.2404e-05	0.0015882	2.7482e-06	0.0030979	0.00071775	0.0018289	9.1008e-05	4.7984e-06	0.001603	0.00027224	0.01661	
0.00014204	0.019751	0.00092381	0.0012112	0.00022201	0.016714	0.00039869	5.7716e-06	0.0040273	0.0040273	0.0020852	0.0064625	0.73407	0.0053712	0.00052437	0.0017095	7.8895e-05	0.012618	0.00096097	0.0019272	1.2287e-05	0.0015908	2.8183e-06	0.0031042	0.00071837	0.0018318	9.1008e-05	4.8888e-06	0.0015997	0.00027333	0.016625	
0.00014197	0.019703	0.00092391	0.00121	0.00022163	0.016703	0.00039775	5.6789e-06	0.0040275	0.0040275	0.0020865	0.0064595	0.73461	0.0053533	0.00052162	0.0017201	7.8106e-05	0.012649	0.00096536	0.0019266	1.2173e-05	0.0015935	2.8939e-06	0.0031105	0.00071901	0.0018347	9.1012e-05	4.9813e-06	0.0015966	0.00027444	0.016641	
0.00014188	0.019655	0.000924	0.0012089	0.00022124	0.016693	0.0003968	5.5727e-06	0.0040277	0.0040277	0.0020877	0.0064566	0.73515	0.0053355	0.00051885	0.0017308	7.7306e-05	0.01268	0.00096973	0.0019261	1.2054e-05	0.0015962	2.964e-06	0.0031169	0.00071962	0.0018375	9.1005e-05	5.0681e-06	0.0015934	0.00027553	0.016657	
0.00014178	0.019608	0.0009241	0.0012077	0.00022085	0.016682	0.00039585	5.481e-06	0.004028	0.004028	0.0020889	0.0064536	0.73569	0.0053177	0.00051611	0.0017415	7.6514e-05	0.012711	0.00097414	0.0019255	1.1936e-05	0.0015989	3.0388e-06	0.0031233	0.00072026	0.0018404	9.1002e-05	5.1565e-06	0.0015903	0.00027664	0.016672	
0.00014168	0.01956	0.00092419	0.0012066	0.00022047	0.016671	0.0003949	5.4056e-06	0.0040282	0.0040282	0.0020902	0.0064507	0.73624	0.0052999	0.00051341	0.0017523	7.5733e-05	0.012742	0.00097859	0.0019251	1.1821e-05	0.0016017	3.1194e-06	0.0031297	0.00072091	0.0018433	9.1003e-05	5.2471e-06	0.0015872	0.00027778	0.016688	
0.00014158	0.019513	0.00092429	0.0012054	0.00022008	0.01666	0.00039394	5.3168e-06	0.0040284	0.0040284	0.0020914	0.0064478	0.73679	0.0052822	0.00051067	0.001763	7.4941e-05	0.012773	0.00098302	0.0019246	1.1702e-05	0.0016044	3.1944e-06	0.003136	0.00072155	0.0018461	9.0993e-05	5.3395e-06	0.0015842	0.0002789	0.016704	
0.00014146	0.019466	0.00092439	0.0012043	0.00021969	0.01665	0.00039299	5.244e-06	0.0040286	0.0040286	0.0020927	0.0064449	0.73734	0.0052644	0.00050797	0.0017739	7.4158e-05	0.012804	0.00098749	0.0019241	1.1585e-05	0.0016073	3.2754e-06	0.0031424	0.0007222	0.001849	9.0988e-05	5.4342e-06	0.0015812	0.00028004	0.01672	
0.00014134	0.019419	0.00092448	0.0012031	0.00021929	0.016639	0.00039203	5.1571e-06	0.0040288	0.0040288	0.0020939	0.006442	0.73789	0.0052467	0.00050525	0.0017847	7.3364e-05	0.012836	0.00099195	0.0019236	1.1463e-05	0.0016101	3.3504e-06	0.0031488	0.00072283	0.0018519	9.0971e-05	5.523e-06	0.0015783	0.00028116	0.016736	
0.00014121	0.019372	0.00092456	0.001202	0.00021889	0.016628	0.00039107	5.0835e-06	0.0040291	0.0040291	0.0020951	0.006439	0.73844	0.005229	0.00050256	0.0017956	7.2578e-05	0.012867	0.00099644	0.0019232	1.1343e-05	0.0016129	3.4306e-06	0.0031553	0.00072349	0.0018548	9.0957e-05	5.6055e-06	0.0015753	0.00028231	0.016752	
0.00014108	0.019325	0.00092465	0.0012008	0.0002185	0.016618	0.00039011	5.025e-06	0.0040293	0.0040293	0.0020964	0.0064362	0.739	0.0052114	0.00049991	0.0018066	7.1802e-05	0.012899	0.001001	0.0019228	1.1225e-05	0.0016158	3.5173e-06	0.0031617	0.00072415	0.0018576	9.0948e-05	5.6904e-06	0.0015725	0.00028347	0.016768	
0.00014094	0.019278	0.00092473	0.0011996	0.0002181	0.016607	0.00038915	4.9527e-06	0.0040295	0.0040295	0.0020976	0.0064333	0.73956	0.0051937	0.00049724	0.0018176	7.1014e-05	0.012931	0.0010055	0.0019224	1.1103e-05	0.0016187	3.5978e-06	0.0031681	0.0007248	0.0018605	9.0928e-05	5.7693e-06	0.0015696	0.00028462	0.016784	
0.00014078	0.019231	0.0009248	0.0011985	0.00021769	0.016596	0.00038818	4.8673e-06	0.0040298	0.0040298	0.0020988	0.0064304	0.74012	0.0051761	0.00049455	0.0018285	7.0215e-05	0.012963	0.00101	0.0019219	1.0977e-05	0.0016216	3.6727e-06	0.0031746	0.00072544	0.0018633	9.0896e-05	5.8425e-06	0.0015667	0.00028575	0.0168	
0.00014062	0.019184	0.00092487	0.0011973	0.00021728	0.016586	0.00038721	4.7946e-06	0.00403	0.00403	0.0021	0.0064275	0.74068	0.0051584	0.0004919	0.0018395	6.9424e-05	0.012995	0.0010145	0.0019215	1.0852e-05	0.0016246	3.753e-06	0.003181	0.00072609	0.0018662	9.0868e-05	5.9174e-06	0.0015638	0.0002869	0.016816	
0.00014045	0.019137	0.00092494	0.0011961	0.00021687	0.016575	0.00038623	4.7089e-06	0.0040302	0.0040302	0.0021012	0.0064246	0.74124	0.0051408	0.00048923	0.0018505	6.8622e-05	0.013027	0.001019	0.0019211	1.0723e-05	0.0016275	3.8277e-06	0.0031874	0.00072673	0.001869	9.0829e-05	5.9865e-06	0.0015609	0.00028804	0.016832	
0.00014027	0.019091	0.00092501	0.001195	0.00021646	0.016564	0.00038525	4.6356e-06	0.0040304	0.0040304	0.0021025	0.0064217	0.7418	0.0051232	0.0004866	0.0018616	6.7828e-05	0.013059	0.0010236	0.0019207	1.0596e-05	0.0016304	3.908e-06	0.0031939	0.00072737	0.0018719	9.0793e-05	6.0575e-06	0.0015581	0.00028919	0.016848	
0.00014008	0.019044	0.00092507	0.0011938	0.00021604	0.016554	0.00038427	4.5486e-06	0.0040306	0.0040306	0.0021037	0.0064188	0.74236	0.0051056	0.00048394	0.0018727	6.7022e-05	0.013091	0.0010281	0.0019203	1.0464e-05	0.0016334	3.9821e-06	0.0032003	0.00072801	0.0018747	9.0746e-05	6.1224e-06	0.0015552	0.00029033	0.016864	
0.00013988	0.018997	0.00092512	0.0011926	0.00021562	0.016543	0.00038328	4.4478e-06	0.0040309	0.0040309	0.0021049	0.0064159	0.74293	0.005088	0.00048127	0.0018837	6.6204e-05	0.013124	0.0010327	0.0019199	1.0328e-05	0.0016362	4.0501e-06	0.0032067	0.00072862	0.0018775	9.0687e-05	6.1813e-06	0.0015523	0.00029144	0.01688	
0.00013967	0.018951	0.00092517	0.0011914	0.00021519	0.016533	0.00038228	4.3332e-06	0.0040311	0.0040311	0.0021061	0.006413	0.74349	0.0050704	0.00047859	0.0018947	6.5375e-05	0.013156	0.0010372	0.0019195	1.0188e-05	0.0016391	4.112e-06	0.0032131	0.00072922	0.0018804	9.0617e-05	6.2342e-06	0.0015494	0.00029254	0.016896	
0.00013945	0.018904	0.00092521	0.0011903	0.00021476	0.016522	0.00038128	4.231e-06	0.0040313	0.0040313	0.0021073	0.0064101	0.74405	0.0050529	0.00047593	0.0019058	6.4554e-05	0.013188	0.0010417	0.0019191	1.0049e-05	0.001642	4.1795e-06	0.0032195	0.00072984	0.0018832	9.055e-05	6.2889e-06	0.0015466	0.00029365	0.016912	
0.00013923	0.018858	0.00092525	0.0011891	0.00021433	0.016511	0.00038028	4.1159e-06	0.0040315	0.0040315	0.0021084	0.0064073	0.74461	0.0050353	0.00047326	0.0019169	6.3722e-05	0.01322	0.0010462	0.0019186	9.906e-06	0.0016449	4.2413e-06	0.0032259	0.00073043	0.001886	9.0472e-05	6.3378e-06	0.0015437	0.00029475	0.016928	
0.00013899	0.018811	0.00092529	0.0011879	0.00021389	0.016501	0.00037928	4.0127e-06	0.0040317	0.0040317	0.0021096	0.0064044	0.74518	0.0050178	0.00047062	0.001928	6.2897e-05	0.013253	0.0010508	0.0019182	9.7646e-06	0.0016479	4.3089e-06	0.0032324	0.00073105	0.0018888	9.0398e-05	6.3885e-06	0.0015409	0.00029587	0.016944	
0.00013875	0.018765	0.00092533	0.0011867	0.00021345	0.01649	0.00037827	3.8968e-06	0.0040319	0.0040319	0.0021108	0.0064015	0.74575	0.0050002	0.00046797	0.0019391	6.208e-05	0.013286	0.0010554	0.0019178	9.6245e-06	0.0016508	4.3707e-06	0.0032388	0.00073164	0.0018916	9.0326e-05	6.4335e-06	0.0015381	0.00029697	0.01696	
0.0001385	0.018719	0.00092536	0.0011855	0.00021301	0.01648	0.00037726	3.7923e-06	0.0040321	0.0040321	0.002112	0.0063986	0.74632	0.0049827	0.00046534	0.0019503	6.1271e-05	0.013319	0.0010599	0.0019175	9.4858e-06	0.0016538	4.4384e-06	0.0032452	0.00073226	0.0018944	9.0258e-05	6.4804e-06	0.0015353	0.00029809	0.016977	
0.00013824	0.018673	0.0009254	0.0011843	0.00021258	0.016469	0.00037625	3.7009e-06	0.0040323	0.0040323	0.0021132	0.0063958	0.74689	0.0049653	0.00046275	0.0019616	6.0471e-05	0.013352	0.0010646	0.0019172	9.3489e-06	0.0016569	4.5133e-06	0.0032517	0.00073289	0.0018972	9.0194e-05	6.5298e-06	0.0015326	0.00029924	0.016993	
0.00013798	0.018626	0.00092543	0.0011831	0.00021213	0.016459	0.00037524	3.5962e-06	0.0040325	0.0040325	0.0021144	0.0063929	0.74746	0.0049478	0.00046015	0.0019729	5.9659e-05	0.013385	0.0010692	0.0019168	9.2078e-06	0.0016599	4.5819e-06	0.0032582	0.0007335	0.0019001	9.0119e-05	6.5732e-06	0.0015298	0.00030037	0.017009	
0.0001377	0.01858	0.00092545	0.0011819	0.00021168	0.016448	0.00037422	3.4782e-06	0.0040327	0.0040327	0.0021155	0.0063901	0.74804	0.0049303	0.00045753	0.0019841	5.8836e-05	0.013419	0.0010738	0.0019164	9.0624e-06	0.0016629	4.6442e-06	0.0032646	0.0007341	0.0019028	9.0033e-05	6.6105e-06	0.001527	0.00030148	0.017025	
0.00013742	0.018534	0.00092547	0.0011807	0.00021123	0.016438	0.0003732	3.373e-06	0.0040329	0.0040329	0.0021167	0.0063872	0.74861	0.0049129	0.00045494	0.0019954	5.8021e-05	0.013452	0.0010784	0.0019161	8.9188e-06	0.001666	4.7138e-06	0.0032711	0.00073471	0.0019056	8.9951e-05	6.6504e-06	0.0015243	0.00030261	0.017042	
0.00013712	0.018488	0.00092549	0.0011795	0.00021078	0.016427	0.00037217	3.2544e-06	0.0040331	0.0040331	0.0021179	0.0063844	0.74919	0.0048955	0.00045234	0.0020067	5.7195e-05	0.013486	0.001083	0.0019158	8.7709e-06	0.0016691	4.7771e-06	0.0032775	0.00073531	0.0019084	8.9857e-05	6.6842e-06	0.0015216	0.00030373	0.017058	
0.00013682	0.018442	0.0009255	0.0011783	0.00021031	0.016417	0.00037114	3.1222e-06	0.0040333	0.0040333	0.002119	0.0063815	0.74976	0.004878	0.00044971	0.002018	5.6358e-05	0.013519	0.0010876	0.0019154	8.6188e-06	0.0016721	4.8338e-06	0.0032839	0.00073588	0.0019112	8.9752e-05	6.7119e-06	0.0015188	0.00030482	0.017074	
0.00013651	0.018396	0.0009255	0.001177	0.00020985	0.016407	0.0003701	3.0032e-06	0.0040335	0.0040335	0.0021202	0.0063786	0.75034	0.0048606	0.00044713	0.0020294	5.5529e-05	0.013553	0.0010923	0.0019151	8.4685e-06	0.0016751	4.8983e-06	0.0032904	0.00073648	0.001914	8.9652e-05	6.7326e-06	0.0015161	0.00030594	0.017091	
0.00013619	0.018351	0.0009255	0.0011758	0.00020939	0.016396	0.00036907	2.8948e-06	0.0040337	0.0040337	0.0021213	0.0063758	0.75092	0.0048432	0.00044458	0.0020408	5.4709e-05	0.013587	0.001097	0.0019147	8.3197e-06	0.0016783	4.9698e-06	0.0032969	0.00075917	0.0019168	8.9555e-05	6.7555e-06	0.0015134	0.00030708	0.017107	
0.00013587	0.018305	0.00092551	0.0011746	0.00020893	0.016386	0.00036805	2.7963e-06	0.0040339	0.0040339	0.0021225	0.006373	0.75151	0.0048258	0.00044206	0.0020524	5.3896e-05	0.013621	0.0011017	0.0019144	8.1723e-06	0.0016815	5.0483e-06	0.0033034	0.000782	0.0019196	8.9463e-05	6.7814e-06	0.0015108	0.00030825	0.017123	
0.00013554	0.018259	0.0009255	0.0011734	0.00020847	0.016375	0.00036701	2.6852e-06	0.0040341	0.0040341	0.0021237	0.0063701	0.75209	0.0048085	0.00043952	0.0020639	5.3072e-05	0.013656	0.0011064	0.0019141	8.0207e-06	0.0016847	5.1205e-06	0.0033099	0.0008048	0.0019224	8.9359e-05	6.8012e-06	0.0015082	0.0003094	0.01714	
0.0001352	0.018214	0.0009255	0.0011722	0.000208	0.016365	0.00036598	2.5834e-06	0.0040343	0.0040343	0.0021248	0.0063673	0.75267	0.0047911	0.00043701	0.0020755	5.2255e-05	0.01369	0.0011111	0.0019138	7.8704e-06	0.001688	5.1999e-06	0.0033164	0.00082774	0.0019251	8.9258e-05	6.8232e-06	0.0015056	0.00031057	0.017156	
0.00013486	0.018168	0.0009255	0.001171	0.00020754	0.016355	0.00036494	2.492e-06	0.0040346	0.0040346	0.002126	0.0063645	0.75326	0.0047738	0.00043454	0.0020872	5.1447e-05	0.013725	0.0011159	0.0019135	7.7218e-06	0.0016913	5.2876e-06	0.003323	0.00085082	0.0019279	8.9162e-05	6.8481e-06	0.0015031	0.00031177	0.017173	
0.00013451	0.018123	0.0009255	0.0011698	0.00020707	0.016344	0.00036391	2.4098e-06	0.0040348	0.0040348	0.0021271	0.0063617	0.75386	0.0047566	0.0004321	0.002099	5.0646e-05	0.01376	0.0011208	0.0019133	7.5744e-06	0.0016948	5.017e-06	0.0033296	0.0008543	0.0019307	8.907e-05	6.8752e-06	0.0015006	0.00031299	0.017189	
0.00013415	0.018078	0.0009255	0.0011686	0.0002066	0.016334	0.00036288	2.315e-06	0.004035	0.004035	0.0021283	0.0063589	0.75445	0.0047393	0.00042964	0.0021108	4.9833e-05	0.013795	0.0011256	0.0019131	7.4228e-06	0.0016981	4.7377e-06	0.0033361	0.00085776	0.0019335	8.8966e-05	6.896e-06	0.0014981	0.00031419	0.017206	
0.00013378	0.018033	0.00092549	0.0011674	0.00020613	0.016324	0.00036184	2.2294e-06	0.0040352	0.0040352	0.0021294	0.0063561	0.75505	0.0047221	0.00042722	0.0021226	4.9029e-05	0.013831	0.0011304	0.0019129	7.2727e-06	0.0017016	4.4735e-06	0.0033427	0.00086124	0.0019362	8.8867e-05	6.9197e-06	0.0014957	0.00031542	0.017222	
0.00013341	0.017988	0.00092549	0.0011662	0.00020566	0.016314	0.00036081	2.1523e-06	0.0040354	0.0040354	0.0021306	0.0063533	0.75565	0.0047049	0.00042483	0.0021346	4.8233e-05	0.013866	0.0011353	0.0019128	7.1241e-06	0.0017051	4.2236e-06	0.0033494	0.00086476	0.001939	8.8772e-05	6.9461e-06	0.0014933	0.00031667	0.017239	
0.00013303	0.017943	0.00092549	0.0011649	0.00020519	0.016303	0.00035977	2.0638e-06	0.0040357	0.0040357	0.0021318	0.0063505	0.75626	0.0046877	0.00042242	0.0021465	4.7426e-05	0.013902	0.0011402	0.0019126	6.9715e-06	0.0017087	3.9661e-06	0.003356	0.00086825	0.0019418	8.8667e-05	6.9748e-06	0.0014909	0.00031791	0.017256	
0.00013264	0.017899	0.00092549	0.0011637	0.00020471	0.016293	0.00035873	1.9817e-06	0.0040359	0.0040359	0.0021329	0.0063478	0.75686	0.0046706	0.00042004	0.0021585	4.6625e-05	0.013938	0.0011452	0.0019125	6.8199e-06	0.0017122	3.7206e-06	0.0033626	0.00087178	0.0019446	8.8564e-05	7.0055e-06	0.0014885	0.00031917	0.017272	
0.00013225	0.017854	0.00092549	0.0011625	0.00020424	0.016283	0.00035769	1.9072e-06	0.0040361	0.0040361	0.0021341	0.006345	0.75747	0.0046534	0.0004177	0.0021707	4.5832e-05	0.013974	0.0011501	0.0019124	6.6696e-06	0.0017159	3.4878e-06	0.0033693	0.00087533	0.0019473	8.8466e-05	7.0391e-06	0.0014862	0.00032046	0.017289	
0.00013185	0.01781	0.00092549	0.0011613	0.00020376	0.016273	0.00035665	1.8398e-06	0.0040364	0.0040364	0.0021352	0.0063423	0.75809	0.0046364	0.00041539	0.0021829	4.5047e-05	0.014011	0.0011552	0.0019123	6.5207e-06	0.0017196	3.2671e-06	0.003376	0.0008789	0.0019501	8.8372e-05	7.0754e-06	0.0014839	0.00032177	0.017306	
0.00013145	0.017766	0.00092549	0.0011601	0.00020329	0.016263	0.00035562	1.7776e-06	0.0040366	0.0040366	0.0021364	0.0063396	0.75871	0.0046193	0.0004131	0.0021952	4.4268e-05	0.014048	0.0011602	0.0019123	6.3727e-06	0.0017234	3.0563e-06	0.0033827	0.00088251	0.0019529	8.8282e-05	7.1139e-06	0.0014817	0.00032311	0.017323	
0.00013103	0.017722	0.0009255	0.0011589	0.00020282	0.016253	0.00035459	1.7217e-06	0.0040369	0.0040369	0.0021376	0.0063369	0.75933	0.0046023	0.00041085	0.0022076	4.3496e-05	0.014085	0.0011653	0.0019123	6.2258e-06	0.0017273	2.8562e-06	0.0033895	0.00088614	0.0019557	8.8195e-05	7.1552e-06	0.0014795	0.00032448	0.01734	
0.00013062	0.017678	0.0009255	0.0011577	0.00020234	0.016243	0.00035356	1.6704e-06	0.0040372	0.0040372	0.0021387	0.0063342	0.75996	0.0045853	0.00040862	0.0022201	4.273e-05	0.014122	0.0011705	0.0019124	6.0798e-06	0.0017313	2.6649e-06	0.0033963	0.00088979	0.0019584	8.8112e-05	7.1988e-06	0.0014774	0.00032587	0.017357	
0.0001302	0.017634	0.00092551	0.0011565	0.00020187	0.016233	0.00035253	1.6248e-06	0.0040375	0.0040375	0.0021399	0.0063315	0.76059	0.0045684	0.00040643	0.0022327	4.197e-05	0.01416	0.0011757	0.0019125	5.9349e-06	0.0017354	2.4832e-06	0.0034031	0.00089348	0.0019612	8.8034e-05	7.2453e-06	0.0014753	0.00032729	0.017374	
0.00012977	0.01759	0.00092552	0.0011553	0.0002014	0.016223	0.0003515	1.584e-06	0.0040377	0.0040377	0.0021411	0.0063289	0.76123	0.0045515	0.00040426	0.0022454	4.1217e-05	0.014198	0.0011809	0.0019126	5.7907e-06	0.0017395	1.4764e-06	0.0034099	0.00089719	0.001964	8.7958e-05	7.294e-06	0.0014733	0.00032873	0.017391	
0.00012933	0.017547	0.00092552	0.0011541	0.00020092	0.016213	0.00035047	1.5288e-06	0.004038	0.004038	0.0021423	0.0063262	0.76187	0.0045346	0.00040207	0.002258	4.0452e-05	0.014237	0.0011861	0.0019128	5.6424e-06	0.0017436	1.3856e-06	0.0034167	0.00090088	0.0019668	8.7871e-05	7.3366e-06	0.0014713	0.00033015	0.017408	
0.00012888	0.017503	0.00092552	0.0011529	0.00020044	0.016203	0.00034944	1.4776e-06	0.0040383	0.0040383	0.0021434	0.0063236	0.76251	0.0045177	0.00039992	0.0022708	3.9692e-05	0.014275	0.0011914	0.0019129	5.4948e-06	0.0017477	1.2981e-06	0.0034236	0.0009046	0.0019696	8.7787e-05	7.3815e-06	0.0014693	0.0003316	0.017425	
0.00012843	0.01746	0.00092552	0.0011517	0.00019996	0.016193	0.0003484	1.4301e-06	0.0040386	0.0040386	0.0021446	0.0063209	0.76315	0.0045009	0.00039779	0.0022836	3.8938e-05	0.014314	0.0011967	0.0019131	5.3478e-06	0.001752	1.2137e-06	0.0034305	0.00090834	0.0019723	8.7706e-05	7.4286e-06	0.0014673	0.00033307	0.017442	
0.00012798	0.017417	0.00092553	0.0011505	0.00019948	0.016183	0.00034737	1.386e-06	0.0040389	0.0040389	0.0021458	0.0063183	0.7638	0.0044841	0.00039568	0.0022965	3.8189e-05	0.014353	0.001202	0.0019133	5.2015e-06	0.0017563	1.1321e-06	0.0034374	0.00091211	0.0019751	8.7628e-05	7.4782e-06	0.0014654	0.00033457	0.01746	
0.00012751	0.017374	0.00092553	0.0011493	0.000199	0.016173	0.00034634	1.3452e-06	0.0040392	0.0040392	0.0021469	0.0063157	0.76445	0.0044673	0.0003936	0.0023096	3.7445e-05	0.014392	0.0012074	0.0019136	5.0557e-06	0.0017607	1.0531e-06	0.0034443	0.00091591	0.0019779	8.7554e-05	7.5301e-06	0.0014635	0.00033609	0.017477	
0.00012704	0.017331	0.00092553	0.0011481	0.00019851	0.016163	0.00034531	1.2934e-06	0.0040395	0.0040395	0.0021481	0.0063131	0.76511	0.0044505	0.00039151	0.0023226	3.669e-05	0.014431	0.0012128	0.0019138	4.9058e-06	0.001765	9.689e-07	0.0034512	0.00091969	0.0019806	8.7468e-05	7.5758e-06	0.0014616	0.00033759	0.017494	
0.00012655	0.017288	0.00092552	0.0011469	0.00019802	0.016153	0.00034426	1.2305e-06	0.0040398	0.0040398	0.0021493	0.0063105	0.76576	0.0044337	0.0003894	0.0023356	3.5924e-05	0.01447	0.0012181	0.0019141	4.7519e-06	0.0017694	8.7941e-07	0.0034581	0.00092344	0.0019834	8.737e-05	7.6153e-06	0.0014597	0.00033907	0.017511	
0.00012606	0.017245	0.00092551	0.0011457	0.00019753	0.016143	0.00034322	1.1721e-06	0.0040401	0.0040401	0.0021504	0.0063079	0.76641	0.004417	0.00038732	0.0023486	3.5165e-05	0.01451	0.0012235	0.0019143	4.5989e-06	0.0017738	7.9321e-07	0.0034651	0.00092723	0.0019862	8.7277e-05	7.658e-06	0.0014578	0.00034058	0.017529	
0.00012557	0.017202	0.0009255	0.0011445	0.00019704	0.016133	0.00034218	1.1168e-06	0.0040404	0.0040404	0.0021516	0.0063053	0.76707	0.0044003	0.00038526	0.0023618	3.441e-05	0.01455	0.0012289	0.0019146	4.4466e-06	0.0017782	7.0948e-07	0.003472	0.00093105	0.0019889	8.7187e-05	7.7033e-06	0.001456	0.00034212	0.017546	
0.00012507	0.017159	0.0009255	0.0011433	0.00019655	0.016123	0.00034114	1.0657e-06	0.0040407	0.0040407	0.0021528	0.0063027	0.76774	0.0043836	0.00038324	0.0023751	3.3663e-05	0.01459	0.0012344	0.001915	4.2952e-06	0.0017828	6.2873e-07	0.003479	0.0009349	0.0019917	8.7102e-05	7.7522e-06	0.0014543	0.00034369	0.017564	
0.00012456	0.017117	0.00092549	0.0011421	0.00019606	0.016114	0.0003401	1.0188e-06	0.0040411	0.0040411	0.0021539	0.0063002	0.76841	0.0043669	0.00038125	0.0023885	3.2923e-05	0.01463	0.00124	0.0019154	4.1451e-06	0.0017875	5.509e-07	0.0034861	0.00093878	0.0019945	8.7023e-05	7.8051e-06	0.0014525	0.0003453	0.017581	
0.00012405	0.017075	0.00092549	0.0011409	0.00019558	0.016104	0.00033907	9.7662e-07	0.0040414	0.0040414	0.0021551	0.0062976	0.76909	0.0043504	0.00037929	0.0024021	3.219e-05	0.014671	0.0012456	0.0019158	3.9963e-06	0.0017922	4.7608e-07	0.0034931	0.0009427	0.0019972	8.695e-05	7.8625e-06	0.0014509	0.00034694	0.017599	
