Trichechus_manatus	Procavia_capensis	Orycteropus_afer	Mammuthus_primigenius	Loxodonta_africana	Heterohyrax_brucei	Elephas_maximus	Elephantulus_edwardii	Echinops_telfairi	Dugong_dugon	Chrysochloris_asiatica	
0.00022245	0.0047286	4.4114e-07	0.00074594	0.013489	0.00026505	0.00017223	4.0752e-06	0.0034997	0.0014189	1.1261e-07	
0.0002219	0.0047491	4.634e-07	0.00074495	0.013501	0.00026609	0.00017212	4.1186e-06	0.0035426	0.0014116	1.1141e-07	
0.00022139	0.0047698	4.8923e-07	0.00074396	0.013513	0.00026714	0.00017201	4.1862e-06	0.0036047	0.0014045	1.1118e-07	
0.00022092	0.0047906	4.6592e-07	0.00074297	0.013526	0.00026821	0.0001719	4.2809e-06	0.0034734	0.0013976	1.1208e-07	
0.00022042	0.0048114	4.4051e-07	0.00074197	0.013538	0.00026926	0.00017178	4.3656e-06	0.0033321	0.0013906	1.1148e-07	
0.00021996	0.0048324	4.1794e-07	0.00074097	0.01355	0.00027033	0.00017166	4.4747e-06	0.0032132	0.0013837	1.1154e-07	
0.00021953	0.0048535	3.983e-07	0.00073997	0.013562	0.00027141	0.00017154	4.6142e-06	0.0031164	0.0013769	1.1242e-07	
0.00021913	0.0048748	3.8099e-07	0.00073898	0.013575	0.0002725	0.00017142	4.5353e-06	0.0030372	0.0013703	1.1395e-07	
0.00021872	0.004896	3.6178e-07	0.00073797	0.013587	0.00027358	0.00017129	4.4467e-06	0.0029499	0.0013636	1.1399e-07	
0.00021833	0.0049174	3.4506e-07	0.00073696	0.013599	0.00027468	0.00017117	4.3824e-06	0.0028807	0.0013571	1.1482e-07	
0.00021798	0.0049389	3.3063e-07	0.00073595	0.013612	0.00027578	0.00017104	4.3404e-06	0.0028281	0.0013507	1.1644e-07	
0.00021765	0.0049606	3.183e-07	0.00073494	0.013624	0.0002769	0.00017091	4.3193e-06	0.0027908	0.0013444	1.1888e-07	
0.00021736	0.0049825	3.0792e-07	0.00073393	0.013637	0.00027802	0.00017078	4.3183e-06	0.0027677	0.0013382	1.2216e-07	
0.00021705	0.0050043	2.9586e-07	0.00073292	0.013649	0.00027914	0.00017064	4.3093e-06	0.0027381	0.001332	1.2395e-07	
0.00021673	0.0050261	2.821e-07	0.00073189	0.013662	0.00028025	0.00017049	4.2921e-06	0.0027018	0.0013257	1.2427e-07	
0.00021638	0.0050478	2.6664e-07	0.00073086	0.013674	0.00028135	0.00017034	4.2669e-06	0.0026587	0.0013194	1.231e-07	
0.00021602	0.0050695	2.4945e-07	0.00072982	0.013687	0.00028245	0.00017018	4.2334e-06	0.0026088	0.0013131	1.2046e-07	
0.00021565	0.0050912	2.3052e-07	0.00072877	0.013699	0.00028353	0.00017001	4.1917e-06	0.002552	0.0013067	1.1633e-07	
0.0002153	0.005113	2.1362e-07	0.00072773	0.013712	0.00028463	0.00016984	4.1703e-06	0.00251	0.0013004	1.1303e-07	
0.00021499	0.005135	1.9854e-07	0.00072668	0.013724	0.00028574	0.00016968	4.1687e-06	0.0024817	0.0012943	1.1053e-07	
0.0002147	0.0051571	1.8488e-07	0.00072563	0.013737	0.00028686	0.00016951	4.1846e-06	0.0024652	0.0012883	1.0862e-07	
0.00021444	0.0051794	1.7273e-07	0.00072458	0.013749	0.00028799	0.00016934	4.2208e-06	0.0024614	0.0012824	1.0745e-07	
0.00021421	0.0052018	1.6174e-07	0.00072353	0.013762	0.00028913	0.00016916	4.276e-06	0.0024689	0.0012765	1.0684e-07	
0.00021401	0.0052244	1.5181e-07	0.00072248	0.013775	0.00029028	0.00016899	4.3517e-06	0.0024879	0.0012708	1.0678e-07	
0.00021383	0.0052472	1.4286e-07	0.00072142	0.013787	0.00029144	0.00016882	4.4535e-06	0.0025187	0.0012652	1.0728e-07	
0.00021368	0.0052701	1.348e-07	0.00072036	0.0138	0.00029261	0.00016864	4.5811e-06	0.0023628	0.0012597	1.0845e-07	
0.00021351	0.005293	1.2531e-07	0.0007193	0.013813	0.00029377	0.00016845	4.6977e-06	0.0021964	0.0012542	1.0817e-07	
0.00021333	0.0053158	1.1443e-07	0.00071822	0.013826	0.00029493	0.00016825	4.8046e-06	0.0020202	0.0012486	1.0648e-07	
0.00021318	0.0053388	1.0457e-07	0.00071715	0.013838	0.0002961	0.00016806	4.6908e-06	0.0018704	0.0012431	1.0552e-07	
0.00021305	0.005362	9.5449e-08	0.00071607	0.013851	0.00029727	0.00016786	4.6014e-06	0.0017412	0.0012377	1.0511e-07	
0.00021295	0.0053853	8.6977e-08	0.00071499	0.013864	0.00029846	0.00016766	4.5343e-06	0.00163	0.0012325	1.0523e-07	
0.00021288	0.0054088	7.9073e-08	0.00071391	0.013877	0.00029966	0.00016746	4.4875e-06	0.0015348	0.0012273	1.059e-07	
0.00021283	0.0054324	7.1661e-08	0.00071283	0.01389	0.00030087	0.00016726	4.0651e-06	0.0014538	0.0012222	1.0712e-07	
0.00021281	0.0054562	6.467e-08	0.00071175	0.013903	0.00030209	0.00016706	3.7069e-06	0.0013853	0.0012172	1.0889e-07	
0.00021277	0.00548	5.6392e-08	0.00071066	0.013916	0.0003033	0.00016685	3.3267e-06	0.0013104	0.0012122	1.0922e-07	
0.00021272	0.0055037	4.6819e-08	0.00070957	0.013929	0.00030451	0.00016663	2.9234e-06	0.0012288	0.0012071	1.0811e-07	
0.0002127	0.0055276	3.7769e-08	0.00070847	0.013942	0.00030572	0.00016642	2.587e-06	0.0011608	0.0012022	1.0771e-07	
0.0002127	0.0055517	2.9136e-08	0.00070737	0.013955	0.00030695	0.0001662	2.3065e-06	0.0011047	0.0011973	1.0804e-07	
0.00021274	0.0055759	2.0821e-08	0.00070628	0.013968	0.00030819	0.00016598	2.0729e-06	0.0010592	0.0011926	1.0909e-07	
0.00021276	0.0056001	1.1329e-08	0.00070517	0.013981	0.00030942	0.00016576	1.8256e-06	0.0010086	0.0011878	1.0874e-07	
0.00021276	0.0056245	1.4315e-08	0.00070406	0.013994	0.00031067	0.00016552	1.564e-06	0.00095286	0.001183	1.07e-07	
0.00021279	0.0056491	1.6985e-08	0.00070295	0.014007	0.00031192	0.00016529	1.3416e-06	0.00090612	0.0011782	1.0582e-07	
0.00021285	0.0056738	1.9431e-08	0.00070183	0.01402	0.00031319	0.00016505	1.1561e-06	0.0008685	0.0011736	1.0535e-07	
0.00021294	0.0056987	2.1613e-08	0.00070072	0.014034	0.00031447	0.00016482	9.9841e-07	0.00083815	0.0011691	1.0542e-07	
0.00021301	0.0057235	2.2716e-08	0.00069959	0.014047	0.00031574	0.00016457	8.2986e-07	0.00080299	0.0011645	1.0405e-07	
0.00021307	0.0057484	2.2739e-08	0.00069846	0.01406	0.000317	0.00016432	6.4983e-07	0.0007629	0.0011599	1.0124e-07	
0.00021315	0.0057733	2.2575e-08	0.00069733	0.014073	0.00031828	0.00016407	4.9924e-07	0.0007309	0.0011554	9.913e-08	
0.00021326	0.0057985	2.2231e-08	0.0006962	0.014086	0.00031957	0.00016382	3.7332e-07	0.00070629	0.001151	9.7727e-08	
0.00021336	0.0058237	2.081e-08	0.00069506	0.0141	0.00032085	0.00016356	2.386e-07	0.0006772	0.0011465	9.4895e-08	
0.00021344	0.005849	1.7879e-08	0.00069392	0.014113	0.00032214	0.0001633	2.3335e-07	0.00064172	0.001142	8.9935e-08	
0.0002135	0.0058743	1.3848e-08	0.00069277	0.014126	0.00032342	0.00016303	2.247e-07	0.00060135	0.0011375	8.3495e-08	
0.0002136	0.0058997	9.6772e-09	0.00069162	0.01414	0.00032472	0.00016276	2.1986e-07	0.00056884	0.001133	7.7839e-08	
0.00021367	0.0059252	1.589e-08	0.00069047	0.014153	0.00032601	0.00016249	2.1174e-07	0.00053175	0.0011286	7.0739e-08	
0.00021378	0.0059508	2.2057e-08	0.00068931	0.014167	0.00032731	0.00016221	2.0668e-07	0.00050092	0.0011242	6.4178e-08	
0.00021391	0.0059766	2.834e-08	0.00068816	0.01418	0.00032863	0.00016194	2.0496e-07	0.00047642	0.0011199	5.8215e-08	
0.00021403	0.0060026	3.3459e-08	0.00068699	0.014193	0.00032995	0.00016165	2.0013e-07	0.0004478	0.0011156	5.0868e-08	
0.00021419	0.0060288	3.8744e-08	0.00068583	0.014207	0.0003313	0.00016137	1.9853e-07	0.000425	0.0011114	4.4044e-08	
0.00021432	0.0060549	4.2816e-08	0.00068465	0.01422	0.00033263	0.00016107	1.9369e-07	0.00039797	0.0011071	3.5809e-08	
0.00021448	0.006081	4.6992e-08	0.00068348	0.014234	0.00033395	0.00016078	1.9156e-07	0.00037569	0.0011029	2.7895e-08	
0.00021467	0.0061073	5.1432e-08	0.0006823	0.014248	0.00033529	0.00016049	1.9255e-07	0.00035832	0.0010989	2.0323e-08	
0.00021485	0.0061335	5.4621e-08	0.00068112	0.014261	0.00033662	0.00016018	1.9029e-07	0.00033688	0.0010947	1.1557e-08	
0.000215	0.0061597	5.6605e-08	0.00067993	0.014275	0.00033794	0.00015987	1.8493e-07	0.00031023	0.0010906	1.482e-08	
0.00021519	0.0061861	5.8757e-08	0.00067874	0.014288	0.00033927	0.00015956	1.8221e-07	0.00028782	0.0010865	1.7817e-08	
0.00021536	0.0062124	5.9701e-08	0.00067754	0.014302	0.0003406	0.00015925	1.7643e-07	0.00026167	0.0010824	1.9633e-08	
0.00021556	0.0062392	6.0832e-08	0.00067634	0.014316	0.0003384	0.00015893	1.7323e-07	0.00023943	0.0010784	2.1208e-08	
0.00021574	0.0062658	6.0702e-08	0.00067514	0.014329	0.0003362	0.0001586	1.6681e-07	0.0002133	0.0010744	2.1565e-08	
0.0002159	0.0062925	5.9305e-08	0.00067392	0.014343	0.00033399	0.00015827	1.5711e-07	0.00018317	0.0010703	2.0701e-08	
0.00021604	0.0063193	5.6625e-08	0.0006727	0.014356	0.0003318	0.00015792	1.4401e-07	0.00014873	0.0010661	1.8716e-08	
0.00021621	0.0063463	5.4155e-08	0.00067147	0.01437	0.00032962	0.00015758	1.3363e-07	0.00011845	0.0010621	1.6502e-08	
0.00021636	0.0063733	5.0451e-08	0.00067024	0.014384	0.00032744	0.00015723	1.2011e-07	8.3074e-05	0.001058	3.0624e-08	
0.00021654	0.0064005	4.6936e-08	0.00066901	0.014397	0.00032527	0.00015688	1.0907e-07	5.154e-05	0.001054	4.5645e-08	
0.0002167	0.0064276	4.2195e-08	0.00066777	0.014411	0.00032309	0.00015652	9.497e-08	5.9066e-05	0.0010499	5.8767e-08	
0.0002169	0.0064549	3.7615e-08	0.00066653	0.014425	0.00032093	0.00015616	8.3094e-08	6.7284e-05	0.001046	7.288e-08	
0.00021712	0.0064825	3.3249e-08	0.00066529	0.014439	0.00031879	0.00015579	7.3428e-08	7.6708e-05	0.0010421	8.842e-08	
0.00021733	0.00651	2.7636e-08	0.00066404	0.014452	0.00031664	0.00015543	6.0762e-08	8.3178e-05	0.0010382	1.0217e-07	
0.00021752	0.0065374	2.0744e-08	0.00066278	0.014466	0.00031447	0.00015505	4.495e-08	8.6671e-05	0.0010343	1.1413e-07	
0.00021768	0.0065647	2.6309e-08	0.00066151	0.01448	0.0003123	0.00015466	5.5672e-08	8.6848e-05	0.0010303	1.2401e-07	
0.00021782	0.006592	3.0597e-08	0.00066024	0.014494	0.00031011	0.00015427	6.3403e-08	8.3928e-05	0.0010263	1.3207e-07	
0.00021794	0.0066191	3.3605e-08	0.00065895	0.014507	0.00030791	0.00015387	6.815e-08	7.7835e-05	0.0010222	1.3831e-07	
0.0002181	0.0066466	3.6843e-08	0.00065767	0.014521	0.00030574	0.00015346	7.4794e-08	7.3331e-05	0.0010182	1.4607e-07	
0.0002183	0.0066742	3.8753e-08	0.00065638	0.014535	0.00030358	0.00015305	7.8308e-08	6.5571e-05	0.0010143	1.5226e-07	
0.00021854	0.0067021	4.0868e-08	0.00065509	0.014549	0.00030145	0.00015264	8.3662e-08	5.9109e-05	0.0010106	1.5991e-07	
0.00021875	0.00673	4.126e-08	0.00065379	0.014563	0.0002993	0.00015222	8.438e-08	5.5543e-05	0.0010068	1.7145e-07	
0.000219	0.006758	4.1843e-08	0.00065249	0.014576	0.00029717	0.0001518	8.6885e-08	5.269e-05	0.001003	1.848e-07	
0.00021929	0.0067864	4.2726e-08	0.00065119	0.01459	0.00029507	0.00015139	9.1573e-08	5.0687e-05	0.00099945	2.0049e-07	
0.00021962	0.0068149	4.3804e-08	0.00064989	0.014604	0.00029298	0.00015097	9.8206e-08	4.9192e-05	0.00099595	2.1844e-07	
0.00021992	0.0068434	4.3518e-08	0.00064858	0.014618	0.00029088	0.00015054	1.0154e-07	4.4808e-05	0.0009924	2.3404e-07	
0.00022026	0.0068722	4.3557e-08	0.00064727	0.014632	0.00028881	0.00015012	1.0736e-07	4.1159e-05	0.00098895	2.5245e-07	
0.00022071	0.0069012	4.3946e-08	0.00064597	0.014646	0.00028675	0.00014969	1.1602e-07	3.8406e-05	0.00096986	2.3735e-07	
0.00022112	0.0069302	4.3e-08	0.00064465	0.01466	0.00028469	0.00014926	1.2134e-07	7.1714e-05	0.00095063	2.1936e-07	
0.00022158	0.0069594	4.2272e-08	0.00064334	0.014675	0.00028264	0.00014883	1.2916e-07	0.0001096	0.00093174	2.0381e-07	
0.00022207	0.0069885	4.1859e-08	0.00064202	0.014689	0.00028058	0.00014839	1.4024e-07	0.00015402	0.00091321	1.9073e-07	
0.00022261	0.0070178	4.1746e-08	0.00064071	0.014703	0.00027854	0.00014796	1.5507e-07	0.00015253	0.00089503	1.8011e-07	
0.00022319	0.0070475	4.1803e-08	0.0006394	0.014717	0.00027652	0.00014753	1.7364e-07	0.00015312	0.00087717	1.7116e-07	
0.00022381	0.0070774	4.2144e-08	0.00063808	0.014732	0.00027453	0.0001471	1.5439e-07	0.00015639	0.00085964	1.6421e-07	
0.00022447	0.0071075	4.2614e-08	0.00063677	0.014746	0.00027255	0.00014667	1.3874e-07	0.00016171	0.0008424	1.5857e-07	
0.00022516	0.007138	4.3305e-08	0.00063546	0.014761	0.00027059	0.00014625	1.2654e-07	0.00016961	0.00082546	1.5436e-07	
0.00022258	0.0071686	4.4111e-08	0.00063415	0.014775	0.00026864	0.00014582	1.1687e-07	0.00017983	0.00080897	1.5127e-07	
0.00021996	0.0071992	4.3652e-08	0.00063283	0.01479	0.00026669	0.00014538	1.0396e-07	0.00018658	0.00079238	1.4645e-07	
0.0002174	0.0072301	4.3276e-08	0.00063151	0.014804	0.00026475	0.00014494	9.3251e-08	0.00019563	0.00077605	1.4266e-07	
0.0002149	0.0072611	4.2975e-08	0.00063018	0.014819	0.00026283	0.0001445	8.4407e-08	0.00020721	0.00075997	1.3985e-07	
0.00021245	0.0072924	4.2747e-08	0.00062886	0.014833	0.00026092	0.00014406	7.7168e-08	0.0002216	0.00074414	1.38e-07	
0.00021006	0.007324	4.2595e-08	0.00062754	0.014848	0.00025903	0.00014362	7.1347e-08	0.00023919	0.00072855	1.3709e-07	
0.00020764	0.0073555	4.1181e-08	0.00062621	0.014863	0.00025713	0.00014317	6.2628e-08	0.00025285	0.00071286	1.3447e-07	
0.00020489	0.0073868	3.8468e-08	0.00062487	0.014878	0.00025521	0.00014272	5.0876e-08	0.00026254	0.00071253	1.3009e-07	
0.00020222	0.0074185	3.597e-08	0.00062354	0.014892	0.00025332	0.00014228	4.0945e-08	0.00027624	0.00071227	1.2693e-07	
0.0001996	0.0074504	3.3549e-08	0.00062221	0.014907	0.00025144	0.00014183	3.2128e-08	0.00029379	0.00071207	1.2475e-07	
0.00019705	0.0074826	3.1285e-08	0.00062088	0.014922	0.00024958	0.00014138	2.4401e-08	0.00031649	0.00071193	1.2376e-07	
0.00019457	0.0075151	2.9168e-08	0.00061955	0.014937	0.00024774	0.00014093	1.7493e-08	0.00034542	0.00071187	1.24e-07	
0.00019217	0.0075479	2.7215e-08	0.00061822	0.014952	0.00024592	0.00014049	1.1201e-08	0.00038223	0.00071189	1.2562e-07	
0.00018972	0.0075806	2.3865e-08	0.00061688	0.014967	0.00024408	0.00014003	1.825e-08	0.0004121	0.00071185	1.251e-07	
0.00018722	0.0076131	1.9112e-08	0.00061553	0.014982	0.00024223	0.00013957	2.2495e-08	0.00043552	0.00071176	1.2246e-07	
0.00018028	0.0076455	1.4759e-08	0.00061418	0.014997	0.00024036	0.0001391	2.7799e-08	0.00040959	0.0007131	1.2176e-07	
0.00017354	0.0076782	1.0835e-08	0.00061284	0.015012	0.00023851	0.00013864	1.984e-08	0.00039202	0.00071452	1.2279e-07	
0.0001667	0.0077108	1.5794e-08	0.00061148	0.015028	0.00023665	0.00013817	8.5161e-09	0.00036767	0.00071589	1.2152e-07	
0.00015975	0.0077432	1.9344e-08	0.00061012	0.015043	0.00023477	0.00013769	9.8154e-09	0.00033633	0.0007172	1.1798e-07	
0.00015302	0.0077759	2.3194e-08	0.00060875	0.015058	0.00023291	0.00013721	1.1115e-08	0.00031386	0.0007186	1.1631e-07	
0.00014647	0.0078091	2.7311e-08	0.00060739	0.015073	0.00023108	0.00013673	1.2318e-08	0.00029789	0.00072009	1.1613e-07	
0.00013982	0.007842	2.9925e-08	0.00060602	0.015088	0.00022923	0.00013624	1.0954e-08	0.00027572	0.00072152	1.1368e-07	
0.00013338	0.0078753	3.2963e-08	0.00060465	0.015104	0.0002274	0.00013576	9.6484e-09	0.00026041	0.00072305	1.1296e-07	
0.00012679	0.007909	3.6519e-08	0.00060328	0.015119	0.0002256	0.00013528	8.3009e-09	0.0002511	0.00072448	1.1395e-07	
0.00012009	0.0079426	3.8504e-08	0.0006019	0.015134	0.00022378	0.00013478	4.4618e-09	0.00023624	0.00072585	1.1268e-07	
0.00011328	0.0079759	3.8925e-08	0.00060051	0.01515	0.00022194	0.00013428	7.9498e-09	0.00021553	0.00072716	1.0913e-07	
0.00010669	0.0080097	3.9869e-08	0.00059912	0.015165	0.00022013	0.00013377	1.151e-08	0.00020089	0.00072857	1.073e-07	
9.9982e-05	0.0080433	3.9237e-08	0.00059774	0.01518	0.0002183	0.00013327	1.2466e-08	0.00018063	0.00072991	1.0319e-07	
9.3486e-05	0.0080772	3.914e-08	0.00059635	0.015196	0.00021649	0.00013278	1.36e-08	0.00016598	0.00073135	1.0078e-07	
8.7192e-05	0.0081116	3.9585e-08	0.00059497	0.015212	0.0002147	0.00013228	1.5015e-08	0.0001561	0.00073289	9.9999e-08	
8.1097e-05	0.0081463	4.0608e-08	0.00059359	0.015227	0.00021294	0.00013179	1.6867e-08	9.7701e-05	0.00073453	1.0096e-07	
7.4897e-05	0.0081808	4.0022e-08	0.0005922	0.015243	0.00021116	0.00013128	1.5941e-08	2.9809e-05	0.00073611	9.967e-08	
7.4125e-05	0.0082152	3.7815e-08	0.0005908	0.015258	0.00020936	0.00013077	1.2201e-08	2.1118e-05	0.00073741	9.5641e-08	
7.3385e-05	0.0082499	3.6047e-08	0.0005894	0.015274	0.00020759	0.00013026	8.7015e-09	1.3273e-05	0.00073879	9.3013e-08	
7.2616e-05	0.0082844	3.2599e-08	0.00058799	0.01529	0.00020579	0.00012973	1.4952e-08	1.751e-05	0.00074011	8.6676e-08	
7.1878e-05	0.0083193	2.9548e-08	0.00058658	0.015306	0.00020402	0.00012921	2.193e-08	2.1904e-05	0.00074152	8.1728e-08	
7.1171e-05	0.0083546	2.6812e-08	0.00058518	0.015321	0.00020227	0.00012869	3.0044e-08	2.6652e-05	0.00074302	7.8012e-08	
7.0436e-05	0.0083897	2.2556e-08	0.00058376	0.015337	0.0002005	0.00012816	3.4912e-08	2.8337e-05	0.00074446	7.2162e-08	
6.9735e-05	0.0084252	1.8698e-08	0.00058234	0.015353	0.00019875	0.00012763	4.1441e-08	3.0697e-05	0.00074599	6.771e-08	
6.9066e-05	0.0084611	1.5129e-08	0.00058093	0.015369	0.00019703	0.0001271	5.0129e-08	3.3883e-05	0.00074763	6.4513e-08	
6.8433e-05	0.0084968	2.2784e-08	0.00057951	0.015385	0.00019529	0.00012656	5.5362e-08	3.4003e-05	0.00074938	5.9376e-08	
6.7827e-05	0.0085329	3.1114e-08	0.00057809	0.015401	0.00019357	0.00012603	6.2649e-08	3.4762e-05	0.00075122	5.5241e-08	
6.7253e-05	0.0085694	2.8828e-08	0.00057666	0.015417	0.00019187	0.00012549	7.2935e-08	3.648e-05	0.00075317	5.2188e-08	
6.671e-05	0.0086064	2.6937e-08	0.00057525	0.015433	0.00019019	0.00012496	8.6999e-08	3.9257e-05	0.00075523	5.0107e-08	
6.6139e-05	0.0086432	2.5697e-08	0.00057383	0.015449	0.0001885	0.00012443	1.0626e-07	4.3316e-05	0.00075721	4.8964e-08	
6.56e-05	0.0086804	2.4851e-08	0.00057242	0.015466	0.00018683	0.00012391	1.3196e-07	4.8854e-05	0.00075931	4.8678e-08	
6.5034e-05	0.0087174	2.2557e-08	0.00057099	0.015482	0.00018515	0.00012337	1.5195e-07	5.0886e-05	0.00076133	4.6546e-08	
6.4499e-05	0.0087548	2.0516e-08	0.00056957	0.015498	0.00018348	0.00012283	1.7904e-07	5.4455e-05	0.00076346	4.5224e-08	
6.3989e-05	0.0087927	1.8566e-08	0.00056815	0.015515	0.00018184	0.0001223	2.1409e-07	5.94e-05	0.00076569	4.4496e-08	
6.3508e-05	0.0088309	1.6765e-08	0.00056673	0.015531	0.00018021	0.00012177	2.103e-07	6.6384e-05	0.00076803	4.4522e-08	
6.3051e-05	0.0088696	1.4967e-08	0.00056531	0.015548	0.00017861	0.00012124	2.114e-07	7.5381e-05	0.00077047	4.5131e-08	
6.2623e-05	0.0089087	1.3224e-08	0.0005639	0.015564	0.00017702	0.00012071	2.1832e-07	8.7375e-05	0.00077303	4.6525e-08	
6.2171e-05	0.0089483	2.3066e-08	0.00056247	0.015581	0.00017546	0.00012017	2.2017e-07	9.5258e-05	0.00077552	4.6172e-08	
6.1748e-05	0.0089884	3.4147e-08	0.00056104	0.015598	0.00017391	0.00011963	2.2813e-07	0.00010651	0.00077812	4.663e-08	
6.13e-05	0.0090282	4.3254e-08	0.00055961	0.015614	0.00017235	0.00011908	2.3051e-07	0.00011323	0.00078065	4.5241e-08	
6.088e-05	0.0090685	5.3767e-08	0.00055818	0.015631	0.00017082	0.00011854	2.3931e-07	0.00012364	0.0007833	4.467e-08	
6.043e-05	0.0091093	5.4274e-08	0.00055675	0.015648	0.0001693	0.00011799	2.2229e-07	0.00014108	0.00078585	4.581e-08	
6.0008e-05	0.0091506	5.564e-08	0.00055532	0.015665	0.0001678	0.00011745	2.1237e-07	0.00016442	0.00078853	4.7817e-08	
5.9611e-05	0.0091923	5.7732e-08	0.00055389	0.015682	0.00016632	0.00011691	2.0803e-07	0.00019422	0.0007913	5.0577e-08	
5.9189e-05	0.0092338	5.8037e-08	0.00055245	0.015699	0.00016482	0.00011636	1.9804e-07	0.00021731	0.00079401	5.1405e-08	
5.8744e-05	0.0092751	5.665e-08	0.000551	0.015716	0.00016331	0.0001158	1.8262e-07	0.00023451	0.00079664	5.0408e-08	
5.8276e-05	0.0093162	5.3545e-08	0.00054954	0.015733	0.00016179	0.00011523	1.6326e-07	0.000246	0.00079921	4.7559e-08	
5.7833e-05	0.0093577	5.1213e-08	0.00054809	0.01575	0.00016028	0.00011466	1.4999e-07	0.00026347	0.00080188	4.5505e-08	
5.7306e-05	0.0093871	4.4478e-08	0.00054663	0.015767	0.00016066	0.00011409	1.2349e-07	0.00029499	0.00080421	4.5761e-08	
5.6753e-05	0.0094163	3.5746e-08	0.00054516	0.015784	0.00016103	0.00011352	8.9569e-08	0.00031881	0.00080646	4.4089e-08	
5.6173e-05	0.0094453	2.4939e-08	0.00054369	0.015801	0.00016139	0.00011293	4.7384e-08	0.00033537	0.00080863	4.0471e-08	
5.5567e-05	0.0094747	2.6186e-08	0.0005422	0.015818	0.00016175	0.00011233	4.2373e-08	0.00034384	0.00081072	3.4527e-08	
5.4987e-05	0.0095045	2.7708e-08	0.00054071	0.015835	0.00016213	0.00011173	3.9199e-08	0.00030776	0.00081293	2.9558e-08	
5.4434e-05	0.0095346	2.9545e-08	0.00053922	0.015852	0.00016252	0.00011113	3.7604e-08	0.00028074	0.00081523	2.5224e-08	
5.3906e-05	0.009565	3.1747e-08	0.00053774	0.015869	0.00016293	0.00011053	3.7463e-08	0.00026127	0.00081765	2.1384e-08	
5.3408e-05	0.0095953	3.4616e-08	0.00053625	0.015886	0.00016331	0.00010993	3.9174e-08	0.00024916	0.0008202	1.8061e-08	
5.2938e-05	0.0096259	3.8161e-08	0.00053475	0.015903	0.00016371	0.00010932	4.2843e-08	0.00024351	0.00082287	1.5113e-08	
5.2492e-05	0.009657	4.2331e-08	0.00053326	0.015921	0.00016413	0.00010872	4.8403e-08	0.00024316	0.00082566	1.2306e-08	
5.2023e-05	0.0096878	4.483e-08	0.00053176	0.015938	0.00016453	0.00010811	5.1037e-08	0.00023628	0.00082837	1.8946e-08	
5.1577e-05	0.009719	4.8003e-08	0.00053026	0.015955	0.00016494	0.00010749	3.5664e-08	0.00023465	0.0008312	2.6295e-08	
5.1108e-05	0.00975	4.9391e-08	0.00052875	0.015973	0.00016533	0.00010687	4.3516e-08	0.0002271	0.00083395	3.1692e-08	
5.0613e-05	0.0097808	4.9014e-08	0.00052722	0.01599	0.00016572	0.00010624	4.8612e-08	0.00021352	0.00083662	3.5203e-08	
5.0145e-05	0.0098121	4.9466e-08	0.0005257	0.016007	0.00016611	0.00010561	5.643e-08	0.00020596	0.00083941	3.9573e-08	
4.9701e-05	0.0098437	5.0592e-08	0.00052418	0.016025	0.00016652	0.00010498	4.6567e-08	0.0002032	0.00084232	4.4771e-08	
4.9279e-05	0.0098756	5.2423e-08	0.00052267	0.016042	0.00016694	0.00010435	3.9216e-08	0.00020508	0.00084535	5.0962e-08	
4.888e-05	0.009908	5.5008e-08	0.00052115	0.01606	0.00016737	0.00010372	3.3814e-08	0.00021169	0.0008485	5.8348e-08	
4.8457e-05	0.0099401	5.5726e-08	0.00051962	0.016078	0.00016779	0.00010308	4.8996e-08	0.00030267	0.00085157	6.2521e-08	
4.8056e-05	0.0099726	5.7219e-08	0.0005181	0.016095	0.00016821	0.00010245	6.8443e-08	0.00041728	0.00085475	6.7881e-08	
4.7633e-05	0.010005	5.6983e-08	0.00051656	0.016113	0.00016863	0.0001018	8.2991e-08	0.0005162	0.00085786	7.1164e-08	
4.7233e-05	0.010038	5.7535e-08	0.00051501	0.016131	0.00016906	0.00010114	1.0246e-07	0.00064169	0.0008611	7.5707e-08	
4.6857e-05	0.01007	5.9086e-08	0.00051347	0.016148	0.00016947	0.00010049	9.7827e-08	0.00080548	0.00086447	8.1943e-08	
4.6502e-05	0.010103	6.1486e-08	0.00051193	0.016166	0.00016989	9.9835e-05	9.6632e-08	0.0010131	0.00086796	8.981e-08	
4.6172e-05	0.010136	6.5003e-08	0.00051038	0.016184	0.00017033	9.9184e-05	9.9776e-08	0.0012836	0.0008716	9.9898e-08	
4.5835e-05	0.01017	6.7653e-08	0.00050884	0.016202	0.00017076	9.8526e-05	1.0125e-07	0.0015523	0.00087523	1.0905e-07	
4.5491e-05	0.010203	6.9438e-08	0.00050728	0.01622	0.00017119	9.7862e-05	1.0104e-07	0.0018192	0.00087885	1.1726e-07	
4.514e-05	0.010236	7.0356e-08	0.00050572	0.016238	0.00017162	9.7191e-05	9.9165e-08	0.0020844	0.00088247	1.2453e-07	
4.4782e-05	0.01027	7.0408e-08	0.00050415	0.016256	0.00017204	9.6515e-05	9.5614e-08	0.0023477	0.00088608	1.3086e-07	
4.4418e-05	0.010303	6.9595e-08	0.00050258	0.016273	0.00017246	9.5832e-05	9.0388e-08	0.0026092	0.00088968	1.3625e-07	
4.4047e-05	0.010336	6.7915e-08	0.000501	0.016291	0.00017287	9.5143e-05	8.3489e-08	0.0028689	0.00089328	1.407e-07	
