Urocitellus_parryii	Sciurus_vulgaris	Rattus_rattus	Rattus_norvegicus	Psammomys_obesus	Peromyscus_maniculatus	Peromyscus_leucopus	Onychomys_torridus	Nannospalax_galili	Mus_spretus	Mus_spicilegus	Mus_pahari	Mus_musculus	Mus_caroli	Microtus_ochrogaster	Meriones_unguiculatus	Marmota_marmota	Marmota_flaviventris	Jaculus_jaculus	Ictidomys_tridecemlineatus	Heterocephalus_glaber	Fukomys_damarensis	Cricetulus_griseus	Cavia_porcellus	Castor_canadensis	Arvicola_amphibius	
0.0045446	0.00046827	0.0001047	0.00022671	0.0015672	0.3456	0.0028703	5.4646e-06	2.4128e-06	0.0017233	0.0016535	4.1075e-06	3.8984e-05	5.4533e-06	0.00013072	0.00069136	0.00056411	0.00045583	0.011412	1.996e-05	8.2653e-06	2.3569e-06	5.6242e-07	2.4719e-07	3.9958e-07	2.1717e-05	
0.0045445	0.00044214	0.0001036	0.00022727	0.0015719	0.34448	0.0028563	5.5723e-06	2.609e-06	0.0016888	0.0016588	3.6508e-06	3.9291e-05	5.3236e-06	0.00013222	0.00068515	0.00056213	0.00045457	0.013887	1.9825e-05	8.3436e-06	2.2827e-06	4.891e-07	2.185e-07	3.9564e-07	2.2165e-05	
0.0045445	0.00041935	0.00010253	0.00022785	0.0015768	0.34338	0.0028425	5.4659e-06	2.8395e-06	0.001655	0.0016641	3.2356e-06	3.9602e-05	5.2004e-06	0.00013388	0.0006791	0.00056016	0.0004533	0.017223	1.9693e-05	8.4392e-06	2.2203e-06	4.2322e-07	1.9508e-07	3.967e-07	2.2647e-05	
0.0045446	0.00039996	0.00010149	0.00022845	0.0015819	0.3423	0.002829	5.3669e-06	3.1111e-06	0.0016217	0.0016695	2.858e-06	3.9917e-05	5.0835e-06	0.0001357	0.0006732	0.00055821	0.00045205	0.021852	1.9563e-05	8.5546e-06	2.1702e-06	3.6392e-07	1.7658e-07	4.0334e-07	2.3165e-05	
0.0045448	0.00038335	0.00010048	0.00022906	0.0015873	0.34124	0.0028157	5.2749e-06	3.4292e-06	0.001589	0.001675	2.5144e-06	4.0234e-05	4.9726e-06	0.00013769	0.00066746	0.00055628	0.0004508	0.028086	1.9437e-05	8.6885e-06	2.1305e-06	3.1041e-07	1.6182e-07	4.1523e-07	2.3721e-05	
0.004545	0.00036377	9.9452e-05	0.00022965	0.0015929	0.34018	0.0028023	5.1754e-06	3.7221e-06	0.001556	0.0016804	2.1507e-06	4.0542e-05	4.8529e-06	0.00013956	0.00066188	0.00055433	0.00044954	0.033484	1.9301e-05	8.8055e-06	2.0815e-06	2.5129e-07	1.4297e-07	4.2226e-07	2.4249e-05	
0.0045453	0.00034718	9.8455e-05	0.00023025	0.0015988	0.33913	0.0027891	5.0836e-06	4.0704e-06	0.0015228	0.0016857	1.8558e-06	4.0839e-05	4.7205e-06	0.00013866	0.00065647	0.0005524	0.00044828	0.040954	1.9169e-05	8.9436e-06	2.0438e-06	1.9825e-07	1.28e-07	4.3535e-07	2.4878e-05	
0.0045456	0.00032494	9.749e-05	0.00023088	0.001605	0.33811	0.0027761	4.9994e-06	4.1755e-06	0.0014901	0.0016912	1.5895e-06	4.1141e-05	4.5952e-06	0.0001379	0.00065122	0.00055045	0.00044702	0.043687	1.9028e-05	9.1035e-06	2.0169e-06	1.5041e-07	1.164e-07	4.5918e-07	2.5555e-05	
0.004546	0.00030579	9.6502e-05	0.00023148	0.001611	0.33708	0.0027631	4.9077e-06	4.2687e-06	0.0014581	0.0016967	1.3065e-06	4.1447e-05	4.4555e-06	0.00013705	0.00064587	0.00054852	0.00044576	0.046044	1.8889e-05	9.2863e-06	2.0003e-06	9.752e-08	1.0762e-07	4.7572e-07	2.6201e-05	
0.0045465	0.00028938	9.5489e-05	0.00023207	0.0016168	0.33603	0.0027499	4.8079e-06	4.3256e-06	0.0014257	0.0017021	1.2881e-06	4.1742e-05	4.306e-06	0.00013609	0.00064043	0.0005466	0.00044451	0.04964	1.8754e-05	9.4931e-06	1.9938e-06	9.7335e-08	1.0129e-07	4.999e-07	2.6814e-05	
0.0045471	0.00027546	9.4509e-05	0.00023267	0.0016229	0.33501	0.002737	4.7156e-06	4.4021e-06	0.001394	0.0017077	1.276e-06	4.2042e-05	4.1637e-06	0.00013528	0.00063514	0.0005447	0.00044327	0.050841	1.8622e-05	9.3313e-06	2.0029e-06	9.7624e-08	9.7316e-08	5.324e-07	2.7475e-05	
0.0045478	0.00026357	9.3557e-05	0.00023329	0.0016293	0.33401	0.0027243	4.6299e-06	4.3572e-06	0.001362	0.0017131	1.2549e-06	4.2332e-05	4.0124e-06	0.00013462	0.00062999	0.00054282	0.00044203	0.05248	1.8492e-05	9.1897e-06	2.0212e-06	9.8217e-08	9.5074e-08	5.7362e-07	2.8187e-05	
0.0045487	0.00025356	9.2634e-05	0.00023392	0.0016359	0.33303	0.0027118	4.5504e-06	4.3281e-06	0.0013305	0.0017187	1.2394e-06	4.2626e-05	3.8672e-06	0.00013409	0.00062498	0.00054096	0.00044079	0.054703	1.8365e-05	9.0677e-06	2.0488e-06	9.9107e-08	9.4483e-08	6.2498e-07	2.8947e-05	
0.0045495	0.00023872	9.1684e-05	0.00023453	0.0016324	0.33207	0.0026995	4.4777e-06	4.3165e-06	0.0012996	0.0017243	1.23e-06	4.2923e-05	3.7286e-06	0.00013389	0.00062077	0.00053907	0.00043955	0.055437	1.8228e-05	8.9665e-06	2.0872e-06	1.0054e-07	9.5839e-08	6.9257e-07	2.892e-05	
0.0045504	0.00022579	9.0762e-05	0.00023515	0.001629	0.33114	0.0026875	4.411e-06	4.3197e-06	0.0012692	0.00173	1.226e-06	4.3224e-05	3.5956e-06	0.00013382	0.00061668	0.0005372	0.00043831	0.056455	1.8094e-05	8.8836e-06	2.1358e-06	1.0229e-07	9.887e-08	7.7507e-07	2.8923e-05	
0.0045515	0.00021461	8.9818e-05	0.00023575	0.0016255	0.33019	0.0026753	4.3371e-06	4.3404e-06	0.0012386	0.0017357	1.2152e-06	4.3516e-05	3.454e-06	0.00013366	0.00061251	0.00053534	0.00043708	0.057853	1.7962e-05	8.8184e-06	2.1952e-06	1.0098e-07	1.0368e-07	8.7541e-07	2.8902e-05	
0.0045525	0.00020078	8.8905e-05	0.00023638	0.0016223	0.32922	0.002663	4.2767e-06	4.3455e-06	0.0012085	0.0017414	1.2103e-06	4.3811e-05	3.3185e-06	0.00013364	0.00060848	0.00053347	0.00043584	0.059023	1.7821e-05	8.7356e-06	2.2441e-06	1.0023e-07	1.0505e-07	9.6816e-07	2.8913e-05	
0.0045535	0.00018863	8.8019e-05	0.00023701	0.0016193	0.32828	0.0026509	4.2225e-06	4.3676e-06	0.001179	0.0017472	1.2106e-06	4.4111e-05	3.1882e-06	0.00013375	0.00060457	0.00053161	0.0004346	0.060627	1.7682e-05	8.6707e-06	2.3043e-06	9.9995e-08	8.1165e-08	1.0812e-06	2.8956e-05	
0.0045546	0.00017405	8.7111e-05	0.00023763	0.0016162	0.32733	0.0026387	4.1614e-06	4.3806e-06	0.0011492	0.0017529	1.2042e-06	4.44e-05	3.0495e-06	0.00013377	0.00060059	0.00052973	0.00043335	0.062006	1.7534e-05	8.5891e-06	2.3546e-06	9.6699e-08	9.034e-08	1.1817e-06	2.8975e-05	
0.0045809	0.00018621	7.3295e-05	0.00024747	0.0015863	0.31419	0.0024652	3.7513e-06	3.289e-06	0.00091405	0.0018515	1.498e-06	4.9169e-05	2.0654e-06	0.00013415	0.00054802	0.00050058	0.00041363	0.20352	1.5098e-05	5.6658e-06	3.978e-06	3.6726e-08	1.4004e-07	1.7969e-06	2.9082e-05	
0.0045829	0.0001841	7.2453e-05	0.00024807	0.0015847	0.31339	0.0024546	3.7244e-06	3.1941e-06	0.00091226	0.0018577	1.511e-06	4.9442e-05	2.1722e-06	0.00013393	0.00054484	0.00049877	0.00041239	0.20548	1.4925e-05	5.5195e-06	4.0746e-06	4.6978e-08	2.1532e-07	1.8068e-06	2.9018e-05	
0.004585	0.00018335	7.1639e-05	0.00024869	0.0015829	0.31261	0.0024442	3.7028e-06	2.8654e-06	0.00091057	0.001864	1.5309e-06	4.972e-05	2.283e-06	0.00013358	0.00054157	0.00049697	0.00041115	0.20825	1.4754e-05	5.3901e-06	4.1907e-06	5.7707e-08	3.0653e-07	1.8307e-06	2.8918e-05	
0.0045873	0.00018396	7.085e-05	0.00024933	0.0015814	0.31183	0.0024337	3.674e-06	2.5887e-06	0.00090899	0.0018704	1.5582e-06	5.0002e-05	2.398e-06	0.00013338	0.00053841	0.00049519	0.00040992	0.21212	1.4586e-05	5.2766e-06	4.3281e-06	5.3334e-08	4.2011e-07	1.7637e-06	2.8852e-05	
0.0045897	0.00018593	7.0087e-05	0.00024999	0.0015801	0.31106	0.0024234	3.6503e-06	2.356e-06	0.0009075	0.0018769	1.5931e-06	5.0289e-05	2.5176e-06	0.0001333	0.00053537	0.00049342	0.0004087	0.21749	1.442e-05	5.1784e-06	4.4885e-06	4.8883e-08	5.5836e-07	1.7143e-06	2.8817e-05	
0.0045922	0.00018928	6.9349e-05	0.00025066	0.001579	0.3103	0.0024132	3.6316e-06	2.1603e-06	0.00090611	0.0018835	1.6359e-06	5.0582e-05	2.6419e-06	0.00013337	0.00053245	0.00049167	0.00040748	0.22492	1.4257e-05	5.0948e-06	4.6744e-06	4.4283e-08	7.2689e-07	1.6803e-06	2.8815e-05	
0.0045949	0.00019407	6.859e-05	0.00025131	0.0015781	0.30954	0.002403	3.6402e-06	2.0011e-06	0.00090465	0.0018901	1.6702e-06	5.0863e-05	2.7577e-06	0.0001333	0.00052963	0.00048994	0.00040627	0.22746	1.4095e-05	5.0253e-06	4.8885e-06	4.1215e-08	9.3262e-07	1.6605e-06	2.8779e-05	
0.0045977	0.0002004	6.7855e-05	0.00025199	0.0015774	0.3088	0.0023929	3.6539e-06	1.7834e-06	0.00090328	0.0018967	1.7126e-06	5.115e-05	2.8784e-06	0.00013012	0.00052693	0.00048822	0.00040507	0.22927	1.3936e-05	4.9694e-06	5.1338e-06	3.7832e-08	1.1842e-06	1.6144e-06	2.8819e-05	
0.0046006	0.00020813	6.7142e-05	0.00025267	0.0015769	0.30807	0.0023831	3.6719e-06	1.604e-06	0.00090201	0.0019034	1.7628e-06	5.144e-05	3.0036e-06	0.00012716	0.00052432	0.00048651	0.00040386	0.23176	1.3778e-05	4.9257e-06	5.4113e-06	3.3951e-08	1.2581e-06	1.5818e-06	2.8888e-05	
0.0046035	0.00021338	6.6408e-05	0.00025334	0.0015763	0.30736	0.0023734	3.6952e-06	1.4049e-06	0.00090066	0.00191	1.8067e-06	5.1721e-05	3.1201e-06	0.00012442	0.00052164	0.00048479	0.00040265	0.23404	1.3612e-05	4.8391e-06	6.9091e-06	2.985e-08	1.3181e-06	1.5396e-06	2.8989e-05	
0.0046065	0.00022003	6.5696e-05	0.00025402	0.0015759	0.30667	0.0023639	3.723e-06	1.2345e-06	0.00089939	0.0019167	1.8584e-06	5.2005e-05	3.2411e-06	0.00012188	0.00051905	0.00048308	0.00040145	0.23714	1.3447e-05	4.7646e-06	8.5788e-06	2.5121e-08	1.3937e-06	1.5102e-06	2.912e-05	
0.0046096	0.00022817	6.5005e-05	0.00025472	0.0015757	0.30599	0.0023546	3.7553e-06	1.0887e-06	0.00089822	0.0019235	1.9186e-06	5.2294e-05	3.3669e-06	0.00011952	0.00051656	0.00048139	0.00040025	0.24133	1.3283e-05	4.7018e-06	1.044e-05	1.9702e-08	1.4874e-06	1.4927e-06	2.9281e-05	
0.0046128	0.0002379	6.4334e-05	0.00025544	0.0015757	0.30533	0.0023454	3.7922e-06	9.6412e-07	0.00089713	0.0019304	1.9878e-06	5.2586e-05	3.4976e-06	0.000117	0.00051417	0.0004797	0.00039905	0.24698	1.3121e-05	4.6504e-06	1.2516e-05	1.3591e-08	1.6024e-06	1.4864e-06	2.9409e-05	
0.004616	0.0002452	6.3645e-05	0.00025614	0.0015759	0.30467	0.0023362	3.8227e-06	8.2789e-07	0.00089597	0.0019372	2.0473e-06	5.2869e-05	3.6194e-06	0.00011436	0.00051188	0.000478	0.00039784	0.25187	1.2951e-05	4.5858e-06	1.4481e-05	2.1137e-08	1.7043e-06	1.4724e-06	2.9514e-05	
0.0046193	0.00025416	6.2976e-05	0.00025685	0.0015762	0.30402	0.0023271	3.8578e-06	7.1123e-07	0.0008949	0.0019441	2.116e-06	5.3155e-05	3.7462e-06	0.0001119	0.00050968	0.00047632	0.00039664	0.25846	1.2782e-05	4.5325e-06	1.6674e-05	2.8052e-08	1.8295e-06	1.4695e-06	2.9649e-05	
0.0046225	0.00026049	6.2287e-05	0.00025754	0.0015765	0.30336	0.0023179	3.8859e-06	7.1267e-07	0.00089375	0.0019509	2.1752e-06	5.3431e-05	3.8641e-06	0.00010966	0.00050741	0.00047461	0.00039543	0.26406	1.2604e-05	4.465e-06	1.8736e-05	3.2107e-08	1.9392e-06	1.4583e-06	2.9822e-05	
0.0046256	0.00026439	6.1579e-05	0.00025821	0.0015769	0.30269	0.0023086	3.9075e-06	7.0979e-07	0.00089253	0.0019577	2.2258e-06	5.3697e-05	3.9735e-06	0.00010731	0.00050523	0.00047289	0.00039421	0.26891	1.2419e-05	4.3842e-06	2.0687e-05	3.3569e-08	2.0358e-06	1.4394e-06	2.9971e-05	
0.0046286	0.00027143	6.0894e-05	0.0002589	0.0015776	0.30204	0.0022995	3.9344e-06	7.1276e-07	0.00089142	0.0019646	2.2868e-06	5.3968e-05	4.0889e-06	0.00010515	0.00050316	0.00047115	0.00039299	0.27048	1.2224e-05	4.3219e-06	2.1291e-05	3.4507e-08	2.1591e-06	1.4329e-06	3.0154e-05	
0.0046318	0.00028026	6.1698e-05	0.00025918	0.0015781	0.3014	0.0022906	3.9661e-06	7.2119e-07	0.00089023	0.0019714	2.3387e-06	5.4229e-05	4.1958e-06	0.00010314	0.00050102	0.00046942	0.00039176	0.27265	1.2031e-05	4.2709e-06	2.1973e-05	3.4825e-08	2.166e-06	1.3306e-06	3.0368e-05	
0.0046349	0.00028664	6.2484e-05	0.00025944	0.0015786	0.30076	0.0022816	3.9914e-06	7.2543e-07	0.00088912	0.0019782	2.3995e-06	5.4494e-05	4.3071e-06	0.00010104	0.0004988	0.00046767	0.00039053	0.27455	1.183e-05	4.2072e-06	2.2614e-05	3.2561e-08	2.1644e-06	1.216e-06	3.0558e-05	
0.0046381	0.00029441	6.3287e-05	0.00025972	0.0015791	0.30013	0.0022728	4.0205e-06	7.34e-07	0.00088809	0.0019852	2.4686e-06	5.4761e-05	4.4225e-06	9.9064e-05	0.00049667	0.00046594	0.0003893	0.27699	1.1629e-05	4.1519e-06	2.3325e-05	2.9491e-08	2.1742e-06	1.1193e-06	3.0775e-05	
0.0046413	0.00029989	6.4073e-05	0.00025997	0.0015796	0.29949	0.0022638	4.0435e-06	7.3879e-07	0.00088699	0.0019921	2.5296e-06	5.5019e-05	4.5301e-06	9.6999e-05	0.00049447	0.00046419	0.00038806	0.27917	1.1421e-05	4.085e-06	2.3998e-05	5.3133e-08	2.1763e-06	1.0122e-06	3.097e-05	
0.0046446	0.00030696	6.488e-05	0.00026024	0.0015803	0.29887	0.002255	4.0707e-06	7.4828e-07	0.00088597	0.001999	2.5998e-06	5.5281e-05	4.6424e-06	9.5072e-05	0.00049235	0.00046245	0.00038683	0.28203	1.1213e-05	4.0272e-06	2.4748e-05	7.7731e-08	2.1907e-06	9.2266e-07	3.1193e-05	
0.004648	0.00031571	6.5668e-05	0.00026049	0.0015811	0.29826	0.0022464	4.1021e-06	7.0137e-07	0.0008849	0.0020059	2.6615e-06	5.5534e-05	4.7467e-06	9.3278e-05	0.00049032	0.00046072	0.0003856	0.28281	1.1006e-05	3.9783e-06	2.5585e-05	1.0361e-07	2.2181e-06	8.4909e-07	3.1446e-05	
0.0046515	0.00032619	6.6477e-05	0.00026076	0.0015821	0.29767	0.0022379	4.1378e-06	6.6125e-07	0.0008839	0.0020129	2.7326e-06	5.579e-05	4.8558e-06	9.1608e-05	0.00048836	0.00045901	0.00038438	0.28392	1.08e-05	3.9379e-06	2.6514e-05	1.31e-07	2.2589e-06	7.8792e-07	3.1729e-05	
0.0046549	0.00033432	6.7268e-05	0.000261	0.001583	0.29707	0.0022293	4.1675e-06	6.1668e-07	0.00088284	0.0020199	2.7955e-06	5.6036e-05	4.9571e-06	8.9857e-05	0.00048635	0.00045727	0.00038314	0.28487	1.0586e-05	3.8864e-06	2.7398e-05	1.5488e-07	2.2915e-06	7.1946e-07	3.1989e-05	
0.0046583	0.00034005	6.8042e-05	0.00026123	0.0015838	0.29646	0.0022207	4.1911e-06	5.6729e-07	0.00088173	0.0020267	2.85e-06	5.6274e-05	5.0504e-06	8.802e-05	0.00048427	0.00045553	0.0003819	0.28568	1.0364e-05	3.8233e-06	2.8236e-05	1.7526e-07	2.3157e-06	6.4301e-07	3.2227e-05	
0.0046618	0.00034801	6.8839e-05	0.00026148	0.0015848	0.29587	0.0022122	4.22e-06	4.9768e-07	0.0008807	0.0020337	2.9158e-06	5.6516e-05	5.1497e-06	8.6329e-05	0.00048229	0.00045379	0.00038067	0.28619	1.0144e-05	3.7708e-06	2.9183e-05	1.977e-07	2.356e-06	5.3405e-07	3.25e-05	
0.0046652	0.00035293	6.9663e-05	0.00026174	0.0015861	0.29529	0.0022039	4.2547e-06	4.4381e-07	0.0008796	0.0020406	3.0102e-06	5.6748e-05	5.2369e-06	8.4783e-05	0.00048041	0.00045204	0.00037942	0.28611	9.9154e-06	3.7049e-06	3.0068e-05	2.2273e-07	2.3851e-06	4.908e-07	3.2811e-05	
0.0046688	0.00035996	7.051e-05	0.00026202	0.0015875	0.29471	0.0021955	4.2991e-06	3.9804e-07	0.00087859	0.0020476	2.949e-06	5.6984e-05	5.3298e-06	8.3378e-05	0.00047861	0.0004503	0.00037818	0.28626	9.688e-06	3.6501e-06	3.1074e-05	2.5037e-07	2.4319e-06	4.563e-07	3.3162e-05	
0.0046722	0.00036223	7.1335e-05	0.00026228	0.0015888	0.29414	0.0021873	4.3256e-06	3.6947e-07	0.0008775	0.0020545	2.8805e-06	5.7209e-05	5.4134e-06	8.1874e-05	0.00047674	0.00044854	0.00037693	0.28564	9.4519e-06	3.6061e-06	3.2216e-05	2.735e-07	2.499e-06	4.3734e-07	3.3483e-05	
0.0046759	0.00036748	7.2188e-05	0.00026256	0.0015903	0.29357	0.002179	4.6864e-06	3.2554e-07	0.00087634	0.0020614	2.8e-06	5.7424e-05	5.4876e-06	8.0269e-05	0.00047497	0.0004468	0.00037568	0.28595	9.2176e-06	3.5765e-06	3.3536e-05	2.9109e-07	2.4856e-06	3.8969e-07	3.3775e-05	
0.0046796	0.00037489	7.3065e-05	0.00026285	0.001592	0.293	0.0021708	5.0645e-06	2.8811e-07	0.00087527	0.0020683	2.7308e-06	5.7643e-05	5.5676e-06	7.879e-05	0.00047328	0.00044507	0.00037444	0.28653	8.9844e-06	3.5559e-06	3.5015e-05	3.1116e-07	2.4871e-06	3.5083e-07	3.4103e-05	
0.0046835	0.00038458	7.3967e-05	0.00026316	0.0015939	0.29246	0.0021628	5.4607e-06	2.5626e-07	0.00087412	0.0020752	2.673e-06	5.7852e-05	5.6624e-06	7.7433e-05	0.00047168	0.00044335	0.0003732	0.28742	8.7523e-06	3.5445e-06	3.6674e-05	3.3397e-07	2.37e-06	3.1943e-07	3.4468e-05	
0.0046873	0.00039113	7.4849e-05	0.00026345	0.0015957	0.29191	0.0021547	5.844e-06	2.2002e-07	0.0008729	0.002082	2.6057e-06	5.8051e-05	5.7484e-06	7.5988e-05	0.00047001	0.00044161	0.00037196	0.28815	8.5116e-06	3.521e-06	3.824e-05	3.5252e-07	2.2378e-06	2.8229e-07	3.4805e-05	
0.0046912	0.00040028	7.5758e-05	0.00026376	0.0015977	0.29137	0.0021468	6.2478e-06	1.8944e-07	0.00087178	0.0020889	2.55e-06	5.8256e-05	5.8413e-06	7.4673e-05	0.00046843	0.00043989	0.00037072	0.28928	8.2725e-06	3.5075e-06	4.0011e-05	3.7436e-07	2.1332e-06	2.5262e-07	3.5184e-05	
0.0046953	0.00041232	7.6697e-05	0.00026409	0.0015996	0.29082	0.0021388	6.6383e-06	1.7776e-07	0.00087075	0.0020959	2.5052e-06	5.8465e-05	5.9414e-06	7.3272e-05	0.00046678	0.00043818	0.00036948	0.28964	8.0343e-06	3.5193e-06	4.0541e-05	3.918e-07	2.0588e-06	1.7962e-07	3.5534e-05	
0.0046993	0.00042152	7.7614e-05	0.0002644	0.0016013	0.29029	0.0021309	7.0519e-06	1.6303e-07	0.00086966	0.0021028	2.4516e-06	5.8665e-05	6.0325e-06	7.1772e-05	0.00046506	0.00043645	0.00036824	0.28988	7.7881e-06	3.5191e-06	4.1031e-05	4.0422e-07	1.9728e-06	1.7934e-07	3.5854e-05	
0.0047034	0.00043305	7.8555e-05	0.00026472	0.0016032	0.28978	0.0021232	7.4844e-06	1.5066e-07	0.00086865	0.0021099	2.4069e-06	5.8869e-05	6.1295e-06	7.0382e-05	0.00046342	0.00043474	0.000367	0.29037	7.5425e-06	3.5269e-06	4.1592e-05	4.1926e-07	1.9045e-06	1.8171e-07	3.6209e-05	
0.0047074	0.00044168	7.9476e-05	0.00026503	0.001605	0.28926	0.0021154	7.9031e-06	1.797e-07	0.00086757	0.0021168	2.3534e-06	5.9062e-05	6.2174e-06	6.8906e-05	0.00046171	0.00043301	0.00036575	0.29072	7.2888e-06	3.5227e-06	4.2113e-05	4.2997e-07	1.825e-06	1.8037e-07	3.6536e-05	
0.0047114	0.0004475	8.0375e-05	0.00026531	0.0016067	0.28873	0.0021076	8.309e-06	2.05e-07	0.00086642	0.0021237	2.2911e-06	5.9245e-05	6.2964e-06	6.7344e-05	0.00045994	0.00043126	0.00036449	0.29096	7.0272e-06	3.5066e-06	4.2596e-05	4.3648e-07	1.734e-06	1.7541e-07	3.6836e-05	
0.0047153	0.00045054	8.1253e-05	0.00026557	0.0016083	0.2882	0.0020996	8.7023e-06	2.2671e-07	0.00086521	0.0021305	2.2199e-06	5.9419e-05	6.3665e-06	6.5696e-05	0.0004581	0.00042949	0.00036322	0.29108	6.7575e-06	3.4787e-06	4.3043e-05	4.3881e-07	1.6306e-06	1.6677e-07	3.711e-05	
0.0047193	0.00045602	8.2111e-05	0.00026581	0.00161	0.28767	0.0020918	8.728e-06	2.3451e-07	0.00086393	0.0021373	2.1395e-06	5.9582e-05	6.4278e-06	6.4159e-05	0.00045634	0.00042773	0.00036195	0.29084	6.4884e-06	3.4759e-06	4.2861e-05	4.4382e-07	1.5546e-06	1.4273e-07	3.7417e-05	
0.0047233	0.00045829	8.2992e-05	0.00026607	0.0015977	0.28717	0.0020841	8.7613e-06	2.4481e-07	0.00086273	0.0021442	2.0684e-06	5.975e-05	6.4947e-06	6.2728e-05	0.00045474	0.00042596	0.00036068	0.29082	6.2119e-06	3.4809e-06	4.2728e-05	4.5137e-07	1.4938e-06	1.225e-07	3.776e-05	
0.0047272	0.00045849	8.3859e-05	0.00026632	0.0015854	0.28665	0.0020764	8.7887e-06	2.5282e-07	0.00086149	0.002151	1.991e-06	5.9909e-05	6.5548e-06	6.1241e-05	0.00045309	0.00042418	0.0003594	0.29073	5.9286e-06	3.4769e-06	4.2577e-05	4.5568e-07	1.4267e-06	9.9255e-08	3.8084e-05	
0.0047312	0.00046015	8.4743e-05	0.00026657	0.0015733	0.28615	0.0020688	8.8215e-06	2.6255e-07	0.0008603	0.0021579	1.9199e-06	6.007e-05	6.6183e-06	5.983e-05	0.0004515	0.0004224	0.00035813	0.2889	5.6445e-06	3.4777e-06	4.2464e-05	4.6152e-07	1.3701e-06	7.8259e-08	3.8435e-05	
0.0047353	0.000463	8.5643e-05	0.00026683	0.0015614	0.28566	0.0020613	8.8587e-06	2.738e-07	0.00085917	0.0021648	1.8537e-06	6.0233e-05	6.6846e-06	5.8481e-05	0.00044996	0.00042063	0.00035685	0.28741	5.3592e-06	3.4823e-06	4.2384e-05	4.6857e-07	1.3219e-06	5.8772e-08	3.8808e-05	
0.0047395	0.00046705	8.6557e-05	0.0002671	0.0015497	0.28518	0.0020538	8.9005e-06	2.8666e-07	0.00085808	0.0021718	1.7921e-06	6.0396e-05	6.7536e-06	5.7193e-05	0.00044846	0.00041886	0.00035558	0.2862	5.0726e-06	3.4906e-06	4.2336e-05	4.7684e-07	1.2813e-06	4.0489e-08	3.9205e-05	
0.0047437	0.00047233	8.7487e-05	0.00026737	0.0015382	0.2847	0.0020465	8.9468e-06	3.0128e-07	0.00085704	0.0021788	1.7349e-06	6.056e-05	6.8255e-06	5.5963e-05	0.00044701	0.0004171	0.00035431	0.28013	4.7846e-06	3.5026e-06	4.232e-05	4.8639e-07	1.2478e-06	2.3156e-08	3.9626e-05	
0.0047479	0.00047559	8.8404e-05	0.00026763	0.0015267	0.28422	0.0020391	8.9877e-06	3.136e-07	0.00085596	0.0021858	1.6724e-06	6.0717e-05	6.8909e-06	5.4686e-05	0.00044552	0.00041533	0.00035303	0.27971	4.4903e-06	3.5062e-06	4.2289e-05	4.9284e-07	1.2097e-06	2.8669e-08	4.003e-05	
0.0047522	0.00048009	8.9337e-05	0.0002679	0.0015153	0.28375	0.0020318	9.0331e-06	3.2776e-07	0.00085494	0.0021928	1.6141e-06	6.0875e-05	6.9593e-06	5.3466e-05	0.00044408	0.00041356	0.00035175	0.27677	4.1946e-06	3.5136e-06	4.2289e-05	5.006e-07	1.1783e-06	3.3938e-08	4.0459e-05	
0.0047565	0.00048268	9.0257e-05	0.00026816	0.0015039	0.28328	0.0020245	9.0733e-06	3.3965e-07	0.00085396	0.0021999	1.5608e-06	6.1035e-05	7.031e-06	5.22e-05	0.00044259	0.00041178	0.00035046	0.27373	3.8925e-06	3.5127e-06	4.2276e-05	5.0529e-07	1.1426e-06	3.7209e-08	4.0871e-05	
0.0047609	0.00048656	9.1193e-05	0.00026842	0.0014926	0.28282	0.0020173	9.1182e-06	3.5352e-07	0.00085303	0.0022071	1.5114e-06	6.1195e-05	7.1058e-06	5.0991e-05	0.00044116	0.00041	0.00034918	0.27124	3.589e-06	3.5157e-06	4.2294e-05	5.1137e-07	1.1134e-06	4.0297e-08	4.1308e-05	
0.0047653	0.00049154	9.2144e-05	0.0002687	0.0014816	0.28236	0.0020101	9.1672e-06	3.6921e-07	0.00085215	0.0022143	1.4651e-06	6.1357e-05	7.1831e-06	4.9831e-05	0.00043976	0.00040823	0.0003479	0.26917	3.2839e-06	3.5219e-06	4.2343e-05	5.1857e-07	1.0898e-06	4.3121e-08	4.1769e-05	
0.0047697	0.00049474	9.3083e-05	0.00026895	0.0014705	0.2819	0.002003	9.2113e-06	3.8275e-07	0.00085123	0.0022215	1.4143e-06	6.1511e-05	7.2545e-06	4.863e-05	0.00043833	0.00040645	0.00034661	0.26697	2.9726e-06	3.5203e-06	4.2379e-05	5.2288e-07	1.0625e-06	4.401e-08	4.2214e-05	
0.0047742	0.00049923	9.4038e-05	0.00026922	0.0014595	0.28145	0.0019959	9.2602e-06	3.9847e-07	0.00085037	0.0022287	1.3669e-06	6.1666e-05	7.329e-06	4.7483e-05	0.00043695	0.00040468	0.00034532	0.26517	2.6598e-06	3.5225e-06	4.2447e-05	5.2859e-07	1.041e-06	4.4756e-08	4.2686e-05	
0.0047786	0.00050191	9.4982e-05	0.00026947	0.0014486	0.281	0.0019887	9.304e-06	4.1197e-07	0.00084946	0.0022359	1.3149e-06	6.1815e-05	7.3975e-06	4.6294e-05	0.00043553	0.00040289	0.00034403	0.26326	2.3409e-06	3.5169e-06	4.2502e-05	5.3138e-07	1.0158e-06	4.3552e-08	4.3142e-05	
