Trachypithecus_francoisi	Theropithecus_gelada	Sapajus_apella	Saimiri_boliviensis	Rhinopithecus_roxellana	Rhinopithecus_bieti	Propithecus_coquereli	Prolemur_simus	Pongo_abelii	Piliocolobus_tephrosceles	Papio_anubis	Pan_troglodytes	Pan_paniscus	Otolemur_garnettii	Nomascus_leucogenys	Microcebus_murinus	Mandrillus_leucophaeus	Macaca_nemestrina	Macaca_mulatta	Macaca_fascicularis	Hylobates_moloch	Homo_sapiens	Gorilla_gorilla	Chlorocebus_sabaeus	Cercocebus_atys	Cebus_capucinus	Carlito_syrichta	Callithrix_jacchus	Aotus_nancymaae	
0.052872	0.0031925	0.00013011	0.0099448	0.00023622	0.0090776	0.0059259	2.3758e-05	1.8182e-05	0.0040231	0.0001033	0.0016575	0.021841	6.2083e-06	0.035564	5.7765e-06	0.0019698	0.0082682	0.012888	0.0010906	9.6544e-05	0.00031517	0.00036517	0.00011306	5.9452e-05	6.1924e-05	1.0869e-07	2.3045e-06	0.00013605	
0.052868	0.003187	0.00013023	0.0092414	0.00023944	0.0090844	0.0059836	2.3368e-05	1.7492e-05	0.0040631	0.00010045	0.0016554	0.021858	6.2617e-06	0.035544	5.8761e-06	0.001976	0.0082683	0.012889	0.0010928	9.5659e-05	0.00031565	0.00036378	0.00011449	6.1437e-05	6.1707e-05	1.0508e-07	2.3489e-06	0.00013644	
0.052865	0.0031815	0.00013035	0.0085315	0.00024265	0.0090911	0.0060406	2.297e-05	1.6793e-05	0.0041031	9.7593e-05	0.0016534	0.021874	6.2761e-06	0.035524	5.9709e-06	0.001982	0.0082684	0.01289	0.001095	9.4763e-05	0.00031611	0.00036238	0.00011591	6.3412e-05	6.1484e-05	9.8987e-08	2.3902e-06	0.00013681	
0.052861	0.003176	0.00013046	0.0078419	0.00024587	0.0090979	0.0060996	2.2587e-05	1.6105e-05	0.0041436	9.4745e-05	0.0016513	0.021891	6.338e-06	0.035505	6.0723e-06	0.0019882	0.0082685	0.012891	0.0010971	9.3881e-05	0.00031658	0.00036099	0.00011734	6.5388e-05	6.1261e-05	9.3242e-08	2.4337e-06	0.0001372	
0.052858	0.0031705	0.00013059	0.0071725	0.00024911	0.0091047	0.0061607	2.2219e-05	1.5429e-05	0.0041846	9.1909e-05	0.0016493	0.021907	6.4504e-06	0.035486	6.1808e-06	0.0019944	0.0082686	0.012892	0.0010993	9.3013e-05	0.00031705	0.00035962	0.00011879	6.7364e-05	6.104e-05	8.7836e-08	2.4797e-06	0.00013763	
0.052855	0.003165	0.00013071	0.0065238	0.00025235	0.0091116	0.0062241	2.1866e-05	1.4765e-05	0.0042263	8.9084e-05	0.0016472	0.021924	6.6187e-06	0.035468	6.2971e-06	0.0020007	0.0082687	0.012893	0.0011015	9.216e-05	0.00031752	0.00035828	0.00012026	6.934e-05	6.0819e-05	8.2808e-08	2.5285e-06	0.00013809	
0.052852	0.0031596	0.00013084	0.0058971	0.00025562	0.0091185	0.0062901	2.153e-05	1.4114e-05	0.0042687	8.6273e-05	0.0016452	0.021941	6.8536e-06	0.035451	6.4223e-06	0.002007	0.0082688	0.012894	0.0011037	9.1325e-05	0.000318	0.00035696	0.00012175	7.1317e-05	6.0601e-05	7.8289e-08	2.5807e-06	0.00013859	
0.052849	0.0031543	0.00013097	0.005295	0.0002589	0.0091255	0.0063592	2.1212e-05	1.3479e-05	0.0043118	8.3478e-05	0.0016432	0.021957	7.1755e-06	0.035434	6.5586e-06	0.0020135	0.0082689	0.012896	0.0011059	9.0509e-05	0.00031849	0.00035567	0.00012326	7.3297e-05	6.0386e-05	7.4571e-08	2.6375e-06	0.00013699	
0.052847	0.003149	0.00013111	0.0047182	0.00026221	0.0091325	0.0064319	2.0916e-05	1.2861e-05	0.0043559	8.07e-05	0.0016411	0.021974	6.8104e-06	0.035418	6.461e-06	0.00202	0.008269	0.012897	0.0011082	8.9716e-05	0.00031898	0.00035441	0.0001248	7.528e-05	6.0175e-05	7.1783e-08	2.6993e-06	0.00013546	
0.052844	0.0031437	0.00013126	0.0041635	0.00026554	0.0091396	0.0065083	2.0639e-05	1.2257e-05	0.0044008	7.7938e-05	0.0016391	0.021991	6.5351e-06	0.035403	6.3742e-06	0.0020266	0.0082691	0.012898	0.0011104	8.8942e-05	0.00031948	0.00035318	0.00012636	7.7265e-05	5.9967e-05	6.9624e-08	2.7657e-06	0.00013399	
0.052842	0.0031384	0.00013139	0.0040917	0.00026884	0.0091466	0.0065266	2.039e-05	1.1638e-05	0.0044452	7.5158e-05	0.0016371	0.022008	6.0962e-06	0.035387	6.3029e-06	0.0020332	0.0082692	0.0129	0.0011126	8.8148e-05	0.00031996	0.00035192	0.00012791	7.9238e-05	5.9749e-05	1.0019e-07	2.8265e-06	0.00013248	
0.052839	0.0031332	0.00013152	0.004023	0.00027217	0.0091537	0.006546	2.0155e-05	1.1032e-05	0.0044904	7.2393e-05	0.001635	0.022025	5.7444e-06	0.035372	6.2398e-06	0.0020398	0.0082693	0.012901	0.0011148	8.7372e-05	0.00032045	0.00035069	0.00012947	8.1214e-05	5.9533e-05	1.3414e-07	2.8916e-06	0.00013103	
0.052837	0.003128	0.00013167	0.0039573	0.00027551	0.0091609	0.0065666	1.9935e-05	1.0439e-05	0.0045364	6.9641e-05	0.001633	0.022041	5.4663e-06	0.035358	6.1845e-06	0.0020465	0.0082694	0.012903	0.001117	8.6612e-05	0.00032095	0.00034948	0.00013106	8.3191e-05	5.9319e-05	1.7194e-07	2.961e-06	0.00012963	
0.052835	0.0031228	0.00013181	0.0038943	0.00027883	0.009168	0.0065883	1.9728e-05	9.8566e-06	0.0045821	6.6875e-05	0.0016309	0.022058	5.2525e-06	0.035344	6.1366e-06	0.0020532	0.0082696	0.012904	0.0011192	8.5869e-05	0.00032145	0.0003483	0.00013264	8.5158e-05	5.9108e-05	2.1418e-07	3.0348e-06	0.00012828	
0.052833	0.0031175	0.00013195	0.0038294	0.00028213	0.0091751	0.0066095	1.9511e-05	9.2634e-06	0.0046275	6.7202e-05	0.0016289	0.022075	4.9869e-06	0.03533	6.0826e-06	0.0020598	0.0082697	0.012906	0.0011214	8.511e-05	0.00032194	0.00034709	0.0001342	8.7115e-05	5.8887e-05	2.5189e-07	3.104e-06	0.0001269	
0.052831	0.0031122	0.00013209	0.003767	0.00028545	0.0091823	0.0066318	1.9307e-05	8.6799e-06	0.0046736	6.7529e-05	0.0016269	0.022092	4.7754e-06	0.035317	6.0351e-06	0.0020665	0.0082698	0.012907	0.0011236	8.4366e-05	0.00032243	0.00034591	0.00013578	8.9072e-05	5.8669e-05	2.9379e-07	3.1771e-06	0.00012557	
0.052829	0.003107	0.00013222	0.0037029	0.00028875	0.0091894	0.0066536	1.9093e-05	8.0858e-06	0.0047194	6.7845e-05	0.0016248	0.02211	4.5302e-06	0.035304	5.9816e-06	0.0020731	0.0082699	0.012909	0.0011258	8.3607e-05	0.00032291	0.0003447	0.00013734	9.102e-05	5.8442e-05	3.312e-07	3.2458e-06	0.00012421	
0.052827	0.0031017	0.00013234	0.0036373	0.00029203	0.0091965	0.006675	1.8872e-05	7.4825e-06	0.004765	6.8152e-05	0.0016228	0.022127	4.2424e-06	0.03529	5.9231e-06	0.0020797	0.00827	0.01291	0.001128	8.2837e-05	0.00032337	0.00034348	0.0001389	9.2959e-05	5.8207e-05	3.6484e-07	3.3106e-06	0.00012283	
0.052825	0.0030965	0.00013246	0.0035741	0.00029533	0.0092036	0.0066975	1.8662e-05	6.8887e-06	0.0048113	6.8458e-05	0.0016207	0.022144	4.0058e-06	0.035277	5.871e-06	0.0020864	0.0082701	0.012912	0.0011302	8.2079e-05	0.00032385	0.00034227	0.00014048	9.4898e-05	5.7974e-05	4.0261e-07	3.3792e-06	0.00012149	
0.052823	0.0030912	0.00013258	0.0035128	0.00029864	0.0092108	0.0066837	1.8461e-05	6.3024e-06	0.0048582	6.8763e-05	0.0016187	0.022161	3.808e-06	0.035264	5.8248e-06	0.0020932	0.0082702	0.012913	0.0011323	8.1333e-05	0.00032432	0.00034108	0.00014207	9.6838e-05	5.7741e-05	4.4428e-07	3.4511e-06	0.00012019	
0.052821	0.003086	0.0001327	0.0034502	0.00030193	0.009218	0.0066697	1.8254e-05	5.7074e-06	0.004905	6.9058e-05	0.0016166	0.022178	3.5713e-06	0.035251	5.7738e-06	0.0020999	0.0082703	0.012915	0.0011345	8.0575e-05	0.00032478	0.00033988	0.00014365	9.8768e-05	5.75e-05	4.8203e-07	3.5191e-06	0.00011887	
0.052819	0.0030808	0.00013282	0.0033894	0.00030524	0.0092252	0.0066563	1.8055e-05	5.1193e-06	0.0049523	6.9351e-05	0.0016146	0.022195	3.3691e-06	0.035239	5.7277e-06	0.0021066	0.0082704	0.012916	0.0011367	7.9827e-05	0.00032525	0.00033869	0.00014525	0.0001007	5.726e-05	5.2367e-07	3.5903e-06	0.00011758	
0.052818	0.0030756	0.00013293	0.0033273	0.00030853	0.0092324	0.0066427	1.785e-05	5.2359e-06	0.0049994	6.9636e-05	0.0016125	0.022212	3.1297e-06	0.035226	5.6768e-06	0.0021134	0.0082705	0.012918	0.0011388	7.9068e-05	0.0003257	0.00033748	0.00014684	0.00010262	5.7013e-05	5.6144e-07	3.6578e-06	0.00011628	
0.052816	0.0030704	0.00013304	0.0032672	0.00031183	0.0092396	0.0066299	1.7654e-05	5.3527e-06	0.0050472	6.9919e-05	0.0016104	0.022229	2.9269e-06	0.035214	5.6315e-06	0.0021202	0.0082707	0.01292	0.001141	7.8321e-05	0.00032616	0.00033629	0.00014844	0.00010454	5.6766e-05	6.0387e-07	3.7288e-06	0.00011501	
0.052815	0.0030653	0.00013316	0.0032089	0.00031515	0.0092468	0.0066178	1.7468e-05	5.4697e-06	0.0050956	7.02e-05	0.0016084	0.022247	2.7566e-06	0.035203	5.5914e-06	0.002127	0.0082708	0.012921	0.0011432	7.7585e-05	0.00032662	0.00033512	0.00015007	0.00010646	5.6519e-05	6.5141e-07	3.8035e-06	0.00011378	
0.052813	0.0030602	0.00013327	0.0031525	0.00031848	0.0092541	0.0066065	1.729e-05	5.587e-06	0.0051447	7.0479e-05	0.0016063	0.022264	2.6156e-06	0.035192	5.5566e-06	0.0021339	0.0082709	0.012923	0.0011454	7.6859e-05	0.00032708	0.00033396	0.00015171	0.00010838	5.6274e-05	7.0458e-07	3.8819e-06	0.00011259	
0.052812	0.003055	0.00013338	0.0030949	0.0003218	0.0092614	0.0065949	1.7106e-05	5.698e-06	0.0051937	7.075e-05	0.0016043	0.022281	2.4414e-06	0.035181	5.5173e-06	0.0021408	0.008271	0.012925	0.0011475	7.6123e-05	0.00032754	0.00033279	0.00015334	0.0001103	5.6021e-05	7.5358e-07	3.9567e-06	0.00011138	
0.052811	0.0030499	0.00013348	0.0030362	0.0003251	0.0092687	0.006583	1.6916e-05	5.8026e-06	0.0052424	7.1012e-05	0.0016022	0.022298	2.2333e-06	0.035169	5.4735e-06	0.0021477	0.0082711	0.012927	0.0011497	7.5376e-05	0.00032798	0.0003316	0.00015496	0.0001122	5.576e-05	1.3009e-06	4.0278e-06	0.00011015	
0.052809	0.0030448	0.00013358	0.0029793	0.00032842	0.009276	0.0065719	1.6735e-05	5.9076e-06	0.0052918	7.1272e-05	0.0016001	0.022316	2.0535e-06	0.035159	5.4349e-06	0.0021546	0.0082712	0.012928	0.0011518	7.464e-05	0.00032842	0.00033043	0.0001566	0.00011411	5.5501e-05	1.9076e-06	4.1028e-06	0.00010895	
0.052808	0.0030396	0.00013368	0.0029212	0.00033172	0.0092833	0.0065606	1.6548e-05	6.0062e-06	0.0053411	7.1524e-05	0.0015981	0.022333	1.8406e-06	0.035148	5.3917e-06	0.0021615	0.0082713	0.01293	0.001154	7.3894e-05	0.00032886	0.00032924	0.00015824	0.000116	5.5234e-05	2.4932e-06	4.174e-06	0.00010774	
0.052807	0.0030345	0.00013378	0.0028648	0.00033503	0.0092906	0.0065499	1.6368e-05	6.1052e-06	0.005391	7.1773e-05	0.001596	0.022351	1.6497e-06	0.035137	5.3531e-06	0.0021685	0.0082714	0.012932	0.0011561	7.3158e-05	0.00032929	0.00032807	0.00015989	0.0001179	5.4968e-05	3.1363e-06	4.2492e-06	0.00010656	
0.052806	0.0030295	0.00013387	0.0028103	0.00033836	0.009298	0.0065399	1.6197e-05	6.2046e-06	0.0054416	7.2022e-05	0.0015939	0.022368	1.4817e-06	0.035127	5.3195e-06	0.0021755	0.0082716	0.012934	0.0011583	7.2433e-05	0.00032973	0.00032691	0.00016155	0.0001198	5.4702e-05	3.2488e-06	4.3284e-06	0.00010542	
0.052805	0.0030244	0.00013396	0.0027546	0.0003417	0.0093054	0.0065306	1.6035e-05	6.3044e-06	0.0054929	7.2269e-05	0.0015918	0.022385	1.3344e-06	0.035118	5.2911e-06	0.0021826	0.0082717	0.012936	0.0011604	7.1718e-05	0.00033018	0.00032578	0.00016324	0.00012169	5.4429e-05	3.1763e-06	4.4038e-06	0.00010426	
0.052805	0.0030194	0.00013406	0.0027003	0.00034506	0.0093129	0.006522	1.588e-05	6.4042e-06	0.0055449	7.2513e-05	0.0015898	0.022403	1.2003e-06	0.035109	5.2668e-06	0.0021897	0.0082718	0.012938	0.0011626	7.1013e-05	0.00033062	0.00032465	0.00016495	0.00012359	5.4156e-05	3.114e-06	4.4827e-06	0.00010313	
0.052804	0.0030144	0.00013415	0.0026475	0.00034842	0.0093203	0.006514	1.5732e-05	6.5038e-06	0.0055974	7.2756e-05	0.0015877	0.02242	1.0772e-06	0.035101	5.2466e-06	0.002197	0.0082719	0.01294	0.0011647	7.0316e-05	0.00033107	0.00032355	0.00016667	0.00012549	5.3883e-05	3.0613e-06	4.5651e-06	0.00010203	
0.052804	0.0030094	0.00013424	0.0025937	0.00035178	0.0093278	0.0065058	1.5578e-05	6.5973e-06	0.0056498	7.299e-05	0.0015856	0.022438	9.2702e-07	0.035092	5.2224e-06	0.0022041	0.008272	0.012942	0.0011669	6.9609e-05	0.0003315	0.00032242	0.00016838	0.00012737	5.3603e-05	3.0035e-06	4.6441e-06	0.00010092	
0.052803	0.0030045	0.00013432	0.0025415	0.00035514	0.0093353	0.0064983	1.5432e-05	6.6913e-06	0.005703	7.3222e-05	0.0015835	0.022456	7.8932e-07	0.035084	5.2029e-06	0.0022114	0.0082722	0.012944	0.001169	6.8912e-05	0.00033194	0.00032131	0.00017011	0.00012926	5.3323e-05	2.9561e-06	4.7272e-06	9.9836e-05	
0.052803	0.0029995	0.00013441	0.0024906	0.00035852	0.0093429	0.0064913	1.5293e-05	6.7851e-06	0.0057567	7.3452e-05	0.0015815	0.022473	6.5893e-07	0.035076	5.1874e-06	0.0022187	0.0082723	0.012946	0.0011712	6.8223e-05	0.00033238	0.00032022	0.00017186	0.00013115	5.3043e-05	2.9175e-06	4.814e-06	9.8782e-05	
0.052803	0.0029946	0.00013449	0.0024387	0.00036189	0.0093504	0.0064842	1.5149e-05	6.8729e-06	0.0058103	7.3674e-05	0.0015794	0.022491	5.0259e-07	0.035068	5.1679e-06	0.0022259	0.0082724	0.012948	0.0011733	6.7524e-05	0.00033281	0.00031911	0.0001736	0.00013303	5.2756e-05	2.874e-06	4.8973e-06	9.7712e-05	
0.052802	0.0029896	0.00013458	0.0023882	0.00036526	0.009358	0.0064777	1.5011e-05	6.9606e-06	0.0058646	7.3893e-05	0.0015773	0.022509	3.5211e-07	0.035061	5.1524e-06	0.0022333	0.0082725	0.01295	0.0011755	6.6834e-05	0.00033325	0.00031801	0.00017536	0.00013491	5.2469e-05	2.8391e-06	4.9843e-06	9.667e-05	
0.052802	0.0029847	0.00013465	0.0023366	0.00036862	0.0093655	0.0064709	1.4867e-05	7.0421e-06	0.0059187	7.4104e-05	0.0015752	0.022526	4.9952e-07	0.035054	5.1327e-06	0.0022406	0.0082727	0.012952	0.0011776	6.6133e-05	0.00033367	0.0003169	0.00017711	0.00013678	5.2175e-05	2.7989e-06	5.0675e-06	9.5611e-05	
0.052802	0.0029798	0.00013472	0.0022839	0.00037197	0.009373	0.006464	1.4718e-05	7.1172e-06	0.0059726	7.4306e-05	0.0015731	0.022544	6.2073e-07	0.035046	5.1087e-06	0.0022478	0.0082728	0.012954	0.0011797	6.5422e-05	0.00033408	0.00031577	0.00017884	0.00013864	5.1874e-05	2.7535e-06	5.1471e-06	9.4536e-05	
0.052802	0.0029748	0.00013477	0.0022302	0.0003753	0.0093806	0.0064568	1.4562e-05	7.1861e-06	0.0060264	7.4499e-05	0.001571	0.022562	7.1593e-07	0.035038	5.0805e-06	0.0022551	0.0082729	0.012956	0.0011819	6.4701e-05	0.00033448	0.00031463	0.00018057	0.00014049	5.1566e-05	2.7028e-06	5.2229e-06	9.3444e-05	
0.052802	0.0029698	0.00013483	0.002178	0.00037865	0.0093881	0.0064502	1.4415e-05	7.2554e-06	0.0060808	7.4691e-05	0.0015689	0.022579	8.1771e-07	0.035031	5.0569e-06	0.0022624	0.008273	0.012958	0.001184	6.3989e-05	0.00033489	0.0003135	0.00018232	0.00014235	5.1258e-05	2.6616e-06	5.3031e-06	9.2383e-05	
0.052802	0.0029649	0.0001349	0.0021273	0.00038201	0.0093957	0.0064443	1.4275e-05	7.3252e-06	0.006136	7.488e-05	0.0015668	0.022597	9.2785e-07	0.035024	5.0379e-06	0.0022698	0.0082731	0.01296	0.0011861	6.3287e-05	0.00033529	0.00031238	0.00018409	0.0001442	5.095e-05	2.6297e-06	5.3877e-06	9.1353e-05	
0.052802	0.00296	0.00013495	0.0020755	0.00038536	0.0094033	0.0064382	1.4129e-05	7.3886e-06	0.0061911	7.5062e-05	0.0015647	0.022615	1.011e-06	0.035018	5.0146e-06	0.0022771	0.0082733	0.012962	0.0011882	6.2574e-05	0.00033569	0.00031125	0.00018584	0.00014605	5.0635e-05	2.5926e-06	5.4686e-06	9.0306e-05	
0.052802	0.0029551	0.00013501	0.0020252	0.00038872	0.0094109	0.0064328	1.399e-05	7.4526e-06	0.0062468	7.5241e-05	0.0015626	0.022633	1.1039e-06	0.035011	4.996e-06	0.0022845	0.0082734	0.012965	0.0011903	6.1871e-05	0.00033609	0.00031014	0.00018762	0.00014789	5.0321e-05	2.5645e-06	5.554e-06	8.929e-05	
0.052802	0.0029503	0.00013506	0.0019761	0.00039209	0.0094186	0.0064279	1.3858e-05	7.5167e-06	0.0063032	7.5418e-05	0.0015605	0.022651	1.2051e-06	0.035005	4.9813e-06	0.002292	0.0082735	0.012967	0.0011924	6.1176e-05	0.00033649	0.00030904	0.00018942	0.00014974	5.0006e-05	2.544e-06	5.6435e-06	8.83e-05	
0.052803	0.0029454	0.00013512	0.0019282	0.00039548	0.0094263	0.0064236	1.3732e-05	7.5809e-06	0.0063604	7.5594e-05	0.0015584	0.022669	1.3166e-06	0.035	4.9706e-06	0.0022995	0.0082736	0.012969	0.0011946	6.0488e-05	0.00033689	0.00030795	0.00019123	0.00015159	4.9692e-05	2.5311e-06	5.7374e-06	8.7337e-05	
0.052803	0.0029406	0.00013518	0.0018816	0.00039888	0.009434	0.0063639	1.3612e-05	7.6453e-06	0.0064182	7.5767e-05	0.0015563	0.022687	1.4404e-06	0.034995	4.9645e-06	0.0023071	0.0082738	0.012972	0.0011967	5.9809e-05	0.0003373	0.00030688	0.00019306	0.00015343	4.9377e-05	2.5258e-06	5.8358e-06	8.6401e-05	
0.052804	0.0029358	0.00013524	0.0018338	0.0004023	0.0094418	0.0063035	1.3487e-05	7.7032e-06	0.0064769	7.5939e-05	0.0015542	0.022705	1.5341e-06	0.034989	4.9539e-06	0.0023148	0.0082739	0.012974	0.0011988	5.9119e-05	0.00033769	0.00030579	0.0001925	0.00015528	4.9054e-05	2.5152e-06	5.9299e-06	8.5447e-05	
0.052805	0.0029311	0.00013529	0.0017873	0.00040573	0.0094496	0.0062449	1.3368e-05	7.7614e-06	0.0064849	7.611e-05	0.0015521	0.022723	1.6415e-06	0.034985	4.9474e-06	0.0023225	0.008274	0.012976	0.0012009	5.8437e-05	0.00033809	0.00030472	0.00019195	0.00015712	4.8732e-05	2.5123e-06	6.0287e-06	8.4519e-05	
0.052805	0.0029263	0.00013535	0.0017422	0.00040914	0.0094574	0.0061884	1.3255e-05	7.8204e-06	0.0064929	7.6271e-05	0.00155	0.022741	1.7679e-06	0.034981	4.9457e-06	0.0023302	0.0082742	0.012979	0.001203	5.7764e-05	0.00033849	0.00030366	0.00019138	0.00015896	4.841e-05	2.5179e-06	6.133e-06	8.3621e-05	
0.052806	0.0029216	0.00013541	0.0016983	0.00041257	0.0094652	0.0061337	1.315e-05	7.8803e-06	0.0065011	7.6431e-05	0.0015479	0.022759	1.9154e-06	0.034977	4.9487e-06	0.0023379	0.0082743	0.012981	0.0012052	5.7101e-05	0.00033889	0.00030261	0.00019083	0.0001608	4.8089e-05	2.532e-06	6.243e-06	8.2752e-05	
0.052807	0.0029169	0.00013547	0.0016555	0.00041601	0.0094731	0.0060808	1.3051e-05	7.9405e-06	0.0065095	7.6589e-05	0.0015458	0.022777	2.0823e-06	0.034974	4.9557e-06	0.0023458	0.0082744	0.012984	0.0012073	5.6445e-05	0.0003393	0.00030158	0.00019029	0.00016264	4.7767e-05	2.5537e-06	6.3579e-06	8.1907e-05	
0.052809	0.0029121	0.00013552	0.0016117	0.00041944	0.0094809	0.0060272	1.2946e-05	7.9942e-06	0.0065178	7.6738e-05	0.0015437	0.022795	2.217e-06	0.03497	4.9584e-06	0.0023536	0.0082746	0.012986	0.0012094	5.5779e-05	0.00033969	0.00030054	0.00018975	0.00016447	4.7438e-05	2.5703e-06	6.4686e-06	8.1045e-05	
0.05281	0.0029074	0.00013557	0.0015691	0.00042289	0.0094888	0.0059755	1.2848e-05	8.0487e-06	0.0065263	7.6885e-05	0.0015416	0.022813	2.3769e-06	0.034967	4.9657e-06	0.0023614	0.0082747	0.012989	0.0012115	5.5121e-05	0.00034009	0.00029951	0.00018921	0.0001663	4.7109e-05	2.5957e-06	6.5851e-06	8.0211e-05	
0.052811	0.0029027	0.00013562	0.0015255	0.00042631	0.0094967	0.0059232	1.2744e-05	8.0967e-06	0.0065347	7.7024e-05	0.0015395	0.022831	2.5039e-06	0.034964	4.9686e-06	0.0023693	0.0082748	0.012991	0.0012136	5.4453e-05	0.00034047	0.00029846	0.00018866	0.00016812	4.6774e-05	2.6159e-06	6.6972e-06	7.936e-05	
0.052812	0.0028981	0.00013567	0.0014832	0.00042976	0.0095046	0.0058727	1.2647e-05	8.1456e-06	0.0065434	7.7161e-05	0.0015374	0.02285	2.6585e-06	0.034962	4.9763e-06	0.0023772	0.008275	0.012994	0.0012157	5.3794e-05	0.00034086	0.00029743	0.00018813	0.00016995	4.6438e-05	2.6451e-06	6.8155e-06	7.8537e-05	
0.052814	0.0028934	0.00013572	0.001442	0.00043322	0.0095126	0.005824	1.2556e-05	8.1956e-06	0.0065523	7.7297e-05	0.0015353	0.022868	2.8446e-06	0.03496	4.9888e-06	0.0023851	0.0082751	0.012997	0.0012179	5.3144e-05	0.00034126	0.00029641	0.00018761	0.00017177	4.6103e-05	2.6837e-06	6.9402e-06	7.7741e-05	
0.052815	0.0028888	0.00013577	0.0014021	0.0004367	0.0095206	0.0057746	1.246e-05	8.2468e-06	0.0065614	7.7432e-05	0.0015331	0.022886	2.95e-06	0.034958	4.9966e-06	0.0023932	0.0082752	0.012999	0.00122	5.2504e-05	0.00034165	0.00029542	0.0001871	0.0001736	4.5769e-05	2.7416e-06	7.0718e-06	7.6973e-05	
0.052817	0.0028842	0.00013583	0.0013632	0.0004402	0.0095286	0.0057269	1.2369e-05	8.2989e-06	0.0065707	7.7566e-05	0.001531	0.022905	3.0833e-06	0.034957	5.009e-06	0.0024013	0.0082754	0.013002	0.0012221	5.1871e-05	0.00034205	0.00029443	0.0001866	0.00017542	4.5435e-05	2.8097e-06	7.2098e-06	7.623e-05	
0.052819	0.0028796	0.00013588	0.0013233	0.00044368	0.0095367	0.0056786	1.2273e-05	8.3441e-06	0.0065799	7.769e-05	0.0015289	0.022923	3.1807e-06	0.034956	5.0166e-06	0.0024094	0.0082755	0.013005	0.0012242	5.1227e-05	0.00034244	0.00029343	0.0001861	0.00017724	4.5093e-05	2.8718e-06	7.3428e-06	7.547e-05	
0.05282	0.002875	0.00013592	0.0012822	0.00044714	0.0095447	0.0056295	1.2169e-05	8.382e-06	0.0065891	7.7805e-05	0.0015268	0.022941	3.2378e-06	0.034955	5.0188e-06	0.0024174	0.0082757	0.013008	0.0012263	5.0571e-05	0.00034282	0.00029241	0.00018558	0.00017905	4.4743e-05	2.9267e-06	7.4701e-06	7.4689e-05	
0.052822	0.0028704	0.00013596	0.0012424	0.00045062	0.0095527	0.0055826	1.2075e-05	8.4122e-06	0.0065984	7.7919e-05	0.0015247	0.02296	3.3439e-06	0.034953	5.0277e-06	0.0024256	0.0082758	0.01301	0.0012284	4.9902e-05	0.00034318	0.00029137	0.00018508	0.00018086	4.4395e-05	2.8449e-06	7.6055e-06	7.3938e-05	
0.052824	0.0028658	0.00013599	0.0012012	0.00045408	0.0095608	0.0055347	1.1972e-05	8.4343e-06	0.0066077	7.8023e-05	0.0015225	0.022978	3.4043e-06	0.034951	5.0304e-06	0.0024337	0.0082759	0.013013	0.0012305	4.9218e-05	0.00034353	0.0002903	0.00018456	0.00018265	4.4037e-05	2.7538e-06	7.734e-06	7.3164e-05	
0.052826	0.0028612	0.00013603	0.0011616	0.00045756	0.0095688	0.0054889	1.1879e-05	8.4591e-06	0.0066172	7.8127e-05	0.0015204	0.022997	3.5098e-06	0.03495	5.0401e-06	0.0024418	0.0082761	0.013016	0.0012326	4.8548e-05	0.00034389	0.00028926	0.00018406	0.00018446	4.3682e-05	2.6782e-06	7.872e-06	7.2424e-05	
0.052828	0.0028567	0.00013607	0.0011233	0.00046107	0.009577	0.0054451	1.1165e-05	8.486e-06	0.006627	7.8231e-05	0.0015183	0.023015	3.6574e-06	0.034949	5.0559e-06	0.0024501	0.0082762	0.013019	0.0012347	4.7888e-05	0.00034425	0.00028824	0.00018358	0.00018626	4.3328e-05	2.6156e-06	8.019e-06	7.1714e-05	
0.05283	0.0028521	0.0001361	0.0010836	0.00046455	0.0095851	0.0054003	1.0434e-05	8.5046e-06	0.0066367	7.8324e-05	0.0015161	0.023033	3.7558e-06	0.034948	5.0652e-06	0.0024583	0.0082764	0.013022	0.0012368	4.7214e-05	0.0003446	0.00028719	0.00018308	0.00018806	4.2965e-05	2.544e-06	8.1585e-06	7.098e-05	
0.052832	0.0028476	0.00013613	0.0010453	0.00046805	0.0095932	0.0053574	9.7303e-06	8.5256e-06	0.0066466	7.8417e-05	0.001514	0.023052	3.8995e-06	0.034948	5.0809e-06	0.0024666	0.0082765	0.013024	0.0012389	4.6551e-05	0.00034495	0.00028616	0.0001826	0.00018985	4.2604e-05	2.4853e-06	8.3074e-06	7.0277e-05	
0.052835	0.0028431	0.00013617	0.0010083	0.00047158	0.0096015	0.0053164	9.0534e-06	8.5491e-06	0.0066569	7.851e-05	0.0015118	0.023071	4.0949e-06	0.034858	5.1035e-06	0.002475	0.0082767	0.013027	0.001241	4.5911e-05	0.00034531	0.00028516	0.00018213	0.00019165	4.2245e-05	2.439e-06	8.4666e-06	6.9606e-05	
0.052837	0.0028386	0.0001362	0.00096983	0.00047509	0.0096096	0.0052776	8.4078e-06	8.5637e-06	0.0066669	7.8593e-05	0.0015097	0.023089	3.8766e-06	0.034771	5.1342e-06	0.0024833	0.0082768	0.01303	0.0012431	4.529e-05	0.00034566	0.00028413	0.00018165	0.00019344	4.1876e-05	2.4405e-06	8.617e-06	6.8908e-05	
