Rousettus_aegyptiacus	Rhinolophus_ferrumequinum	Pteropus_giganteus	Pipistrellus_pipistrellus	Phyllostomus_discolor	Myotis_myotis	Myotis_lucifugus	Molossus_molossus	Miniopterus_natalensis	Megaderma_lyra	Hipposideros_armiger	Eptesicus_fuscus	Desmodus_rotundus	Artibeus_jamaicensis	Aeorestes_cinereus	
1.5029e-05	4.7062e-06	2.0949e-06	1.3968e-06	0.69177	0.00056815	0.00058256	0.19529	9.147e-05	0.89331	2.6635e-07	1.6359e-05	5.0557e-07	0.00044803	0.0034786	
1.4888e-05	4.9388e-06	1.9999e-06	1.3428e-06	0.6899	0.00057245	0.00058344	0.1943	8.9368e-05	0.89168	2.8443e-07	1.6309e-05	5.5225e-07	0.00045796	0.0035835	
1.4739e-05	5.1643e-06	1.9005e-06	1.2844e-06	0.68796	0.00057671	0.00058423	0.19326	8.6059e-05	0.88999	2.988e-07	1.6252e-05	5.9543e-07	0.00046777	0.003686	
1.4582e-05	5.3827e-06	1.7964e-06	1.2296e-06	0.68625	0.00058107	0.00058516	0.1924	8.3043e-05	0.88824	3.0947e-07	1.6201e-05	6.3934e-07	0.00047804	0.0037965	
1.4416e-05	5.5942e-06	1.6877e-06	1.1704e-06	0.68448	0.0005854	0.000586	0.19149	7.8825e-05	0.88643	3.1644e-07	1.6142e-05	6.7973e-07	0.00048817	0.0039045	
1.4265e-05	5.8259e-06	1.5799e-06	1.1153e-06	0.68294	0.00058986	0.000587	0.19077	7.4999e-05	0.88486	3.2403e-07	1.609e-05	7.213e-07	0.00049884	0.004022	
1.4105e-05	6.0457e-06	1.4674e-06	1.0558e-06	0.68135	0.00059427	0.00058791	0.19	0.00011191	0.88324	5.4946e-07	1.6031e-05	7.5933e-07	0.00050937	0.0041369	
1.3957e-05	6.2843e-06	1.3553e-06	9.995e-07	0.67997	0.0005988	0.00058898	0.18939	0.00015172	0.88182	7.8953e-07	1.5977e-05	7.9824e-07	0.00052039	0.0042606	
1.3822e-05	6.5456e-06	1.2438e-06	9.4683e-07	0.67878	0.00060346	0.00059021	0.18892	0.00019522	0.88059	1.0476e-06	1.593e-05	8.3852e-07	0.00053198	0.004395	
1.3679e-05	6.7991e-06	1.1278e-06	8.8991e-07	0.67755	0.00060807	0.00059134	0.18842	0.0002367	0.87932	1.2979e-06	1.5875e-05	8.7522e-07	0.00054343	0.0045266	
1.3549e-05	7.0766e-06	1.0124e-06	8.364e-07	0.67652	0.00061283	0.00059265	0.18806	0.00028222	0.87822	1.5674e-06	1.5827e-05	9.1336e-07	0.00055547	0.0046694	
1.3411e-05	7.3451e-06	8.9231e-07	7.7849e-07	0.67543	0.00061753	0.00059386	0.18767	0.0003255	0.87708	1.8282e-06	1.5772e-05	9.4778e-07	0.00056734	0.0048088	
1.3283e-05	7.6365e-06	7.7235e-07	7.2326e-07	0.67452	0.00062236	0.00059522	0.18739	0.00037264	0.87609	2.1074e-06	1.5722e-05	9.8334e-07	0.00057977	0.004959	
1.3169e-05	7.9555e-06	6.5288e-07	6.6377e-07	0.67378	0.00062733	0.00059675	0.18723	0.00042472	0.87524	2.4092e-06	1.5664e-05	1.0206e-06	0.00059286	0.0051048	
1.3045e-05	8.2643e-06	5.287e-07	5.9977e-07	0.67299	0.00063224	0.00059818	0.18704	0.00047422	0.87436	2.701e-06	1.5599e-05	1.054e-06	0.00060574	0.0052469	
1.2893e-05	8.5635e-06	5.6801e-07	5.3866e-07	0.67216	0.00063729	0.00059978	0.18682	0.00052054	0.87344	2.9832e-06	1.5539e-05	1.0836e-06	0.00061844	0.0054024	
1.2752e-05	8.5025e-06	6.0575e-07	4.8015e-07	0.67148	0.00064248	0.00060154	0.18671	0.00050896	0.87265	3.2879e-06	1.5486e-05	1.1147e-06	0.00063177	0.0055705	
1.2603e-05	8.4354e-06	6.3929e-07	4.1738e-07	0.67077	0.00064762	0.0006032	0.18656	0.0004956	0.87182	3.5829e-06	1.5425e-05	1.1419e-06	0.00064491	0.0057348	
1.2466e-05	8.3815e-06	6.7124e-07	3.5693e-07	0.6702	0.0006529	0.00060502	0.18472	0.00048446	0.87112	3.9007e-06	1.537e-05	1.1707e-06	0.00065869	0.0059121	
1.232e-05	8.3209e-06	6.9893e-07	2.9212e-07	0.66959	0.00065812	0.00060673	0.18276	0.00047146	0.87038	4.2077e-06	1.5307e-05	1.1955e-06	0.00067226	0.006085	
1.2165e-05	8.2537e-06	7.2235e-07	2.2291e-07	0.66893	0.00066329	0.00060834	0.1807	0.0004566	0.86961	4.5041e-06	1.5236e-05	1.2165e-06	0.00068561	0.0062537	
1.2e-05	8.2112e-06	7.4149e-07	2.5178e-07	0.66822	0.0006684	0.00060983	0.17852	0.00043984	0.86872	4.8461e-06	1.5156e-05	1.2334e-06	0.00069874	0.006418	
1.1848e-05	8.1813e-06	7.5906e-07	2.8096e-07	0.66766	0.00067365	0.00061148	0.17668	0.00042529	0.86797	5.215e-06	1.5081e-05	1.2519e-06	0.00071253	0.0065954	
1.1686e-05	8.1452e-06	7.7241e-07	3.0643e-07	0.66706	0.00067884	0.00061303	0.17476	0.00040898	0.86718	5.5727e-06	1.4999e-05	1.2665e-06	0.00072612	0.0067688	
1.1537e-05	8.122e-06	7.8423e-07	3.3238e-07	0.66226	0.00068419	0.00061476	0.17315	0.00039484	0.86311	5.9594e-06	1.4923e-05	1.2828e-06	0.00074042	0.0069562	
1.1379e-05	8.0925e-06	7.9181e-07	3.5454e-07	0.65729	0.00068947	0.00061637	0.17145	0.00037892	0.85888	6.3341e-06	1.4839e-05	1.2952e-06	0.00075451	0.0071393	
1.1232e-05	8.0759e-06	7.9789e-07	3.773e-07	0.65285	0.00069491	0.00061816	0.17004	0.00036512	0.85517	6.7397e-06	1.4762e-05	1.3093e-06	0.00076931	0.0073372	
1.1099e-05	8.0769e-06	8.0279e-07	4.0131e-07	0.64895	0.00070016	0.00061969	0.16348	0.00035381	0.83832	6.7291e-06	1.4692e-05	1.3258e-06	0.00078499	0.0073583	
1.0957e-05	8.0714e-06	8.034e-07	4.2139e-07	0.6449	0.00070535	0.0006211	0.15657	0.00034072	0.82079	6.7109e-06	1.4614e-05	1.3383e-06	0.00080041	0.0073776	
1.0807e-05	8.0594e-06	7.9974e-07	4.3762e-07	0.6407	0.00071049	0.0006224	0.14928	0.00032587	0.80257	6.6853e-06	1.4529e-05	1.3468e-06	0.0008156	0.0073951	
1.0668e-05	8.0611e-06	7.9471e-07	4.5478e-07	0.63698	0.00071578	0.00062389	0.14321	0.00031309	0.78669	6.6732e-06	1.445e-05	1.3573e-06	0.0008316	0.0074178	
1.0521e-05	8.0564e-06	7.8542e-07	4.6809e-07	0.63312	0.00072102	0.00062527	0.13683	0.00029859	0.77019	6.6538e-06	1.4363e-05	1.3639e-06	0.00084736	0.0074387	
1.0366e-05	8.0453e-06	7.7187e-07	4.7754e-07	0.62912	0.00072621	0.00062654	0.13009	0.00028235	0.75303	6.6269e-06	1.4268e-05	1.3665e-06	0.00086288	0.0074579	
1.0222e-05	8.0481e-06	7.5699e-07	4.8804e-07	0.62559	0.00073155	0.00062801	0.12451	0.00026817	0.73812	6.614e-06	1.418e-05	1.3713e-06	0.00087925	0.0074824	
1.009e-05	8.0331e-06	7.4074e-07	4.9943e-07	0.62192	0.00073704	0.00062965	0.11987	0.00025575	0.69967	6.5811e-06	1.4098e-05	1.3714e-06	0.00089535	0.0073885	
9.9687e-06	8.0311e-06	7.2299e-07	5.1174e-07	0.61866	0.0007427	0.00063147	0.11597	0.0002449	0.66589	6.5612e-06	1.4022e-05	1.3733e-06	0.00091228	0.0073027	
9.8387e-06	8.0226e-06	7.0097e-07	5.2502e-07	0.60297	0.00074852	0.0006335	0.11275	0.00023574	0.63079	6.5338e-06	1.3952e-05	1.3775e-06	0.00093023	0.0072245	
9.7183e-06	8.0261e-06	6.7731e-07	5.3912e-07	0.58881	0.0007545	0.00063569	0.11003	0.00022782	0.59979	6.5183e-06	1.3887e-05	1.3833e-06	0.00094905	0.0071532	
9.6083e-06	8.043e-06	6.5216e-07	5.5441e-07	0.57616	0.00076065	0.00063808	0.10776	0.00022124	0.57273	6.5159e-06	1.3829e-05	1.3911e-06	0.00096885	0.007089	
9.5069e-06	8.0716e-06	6.2529e-07	5.7055e-07	0.56472	0.00076695	0.00064063	0.10584	0.0002157	0.54877	6.525e-06	1.3775e-05	1.4004e-06	0.00098958	0.0070308	
9.3978e-06	8.0943e-06	5.9423e-07	5.8282e-07	0.5529	0.0007732	0.00064308	0.10382	0.0002087	0.52392	6.527e-06	1.3714e-05	1.4059e-06	0.00101	0.0069706	
9.2985e-06	8.1302e-06	5.6163e-07	5.9636e-07	0.54234	0.00077962	0.00064572	0.10214	0.00020291	0.5022	6.542e-06	1.3659e-05	1.4132e-06	0.0010315	0.0069168	
9.2089e-06	8.1798e-06	5.2744e-07	6.1124e-07	0.5329	0.00078622	0.00064855	0.10074	0.00019825	0.48322	6.5701e-06	1.3609e-05	1.4226e-06	0.0010541	0.0068691	
9.112e-06	8.2237e-06	4.8915e-07	6.2233e-07	0.52318	0.00079276	0.00065127	0.099283	0.00019222	0.46361	6.5915e-06	1.3552e-05	1.4282e-06	0.0010765	0.0068196	
9.0234e-06	8.2801e-06	4.4909e-07	6.3446e-07	0.51442	0.00079947	0.00065418	0.098056	0.00018712	0.44628	6.6248e-06	1.3501e-05	1.4354e-06	0.0010998	0.0067755	
8.9449e-06	8.3514e-06	4.0751e-07	6.4824e-07	0.47286	0.00080598	0.00065683	0.092189	0.00018321	0.43125	6.6721e-06	1.3455e-05	1.4449e-06	0.0011245	0.0067373	
8.8762e-06	8.4727e-06	3.6436e-07	6.6376e-07	0.43581	0.00081268	0.00065968	0.087311	0.00018038	0.36971	6.3785e-06	1.3416e-05	1.4566e-06	0.0011505	0.0067047	
8.8156e-06	8.6096e-06	3.1939e-07	6.8058e-07	0.40237	0.00081955	0.00066272	0.083176	0.00017842	0.31537	6.1077e-06	1.3382e-05	1.4702e-06	0.0011778	0.0066768	
8.7644e-06	8.4178e-06	2.7274e-07	6.9924e-07	0.37252	0.00082662	0.00066597	0.079731	0.00017746	0.26801	5.8614e-06	1.3354e-05	1.4859e-06	0.0012065	0.0064517	
8.7208e-06	8.2438e-06	2.2417e-07	7.1927e-07	0.34553	0.00083386	0.0006694	0.076806	0.00017729	0.22612	5.6345e-06	1.333e-05	1.5035e-06	0.0012365	0.0062426	
8.686e-06	8.0884e-06	1.7379e-07	7.4121e-07	0.3214	0.0008413	0.00067303	0.074365	0.00017808	0.18953	5.4278e-06	1.3313e-05	1.5232e-06	0.0012681	0.0060499	
8.6587e-06	7.9488e-06	1.2139e-07	7.6467e-07	0.29957	0.00084892	0.00067685	0.072292	0.00017964	0.15714	5.2378e-06	1.33e-05	1.5448e-06	0.0013011	0.005871	
8.6056e-06	7.8021e-06	1.4351e-07	7.8403e-07	0.27703	0.00085647	0.00068056	0.070113	0.00017981	0.12353	5.0393e-06	1.3279e-05	1.5625e-06	0.0013337	0.0056877	
8.56e-06	7.6705e-06	1.6297e-07	8.0499e-07	0.25665	0.00086421	0.00068446	0.068265	0.00018077	0.093785	4.8569e-06	1.3263e-05	1.5819e-06	0.0013679	0.0055176	
8.5218e-06	7.5534e-06	1.7979e-07	8.2765e-07	0.23823	0.00087214	0.00068854	0.0667	0.00018252	0.067478	4.6895e-06	1.3252e-05	1.6033e-06	0.0014036	0.0053596	
8.4912e-06	7.4502e-06	1.9401e-07	8.5215e-07	0.2216	0.00088026	0.00069283	0.059599	0.00014605	0.044239	4.5366e-06	1.3246e-05	1.6267e-06	0.001441	0.0052133	
8.4681e-06	7.3603e-06	2.0562e-07	8.786e-07	0.20658	0.00088858	0.00069731	0.053567	0.00011234	0.023709	4.3971e-06	1.3244e-05	1.6522e-06	0.0014801	0.0050777	
8.4373e-06	7.2638e-06	2.1325e-07	9.0075e-07	0.19105	0.00089683	0.00070167	0.047218	7.6629e-05	0.021546	4.2498e-06	1.3235e-05	1.6736e-06	0.0015187	0.0049385	
8.3987e-06	7.1604e-06	2.1689e-07	9.1861e-07	0.17495	0.00090501	0.00070591	0.040523	8.0761e-05	0.019289	4.0945e-06	1.3218e-05	1.6908e-06	0.0015568	0.0047956	
8.369e-06	7.0721e-06	2.1807e-07	9.3905e-07	0.16062	0.00091341	0.00071039	0.034959	8.5374e-05	0.01733	3.9544e-06	1.3207e-05	1.7108e-06	0.0015969	0.0046645	
8.3471e-06	6.9968e-06	2.1669e-07	9.6176e-07	0.14773	0.00092203	0.00071507	0.03026	9.0402e-05	0.015611	3.8272e-06	1.3201e-05	1.7331e-06	0.0016389	0.0045435	
8.3349e-06	6.9363e-06	2.1293e-07	9.8764e-07	0.13633	0.0009309	0.00072002	0.026396	9.6116e-05	0.014131	3.7142e-06	1.3202e-05	1.7586e-06	0.0016833	0.0044332	
8.334e-06	6.8921e-06	2.0692e-07	1.0176e-06	0.12429	0.00094006	0.00072527	0.023294	0.0001028	0.01288	3.6167e-06	1.3211e-05	1.7776e-06	0.0017267	0.0043341	
8.3457e-06	6.8654e-06	1.9879e-07	1.0526e-06	0.11395	0.00094955	0.00073086	0.011322	0.00011077	0.011839	3.535e-06	1.3229e-05	1.8012e-06	0.0017731	0.004246	
8.3458e-06	6.8279e-06	1.8631e-07	1.0813e-06	0.10285	0.00095888	0.00073622	0.0098137	0.00011683	0.010706	3.4422e-06	1.3236e-05	1.819e-06	0.0018182	0.0041527	
8.3341e-06	6.7797e-06	1.695e-07	1.1036e-06	0.090923	0.00096805	0.00074138	0.0096388	0.00012102	0.0094724	3.338e-06	1.3233e-05	1.8308e-06	0.0018618	0.004054	
8.3365e-06	6.7505e-06	1.5067e-07	1.1316e-06	0.080811	0.00097758	0.0007469	0.009521	0.00012668	0.0084625	3.2512e-06	1.3239e-05	1.8478e-06	0.0019088	0.0037172	
8.3546e-06	6.4699e-06	1.3035e-07	1.1681e-06	0.072496	0.00098749	0.00075283	0.0090933	0.00011489	0.0076488	3.1831e-06	1.3258e-05	1.8715e-06	0.0019601	0.003427	
8.3508e-06	6.1676e-06	1.7078e-07	1.1974e-06	0.063464	0.00099722	0.0007585	0.0086021	0.00013361	0.0067499	3.1032e-06	1.3264e-05	1.8887e-06	0.0020097	0.0031196	
8.3343e-06	5.843e-06	2.0654e-07	1.2198e-06	0.053668	0.0010068	0.00076393	0.0080414	0.00014976	0.0057591	3.0115e-06	1.3259e-05	1.8996e-06	0.0020576	0.0027945	
8.3342e-06	5.5635e-06	2.4113e-07	1.2494e-06	0.045546	0.0010167	0.0007698	0.0076309	0.00016918	0.0049697	2.938e-06	1.3266e-05	1.9168e-06	0.0021096	0.0025097	
8.3485e-06	5.3199e-06	2.7438e-07	1.2857e-06	0.038682	0.0010271	0.00077607	0.0073231	0.00019194	0.0043263	2.8795e-06	1.3283e-05	1.9394e-06	0.0021656	0.0022569	
8.3491e-06	5.0553e-06	3.0277e-07	1.3142e-06	0.031168	0.0010372	0.00078207	0.0069638	0.00021154	0.0036087	2.8091e-06	1.3288e-05	1.9553e-06	0.0022195	0.0019877	
8.3664e-06	4.8288e-06	3.3013e-07	1.334e-06	0.024952	0.0010471	0.00078777	0.0067065	0.00023582	0.0030386	2.7553e-06	1.3276e-05	1.9777e-06	0.002278	0.0019434	
8.4005e-06	4.636e-06	3.5654e-07	1.3615e-06	0.019832	0.0010575	0.00079393	0.0065263	0.00026511	0.0025862	2.7171e-06	1.3276e-05	1.8696e-06	0.002342	0.001906	
8.4557e-06	4.4247e-06	3.8289e-07	1.3973e-06	0.014213	0.0010683	0.00080057	0.0063084	0.00028953	0.0020775	2.6674e-06	1.3289e-05	1.7525e-06	0.0024035	0.0018746	
8.4966e-06	4.1942e-06	4.0427e-07	1.4417e-06	0.012797	0.0010796	0.0008077	0.0062975	0.00029937	0.0015081	2.6059e-06	1.3314e-05	1.5831e-06	0.0024486	0.0018489	
8.5549e-06	3.9972e-06	4.2481e-07	1.4955e-06	0.011631	0.0010913	0.00081534	0.0061042	0.00031288	0.0010556	2.5601e-06	1.3352e-05	1.4277e-06	0.0024976	0.0018282	
8.5978e-06	3.7736e-06	4.4012e-07	1.5594e-06	0.010671	0.0011036	0.0008235	0.0059734	0.00033049	0.00095231	2.4982e-06	1.3404e-05	1.2852e-06	0.002551	0.0018122	
8.6581e-06	3.5822e-06	4.5462e-07	1.6149e-06	0.0098827	0.0011157	0.00083137	0.0059019	0.00034124	0.00087195	2.4518e-06	1.3443e-05	1.1544e-06	0.002609	0.0017938	
8.7363e-06	3.4192e-06	4.6832e-07	1.555e-06	0.0092371	0.0011283	0.00083978	0.0058716	0.00035598	0.00081019	2.4197e-06	1.3496e-05	1.0342e-06	0.0026721	0.00178	
8.8329e-06	3.2812e-06	4.8127e-07	1.4866e-06	0.0087107	0.0011406	0.00084791	0.0058179	0.00036761	0.00076373	2.4016e-06	1.3536e-05	9.2363e-07	0.0027407	0.001764	
8.9147e-06	3.129e-06	4.8921e-07	1.409e-06	0.0081233	0.0011527	0.00085572	0.0057425	0.00037608	0.00070828	2.3727e-06	1.3564e-05	8.048e-07	0.0028067	0.0017454	
8.9528e-06	2.9617e-06	6.4925e-07	1.3219e-06	0.007466	0.0011646	0.00086322	0.0056437	0.00038144	0.00064317	2.3331e-06	1.3578e-05	8.3004e-07	0.0028698	0.0017242	
9.0067e-06	2.8167e-06	8.1335e-07	1.2447e-06	0.0069164	0.0011769	0.00087119	0.0052683	0.0003902	0.00059166	2.3056e-06	1.3604e-05	8.5844e-07	0.0029377	0.0017072	
9.0824e-06	2.6569e-06	9.8516e-07	1.1909e-06	0.0064686	0.001189	0.00087884	0.0048227	0.00039545	0.00052979	2.2672e-06	1.3691e-05	8.9154e-07	0.0030117	0.0016814	
9.1745e-06	2.5182e-06	1.1618e-06	1.1444e-06	0.0060969	0.0012015	0.00088697	0.0044866	0.00040412	0.00048049	2.2406e-06	1.379e-05	9.2818e-07	0.0030915	0.0016601	
9.2834e-06	2.3983e-06	1.3434e-06	1.1047e-06	0.0057902	0.0012145	0.00089558	0.0042345	0.00037888	0.00044163	2.2255e-06	1.3901e-05	9.686e-07	0.0031775	0.0016429	
9.3772e-06	2.2659e-06	1.517e-06	1.0573e-06	0.0054438	0.0012273	0.00090388	0.0039401	0.00034972	0.00039537	2.2001e-06	1.3998e-05	1.003e-06	0.0032602	0.0016231	
9.4903e-06	2.1533e-06	1.6968e-06	1.0175e-06	0.0051644	0.0012406	0.00091274	0.0037268	0.00032595	0.00035976	2.1875e-06	1.4109e-05	1.042e-06	0.00335	0.0016078	
9.6234e-06	2.0584e-06	1.8833e-06	9.8467e-07	0.0049424	0.0012544	0.00092216	0.0035751	0.00030689	0.00033298	2.1874e-06	1.4235e-05	1.0859e-06	0.0034476	0.0015344	
9.7421e-06	1.9534e-06	2.0619e-06	9.4501e-07	0.0049325	0.0012681	0.00093129	0.0034081	0.00028464	0.00030058	2.1781e-06	1.4347e-05	1.2232e-06	0.0035017	0.0014563	
9.879e-06	1.8633e-06	2.2463e-06	9.1118e-07	0.004953	0.0012822	0.00094094	0.0032872	0.00026625	0.00027526	2.1797e-06	1.4472e-05	1.371e-06	0.0035602	0.0013874	
1.0037e-05	1.788e-06	2.4381e-06	8.8369e-07	0.0050095	0.001297	0.0009512	0.0032069	0.00025174	0.0002567	2.1939e-06	1.4611e-05	1.386e-06	0.0036239	0.0013276	
1.0217e-05	1.7262e-06	2.6376e-06	8.6216e-07	0.0050422	0.0013124	0.0009621	0.0031601	0.00024067	0.00024393	2.221e-06	1.4765e-05	1.3932e-06	0.0036851	0.0012758	
1.0421e-05	1.6766e-06	2.8454e-06	8.463e-07	0.0051109	0.0013287	0.00096029	0.0029435	0.00023268	0.00023626	2.2614e-06	1.4934e-05	1.4054e-06	0.0037516	0.0012311	
1.0765e-05	1.6177e-06	3.1437e-06	8.237e-07	0.005156	0.0013447	0.00095821	0.0026905	0.00022198	0.00022388	2.294e-06	1.5089e-05	1.4113e-06	0.0038155	0.0011828	
1.1089e-05	1.5502e-06	3.4316e-06	7.9447e-07	0.0051787	0.0013604	0.00095587	0.0023978	0.00020856	0.00020701	2.3166e-06	1.5231e-05	1.4111e-06	0.0038771	0.0011308	
1.1443e-05	1.4943e-06	3.7311e-06	7.7058e-07	0.0052358	0.0013767	0.00095395	0.0021813	0.00019806	0.00019497	2.3519e-06	1.5387e-05	1.4158e-06	0.0039439	0.0010857	
1.1846e-05	1.4479e-06	3.7596e-06	7.5095e-07	0.0053249	0.0013936	0.00095239	0.0020169	0.00018986	0.00018662	2.3986e-06	1.5556e-05	1.4245e-06	0.0040157	0.0010459	
1.2228e-05	1.521e-06	3.7809e-06	7.2498e-07	0.0053908	0.0014103	0.00095058	0.0018261	0.00017917	0.00021885	2.4069e-06	1.5711e-05	1.4271e-06	0.0040849	0.0010031	
1.2639e-05	1.6054e-06	3.8055e-06	7.0304e-07	0.0054891	0.0014275	0.00094912	0.0016807	0.00017062	0.00025804	2.4259e-06	1.5879e-05	1.4338e-06	0.0041593	0.00096533	
1.3085e-05	1.7038e-06	3.834e-06	6.7491e-07	0.0056265	0.0014444	0.00094744	0.0015053	0.0001594	0.00030684	2.4572e-06	1.6033e-05	1.4452e-06	0.0042397	0.00092468	
1.3037e-05	1.8186e-06	3.8678e-06	6.5123e-07	0.0058066	0.0014621	0.00094614	0.0013747	0.00015046	0.00036728	2.3203e-06	1.6202e-05	1.4613e-06	0.0043266	0.00088923	
1.3007e-05	1.9489e-06	3.905e-06	6.3115e-07	0.0060304	0.0014803	0.0009452	0.0012756	0.00014333	0.00044062	2.2013e-06	1.6383e-05	1.4816e-06	0.0044199	0.00085804	
1.2966e-05	2.0716e-06	3.9362e-06	6.0616e-07	0.0062328	0.0014983	0.00094407	0.0011649	0.00013441	0.00050745	2.0733e-06	1.6554e-05	1.4969e-06	0.004511	0.00082512	
1.2939e-05	2.2078e-06	3.9699e-06	5.8375e-07	0.0064746	0.0015169	0.00094324	0.0010777	0.00012682	0.00058634	1.9584e-06	1.6736e-05	1.5155e-06	0.0046079	0.0007956	
1.2927e-05	2.1772e-06	4.0061e-06	5.6366e-07	0.0066956	0.001536	0.0009427	0.0010093	0.00012041	0.00067944	1.8566e-06	1.6929e-05	1.5282e-06	0.0047026	0.00076916	
1.2928e-05	2.1536e-06	4.0443e-06	5.4548e-07	0.0069552	0.0015557	0.00094242	0.00095563	0.00011496	0.00078824	1.7648e-06	1.7131e-05	1.5437e-06	0.0048029	0.00074536	
1.2941e-05	2.1359e-06	4.084e-06	5.2858e-07	0.007252	0.0015759	0.00094237	0.00091307	0.0001102	0.00091307	1.6808e-06	1.7342e-05	1.5615e-06	0.0049082	0.00072371	
1.2944e-05	2.1136e-06	4.1184e-06	5.0748e-07	0.007529	0.0015959	0.00094219	0.00086499	0.00010401	0.0010299	1.5905e-06	1.7543e-05	1.575e-06	0.0050119	0.00070098	
1.2938e-05	2.0868e-06	4.1477e-06	4.8231e-07	0.0078454	0.0016157	0.00094187	0.00081163	9.6418e-05	0.0011396	1.4941e-06	1.7736e-05	1.5911e-06	0.0051208	0.00067723	
1.2924e-05	2.0557e-06	4.1719e-06	4.5307e-07	0.0081427	0.0016354	0.00094143	0.00075279	8.7431e-05	0.0012426	1.3915e-06	1.7921e-05	1.603e-06	0.0052282	0.00065245	
1.2921e-05	2.0305e-06	4.1976e-06	4.2513e-07	0.0084826	0.0016556	0.00094122	0.00070515	7.9143e-05	0.0013616	1.2968e-06	1.8114e-05	1.6173e-06	0.005341	0.00062983	
1.2909e-05	2.0007e-06	4.2181e-06	4.9198e-07	0.0088009	0.0016756	0.00094087	0.00065186	0.0001011	0.0014728	1.1958e-06	1.8185e-05	1.6273e-06	0.005452	0.00064371	
1.2886e-05	1.9658e-06	4.2331e-06	5.5384e-07	0.0090965	0.0016955	0.00094037	0.00059232	0.00012117	0.0015758	1.088e-06	1.8247e-05	1.6327e-06	0.005561	0.00065661	
1.2854e-05	1.926e-06	4.2426e-06	6.1071e-07	0.0093701	0.0017151	0.00093973	0.00052611	0.00013938	0.0016711	9.7301e-07	1.83e-05	1.6337e-06	0.005668	0.00066852	
1.2812e-05	1.8808e-06	4.2466e-06	6.6255e-07	0.0096216	0.0017346	0.00093893	0.00045248	0.00015572	0.0017586	8.506e-07	1.8344e-05	1.63e-06	0.005773	0.00067944	
1.2783e-05	1.8428e-06	4.2527e-06	7.1803e-07	0.0099188	0.0017546	0.0009384	0.00039302	0.00017398	0.001863	7.3802e-07	1.8396e-05	1.6293e-06	0.005884	0.00069215	
1.2771e-05	1.8133e-06	4.262e-06	7.7876e-07	0.010285	0.0017753	0.00093819	0.00034717	0.00019576	0.0019909	6.3628e-07	1.8461e-05	1.6333e-06	0.0060035	0.00070715	
1.2776e-05	1.7921e-06	4.2748e-06	8.4562e-07	0.010724	0.0017967	0.00093831	0.00031257	0.00022099	0.0021478	5.4458e-07	1.8537e-05	1.6416e-06	0.0061315	0.00072473	
1.2802e-05	1.6377e-06	4.2925e-06	9.214e-07	0.011278	0.0018191	0.00092492	0.00028929	0.00021939	0.0021755	4.6728e-07	1.8631e-05	1.6558e-06	0.0061723	0.00071771	
1.2851e-05	1.5046e-06	4.3152e-06	1.0071e-06	0.011958	0.0018425	0.00091225	0.00027506	0.00022039	0.0022222	3.994e-07	1.874e-05	1.6759e-06	0.0062168	0.00071323	
1.2919e-05	1.3884e-06	4.3422e-06	9.9363e-07	0.012774	0.0018668	0.00090021	0.00026768	0.00022365	0.0022878	3.3865e-07	1.8866e-05	1.7012e-06	0.0062649	0.00071094	
1.2971e-05	1.3614e-06	4.3614e-06	9.854e-07	0.012998	0.0018906	0.00088774	0.00024756	0.00021952	0.002331	3.2582e-07	1.9006e-05	1.7474e-06	0.0063256	0.00071092	
1.3042e-05	1.3424e-06	4.3848e-06	9.8229e-07	0.013289	0.0019152	0.00087589	0.00023458	0.00021766	0.0023929	3.1569e-07	1.9161e-05	1.7996e-06	0.0063912	0.00071305	
1.3097e-05	1.3162e-06	4.4006e-06	9.7227e-07	0.013537	0.0019394	0.00086366	0.00021593	0.00021326	0.0024426	2.9979e-07	1.9302e-05	1.8446e-06	0.0064542	0.00071364	
1.3135e-05	1.28e-06	4.4087e-06	9.5532e-07	0.013744	0.0019631	0.00085105	0.00019124	0.00020631	0.0024804	3.7785e-07	1.9427e-05	1.8825e-06	0.0065147	0.00071269	
1.3196e-05	1.253e-06	4.4219e-06	9.4433e-07	0.014025	0.0019878	0.00083911	0.00017458	0.00020196	0.0025392	4.6612e-07	1.957e-05	1.9274e-06	0.0065806	0.00071415	
1.3241e-05	1.2193e-06	4.4279e-06	9.2687e-07	0.014384	0.0020122	0.00082684	0.00015275	0.00019526	0.0025868	5.4582e-07	1.9699e-05	1.9797e-06	0.0066518	0.00071421	
1.3307e-05	1.1934e-06	4.4382e-06	9.1447e-07	0.014834	0.0020184	0.00081544	0.00013854	0.00019076	0.0026546	6.3529e-07	1.9843e-05	2.0388e-06	0.0066727	0.00071642	
1.3393e-05	1.1748e-06	4.4527e-06	9.0698e-07	0.015386	0.0020251	0.00080461	0.00012927	0.00018835	0.0027457	7.3592e-07	2.0002e-05	2.1051e-06	0.0066956	0.00072084	
1.3502e-05	1.1643e-06	4.4724e-06	9.0515e-07	0.015426	0.0020224	0.00079451	0.00012483	0.00018828	0.0027263	8.5117e-07	2.018e-05	2.1802e-06	0.0067211	0.00072779	
1.3633e-05	1.1607e-06	4.4965e-06	9.0812e-07	0.015525	0.00202	0.00078493	0.00012422	0.00019023	0.002728	9.8114e-07	2.0375e-05	2.2636e-06	0.0067488	0.00073712	
