Vombatus_ursinus	Trichosurus_vulpecula	Thylacinus_cynocephalus	Tachyglossus_aculeatus	Sarcophilus_harrisii	Phascolarctos_cinereus	Ornithorhynchus_anatinus	Monodelphis_domestica	Macropus_eugenii	Gracilinanus_agilis	Dromiciops_gliroides	Antechinus_flavipes	
1.0946e-05	7.5087e-06	0.00011218	6.1155e-05	0.0011831	0.00012258	0.0018096	0.00017983	1.0701e-06	6.8742e-05	5.5582e-06	0.00025711	
1.0733e-05	7.033e-06	0.00012025	6.0601e-05	0.0011818	0.00012219	0.002157	0.00017571	1.0556e-06	6.7699e-05	5.2784e-06	0.00024966	
1.0507e-05	6.5252e-06	0.00012808	5.9966e-05	0.0011805	0.00012175	0.0024795	0.0001714	1.0322e-06	6.6609e-05	4.9665e-06	0.00024207	
1.03e-05	6.0576e-06	0.00013646	5.9467e-05	0.0011793	0.00012138	0.0028507	0.00016749	1.0161e-06	6.56e-05	4.7019e-06	0.00023477	
1.0113e-05	5.627e-06	0.00014541	5.8882e-05	0.0011783	0.00012107	0.0031937	0.00016396	1.0069e-06	6.4666e-05	4.4795e-06	0.00022773	
9.9108e-06	5.1643e-06	0.00015408	5.821e-05	0.0011773	0.00012072	0.0035092	0.00016024	9.8861e-07	6.3686e-05	4.2262e-06	0.00022056	
9.7279e-06	4.7369e-06	0.00016336	5.7673e-05	0.0011669	0.00012042	0.0038732	0.00015688	9.7714e-07	6.278e-05	4.0127e-06	0.00021375	
9.5319e-06	4.2806e-06	0.00017237	5.7267e-05	0.0011563	0.00012009	0.0042944	0.00015336	9.5714e-07	6.1832e-05	3.7717e-06	0.00020682	
9.3543e-06	3.858e-06	0.000182	5.6985e-05	0.0011461	0.00011982	0.0047803	0.00015018	9.4387e-07	6.0956e-05	3.5682e-06	0.00020015	
9.1943e-06	3.4663e-06	0.00019231	5.6823e-05	0.0011364	0.00011961	0.0053413	0.00014731	9.3717e-07	6.015e-05	3.3983e-06	0.00019372	
9.0513e-06	3.1033e-06	0.00020335	5.5169e-05	0.001127	0.00011946	0.006244	0.00014473	9.3707e-07	5.9411e-05	3.2591e-06	0.00018753	
8.9248e-06	2.7667e-06	0.00021518	5.3363e-05	0.001118	0.00011936	0.007066	0.00014243	9.4365e-07	5.8738e-05	3.1483e-06	0.00018157	
8.8143e-06	2.4541e-06	0.00022787	5.1744e-05	0.0011094	0.00011933	0.008003	0.00014037	9.5708e-07	5.8128e-05	3.0637e-06	0.00017584	
8.717e-06	2.1598e-06	0.00024135	4.9991e-05	0.0011011	0.00011934	0.008865	0.00013851	9.7626e-07	5.7571e-05	2.9999e-06	0.0001703	
8.6079e-06	1.8417e-06	0.00025578	4.8121e-05	0.0010932	0.00011932	0.0096655	0.00013652	9.8663e-07	5.697e-05	2.9125e-06	0.00016495	
8.5118e-06	1.5409e-06	0.00027113	4.6437e-05	0.0010855	0.00011935	0.010578	0.00013473	1.0028e-06	5.642e-05	2.8453e-06	0.00015977	
8.4284e-06	1.2557e-06	0.00028744	4.4925e-05	0.0010781	0.00011943	0.011617	0.00013313	1.025e-06	5.5921e-05	2.7974e-06	0.00015477	
8.3573e-06	9.8469e-07	0.00030479	4.3572e-05	0.001071	0.00011956	0.012802	0.00013169	1.0536e-06	5.5471e-05	2.7682e-06	0.00014993	
8.2986e-06	7.2645e-07	0.00032325	4.2099e-05	0.0010642	0.00011974	0.013891	0.00012652	1.089e-06	5.5151e-05	2.7576e-06	0.00014525	
8.2519e-06	4.7958e-07	0.0003429	4.0783e-05	0.0010577	0.00011998	0.015136	0.00012179	1.1317e-06	5.4876e-05	2.7654e-06	0.00014074	
8.2194e-06	2.4541e-07	0.00036401	3.9331e-05	0.0010514	0.00012027	0.016265	0.00011756	1.1839e-06	5.4658e-05	2.7956e-06	0.00013639	
8.1755e-06	2.3506e-07	0.00038444	3.7772e-05	0.0010451	0.00012053	0.017312	0.00011313	1.2254e-06	5.4405e-05	2.8049e-06	0.00013197	
8.1187e-06	3.7376e-07	0.0004001	3.6404e-05	0.0010391	0.00012075	0.018537	0.00010915	1.2492e-06	5.4212e-05	2.7714e-06	0.00012779	
8.0772e-06	5.1494e-07	0.00041675	3.5179e-05	0.0010334	0.00011907	0.019934	0.0001056	1.2805e-06	5.4062e-05	2.7562e-06	0.00012375	
8.025e-06	6.4026e-07	0.00043294	3.3865e-05	0.0010276	0.00011735	0.021238	0.00010187	1.3024e-06	5.3881e-05	2.7212e-06	0.00011963	
7.9824e-06	7.6677e-07	0.00044999	3.2671e-05	0.001022	0.0001157	0.0227	9.8427e-05	1.3305e-06	5.3737e-05	2.7011e-06	0.00011564	
7.9299e-06	8.7783e-07	0.00046815	3.2761e-05	0.0010166	0.000114	0.023573	9.4835e-05	1.3496e-06	5.3564e-05	2.6621e-06	0.00011177	
7.8873e-06	9.9072e-07	0.00047213	3.2923e-05	0.0010114	0.00011238	0.024559	9.1517e-05	1.3752e-06	5.3428e-05	2.6384e-06	0.00010802	
7.853e-06	1.1045e-06	0.00047633	3.3146e-05	0.0010064	0.00011082	0.025655	8.8422e-05	1.4063e-06	5.3324e-05	2.6271e-06	0.00010437	
7.8264e-06	1.219e-06	0.00048076	3.3426e-05	0.0010016	0.00010932	0.026864	8.5526e-05	1.4426e-06	5.3249e-05	2.6269e-06	0.00010081	
7.7929e-06	1.3204e-06	0.00048511	3.3671e-05	0.00099673	0.00010779	0.028032	8.2562e-05	1.4723e-06	5.3157e-05	2.6136e-06	9.7212e-05	
7.7527e-06	1.4088e-06	0.00048939	3.3881e-05	0.00099179	0.00010624	0.02916	7.9529e-05	1.4953e-06	5.3046e-05	2.5873e-06	9.3584e-05	
7.7197e-06	1.4534e-06	0.00049389	3.4147e-05	0.00098701	0.00010474	0.030402	7.6684e-05	1.4934e-06	5.2963e-05	2.5714e-06	9.0041e-05	
7.68e-06	1.4853e-06	0.00049832	3.4378e-05	0.00098217	0.00010321	0.031602	7.3773e-05	1.485e-06	5.2863e-05	2.5426e-06	8.6465e-05	
7.6474e-06	1.5168e-06	0.00050297	3.4665e-05	0.00097749	0.00010174	0.032922	7.1042e-05	1.4813e-06	5.2791e-05	2.5242e-06	8.2974e-05	
7.6219e-06	1.548e-06	0.00050441	3.501e-05	0.00096515	0.00010033	0.034375	6.848e-05	1.4823e-06	5.2746e-05	2.516e-06	8.1817e-05	
7.5897e-06	1.5665e-06	0.00050581	3.5318e-05	0.00095271	9.8885e-05	0.035778	6.7383e-05	1.4768e-06	5.1583e-05	2.4948e-06	8.0642e-05	
7.5632e-06	1.5834e-06	0.00050731	3.5676e-05	0.00094054	9.7486e-05	0.037302	6.6359e-05	1.4748e-06	5.0462e-05	2.4814e-06	7.9495e-05	
7.5421e-06	1.5989e-06	0.00050893	3.6093e-05	0.00092864	9.613e-05	0.038974	6.5403e-05	1.4763e-06	4.9381e-05	2.4756e-06	7.8373e-05	
7.5151e-06	1.6021e-06	0.00051051	3.6479e-05	0.00091666	9.4753e-05	0.040602	6.4418e-05	1.4717e-06	4.8281e-05	2.4579e-06	7.7235e-05	
7.4946e-06	1.6047e-06	0.00051221	3.6923e-05	0.00090498	9.3424e-05	0.042385	6.3508e-05	1.4715e-06	4.7225e-05	2.4497e-06	7.6127e-05	
7.4678e-06	1.5949e-06	0.00051387	3.7428e-05	0.00089321	9.2072e-05	0.044338	6.2673e-05	1.4651e-06	4.6214e-05	2.4258e-06	7.5003e-05	
7.435e-06	1.5729e-06	0.0005155	3.7901e-05	0.00088136	9.07e-05	0.046241	6.1809e-05	1.4527e-06	4.5184e-05	2.3901e-06	7.3863e-05	
7.4076e-06	1.5492e-06	0.00051723	3.8427e-05	0.00086976	8.9369e-05	0.048301	6.1006e-05	1.4436e-06	4.419e-05	2.3617e-06	7.2747e-05	
7.3854e-06	1.5238e-06	0.00051908	3.8914e-05	0.00085841	8.8076e-05	0.050294	6.0261e-05	1.4378e-06	4.3232e-05	2.3404e-06	7.1656e-05	
7.3569e-06	1.4859e-06	0.00052089	3.9366e-05	0.00084698	8.6763e-05	0.05223	5.9488e-05	1.4257e-06	4.2253e-05	2.3069e-06	7.0549e-05	
7.3222e-06	1.4355e-06	0.00052265	3.9784e-05	0.00083546	8.5427e-05	0.054111	5.8685e-05	1.4075e-06	4.1254e-05	2.2612e-06	6.9425e-05	
7.2939e-06	1.3845e-06	0.00052455	4.0263e-05	0.00082423	8.4137e-05	0.056169	5.7948e-05	1.3935e-06	4.0295e-05	2.2245e-06	6.833e-05	
7.272e-06	1.3327e-06	0.00052658	4.0807e-05	0.00081327	8.289e-05	0.058424	5.7275e-05	1.3836e-06	3.9375e-05	2.1964e-06	6.7262e-05	
7.2437e-06	1.2684e-06	0.00052857	4.1314e-05	0.00080222	8.1622e-05	0.060612	5.6574e-05	1.3675e-06	3.8435e-05	2.1562e-06	6.6178e-05	
7.2224e-06	1.2034e-06	0.0005307	4.1889e-05	0.00079145	8.0398e-05	0.063013	5.5936e-05	1.3556e-06	3.7534e-05	2.1249e-06	6.5122e-05	
7.2064e-06	1.1366e-06	0.00053296	4.2527e-05	0.00078092	7.9212e-05	0.06562	5.5352e-05	1.3471e-06	3.6666e-05	2.1005e-06	6.409e-05	
7.1961e-06	1.068e-06	0.00053536	4.323e-05	0.00077063	7.8064e-05	0.068457	5.4821e-05	1.342e-06	3.5831e-05	2.0832e-06	6.3082e-05	
7.179e-06	9.8646e-07	0.00053769	4.3889e-05	0.00076025	7.6892e-05	0.071196	5.4259e-05	1.3303e-06	3.4974e-05	2.053e-06	6.2055e-05	
7.1535e-06	1.2653e-06	0.00053996	4.9182e-05	0.00074973	7.5689e-05	0.073383	5.3657e-05	1.3102e-06	3.4088e-05	2.0074e-06	6.1006e-05	
7.1379e-06	1.5577e-06	0.00054242	5.132e-05	0.00073956	7.4545e-05	0.078161	5.3136e-05	1.2976e-06	3.3254e-05	1.9757e-06	5.9995e-05	
7.1304e-06	1.8619e-06	0.00054509	5.3338e-05	0.00072973	7.3449e-05	0.082667	5.2682e-05	1.2905e-06	3.2462e-05	1.9547e-06	5.902e-05	
7.1322e-06	2.1815e-06	0.00054796	5.5552e-05	0.00072023	7.2405e-05	0.087714	5.23e-05	1.2895e-06	3.1715e-05	1.9459e-06	5.8081e-05	
7.1415e-06	2.5142e-06	0.00055101	5.7947e-05	0.00071099	7.1405e-05	0.093282	5.1977e-05	1.2934e-06	3.1003e-05	1.9464e-06	5.7169e-05	
7.1422e-06	2.8263e-06	0.00055397	6.0239e-05	0.00070161	7.0374e-05	0.098597	5.1616e-05	1.2893e-06	3.0265e-05	1.9318e-06	5.6234e-05	
7.135e-06	3.1193e-06	0.00055686	6.2439e-05	0.00069212	6.9316e-05	0.1037	5.1218e-05	1.2778e-06	2.9501e-05	1.9026e-06	5.5278e-05	
7.119e-06	3.3919e-06	0.00055966	6.4539e-05	0.00068249	6.8225e-05	0.10857	5.078e-05	1.2581e-06	2.8709e-05	1.8578e-06	5.4299e-05	
7.1128e-06	3.682e-06	0.00055819	6.6854e-05	0.00067319	6.7189e-05	0.11404	5.0416e-05	1.2451e-06	2.7963e-05	1.826e-06	5.3355e-05	
7.1168e-06	3.992e-06	0.00055689	6.941e-05	0.00066422	6.6207e-05	0.12021	5.0125e-05	1.239e-06	2.7262e-05	1.8074e-06	5.2448e-05	
6.9747e-06	4.2474e-06	0.00055119	7.1796e-05	0.00065564	6.6254e-05	0.12596	4.9914e-05	1.2162e-06	2.6611e-05	1.8319e-06	5.1585e-05	
6.8441e-06	4.5202e-06	0.00054581	7.2112e-05	0.00064735	6.6335e-05	0.13408	4.9769e-05	1.1997e-06	2.5999e-05	1.8684e-06	5.0754e-05	
6.7031e-06	4.769e-06	0.00054028	7.2355e-05	0.00063891	6.639e-05	0.14177	4.9702e-05	1.4853e-06	2.5433e-05	1.8882e-06	4.9898e-05	
6.5511e-06	4.9948e-06	0.00053458	7.2521e-05	0.00063032	6.6416e-05	0.14908	4.9592e-05	1.7538e-06	2.4839e-05	1.8908e-06	4.9016e-05	
6.4117e-06	5.2399e-06	0.00052923	7.2597e-05	0.00062203	6.6479e-05	0.15596	4.955e-05	2.0494e-06	2.4283e-05	1.9068e-06	4.8168e-05	
6.2617e-06	5.4624e-06	0.00052373	7.2601e-05	0.0006136	6.6515e-05	0.16254	4.9467e-05	2.3285e-06	2.37e-05	1.9063e-06	4.7294e-05	
6.1238e-06	5.7042e-06	0.00051857	7.2721e-05	0.00060547	6.6587e-05	0.16987	4.9451e-05	2.6352e-06	2.3154e-05	1.9187e-06	4.6454e-05	
5.9956e-06	5.9627e-06	0.0005137	7.2943e-05	0.00059759	6.669e-05	0.17795	4.9503e-05	2.9681e-06	2.2644e-05	1.9417e-06	4.5642e-05	
5.8767e-06	6.241e-06	0.0005091	7.3347e-05	0.00058996	6.6824e-05	0.17987	4.9614e-05	2.9907e-06	2.2164e-05	1.9754e-06	4.4856e-05	
5.7666e-06	6.5378e-06	0.00050475	7.3857e-05	0.00058256	6.6988e-05	0.18201	4.9782e-05	3.0229e-06	2.1711e-05	2.0198e-06	4.4095e-05	
5.6648e-06	6.8539e-06	0.00050065	7.4678e-05	0.00057539	6.7183e-05	0.18232	5.0009e-05	3.0647e-06	2.1284e-05	2.0752e-06	4.3359e-05	
5.5726e-06	7.1945e-06	0.00049681	7.5639e-05	0.00056847	6.7414e-05	0.18272	5.0305e-05	3.1183e-06	2.0887e-05	2.1445e-06	4.2651e-05	
5.488e-06	7.5588e-06	0.00049319	7.6728e-05	0.00056176	6.7675e-05	0.18323	5.0661e-05	2.9223e-06	2.0513e-05	2.2258e-06	4.1966e-05	
5.3946e-06	7.8983e-06	0.00048946	7.7732e-05	0.00055494	6.7911e-05	0.18369	5.0975e-05	2.713e-06	2.0117e-05	2.2904e-06	4.1259e-05	
5.3087e-06	8.26e-06	0.00048594	7.8646e-05	0.00054832	6.8177e-05	0.18409	5.1351e-05	2.5206e-06	1.9745e-05	2.3673e-06	4.0575e-05	
5.2301e-06	8.6453e-06	0.00048263	7.9687e-05	0.00054191	6.8474e-05	0.18459	5.1791e-05	2.3438e-06	1.9395e-05	2.4572e-06	3.9913e-05	
5.1427e-06	9.0045e-06	0.00047921	8.0647e-05	0.00053538	6.8745e-05	0.18505	5.2186e-05	2.1542e-06	1.9023e-05	2.5297e-06	3.9229e-05	
5.0641e-06	9.3932e-06	0.00047603	8.176e-05	0.00052908	6.9053e-05	0.18561	5.2657e-05	1.9825e-06	1.8678e-05	2.6189e-06	3.8571e-05	
4.9942e-06	9.8141e-06	0.00047307	8.2783e-05	0.00052302	6.9399e-05	0.18613	5.3211e-05	1.8275e-06	1.8359e-05	2.4112e-06	3.7939e-05	
4.9329e-06	1.0269e-05	0.00047034	8.3967e-05	0.00051717	6.9785e-05	0.18677	5.3849e-05	1.6876e-06	1.8066e-05	2.2275e-06	3.7332e-05	
4.8799e-06	1.0762e-05	0.00046781	8.5327e-05	0.00051153	7.0211e-05	0.18754	5.458e-05	1.5616e-06	1.7798e-05	2.0658e-06	3.675e-05	
4.818e-06	1.1223e-05	0.00046518	8.6502e-05	0.00050579	7.0607e-05	0.18823	5.4992e-05	1.424e-06	1.8373e-05	2.243e-06	3.6146e-05	
4.7631e-06	1.0994e-05	0.00046273	8.8136e-05	0.00050023	7.1039e-05	0.18773	5.5476e-05	1.2994e-06	1.8979e-05	2.151e-06	3.5562e-05	
4.7146e-06	1.0787e-05	0.00046045	8.9947e-05	0.00049484	7.1504e-05	0.18733	5.6031e-05	1.1848e-06	1.9616e-05	2.072e-06	3.4998e-05	
4.6598e-06	1.0561e-05	0.00045812	9.1689e-05	0.0004894	7.1951e-05	0.1869	5.6555e-05	1.0627e-06	2.0235e-05	1.98e-06	3.442e-05	
4.6093e-06	1.0351e-05	0.00045592	9.3351e-05	0.00048409	7.2424e-05	0.18644	5.7134e-05	9.4736e-07	2.0876e-05	1.8964e-06	3.3855e-05	
4.5627e-06	1.0155e-05	0.00045384	9.5144e-05	0.00047891	7.2921e-05	0.18605	5.7768e-05	8.3792e-07	2.1541e-05	1.8201e-06	3.3302e-05	
4.5197e-06	9.9712e-06	0.00045188	9.7071e-05	0.00047385	7.3442e-05	0.18574	5.8456e-05	7.3372e-07	2.2228e-05	1.7504e-06	3.276e-05	
4.4712e-06	9.7715e-06	0.00044988	9.8941e-05	0.00046874	7.3947e-05	0.1854	5.9118e-05	6.2305e-07	2.2899e-05	1.6691e-06	3.2207e-05	
4.4263e-06	9.5842e-06	0.00044784	0.00010075	0.00046358	7.4477e-05	0.18504	5.9754e-05	5.1721e-07	2.3554e-05	1.5761e-06	3.1641e-05	
4.3848e-06	9.4089e-06	0.00044592	0.0001027	0.00045855	7.503e-05	0.18475	6.0444e-05	4.1568e-07	2.4232e-05	1.4892e-06	3.1086e-05	
4.3376e-06	9.2169e-06	0.00044395	0.00010482	0.00045347	7.5567e-05	0.18454	6.1107e-05	3.0764e-07	2.4894e-05	1.3905e-06	3.0519e-05	
4.2846e-06	9.0041e-06	0.00044193	0.00010688	0.00044834	7.6086e-05	0.18431	6.1741e-05	3.4189e-07	2.5538e-05	1.2799e-06	2.9939e-05	
4.236e-06	8.806e-06	0.00044005	0.0001091	0.00044334	7.6634e-05	0.18416	6.2438e-05	3.77e-07	2.6209e-05	1.177e-06	2.9372e-05	
4.1907e-06	8.6192e-06	0.00043827	0.00011169	0.00043845	7.7207e-05	0.18177	6.3193e-05	4.1255e-07	2.6904e-05	1.0793e-06	2.8815e-05	
4.1397e-06	8.4159e-06	0.00043645	0.00011421	0.00043352	7.7762e-05	0.1793	6.3919e-05	4.4279e-07	2.7582e-05	9.702e-07	2.8247e-05	
4.0929e-06	8.2264e-06	0.00043476	0.00011693	0.00042871	7.8347e-05	0.17706	6.4713e-05	4.7419e-07	2.8288e-05	8.675e-07	2.7691e-05	
4.0407e-06	8.0214e-06	0.00043303	0.00011957	0.00042387	7.8916e-05	0.17475	6.548e-05	5.0041e-07	2.8979e-05	7.5391e-07	2.7123e-05	
3.9917e-06	7.827e-06	0.0004314	0.0001224	0.00041913	7.951e-05	0.17263	6.6307e-05	5.2728e-07	2.9694e-05	6.4461e-07	2.6565e-05	
3.9457e-06	7.6427e-06	0.00042988	0.00012542	0.0004145	8.013e-05	0.17068	6.7196e-05	5.5492e-07	3.0434e-05	5.3895e-07	2.6018e-05	
3.9037e-06	7.4709e-06	0.00042847	0.00012866	0.00040999	8.0781e-05	0.16891	6.816e-05	5.8412e-07	3.1206e-05	4.3771e-07	2.5482e-05	
3.8656e-06	7.311e-06	0.00042718	0.00013215	0.00040559	8.1463e-05	0.16731	6.9203e-05	6.1506e-07	3.201e-05	3.4012e-07	2.4959e-05	
3.8312e-06	7.1627e-06	0.000426	0.00013589	0.00040132	8.2177e-05	0.16586	7.0328e-05	6.479e-07	3.2847e-05	2.4545e-07	2.4446e-05	
3.8005e-06	7.0256e-06	0.00042493	0.00013992	0.00039715	8.2924e-05	0.16455	7.1539e-05	6.8286e-07	3.3718e-05	1.5299e-07	2.3945e-05	
3.7643e-06	6.8728e-06	0.00042372	0.00014384	0.00039309	8.3653e-05	0.1632	7.2715e-05	7.1218e-07	3.4571e-05	1.9111e-07	2.3454e-05	
3.7228e-06	6.705e-06	0.00042248	0.00014768	0.00038899	8.4365e-05	0.16181	7.3859e-05	7.3609e-07	3.5406e-05	2.2036e-07	2.2951e-05	
3.6842e-06	6.5457e-06	0.00042133	0.00015176	0.00038499	8.5105e-05	0.16054	7.508e-05	7.6146e-07	3.6272e-05	2.4702e-07	2.2457e-05	
3.6402e-06	6.3714e-06	0.00042015	0.00015612	0.00038095	8.5828e-05	0.15939	7.6269e-05	7.8138e-07	3.7119e-05	2.6476e-07	2.1952e-05	
3.5991e-06	6.2055e-06	0.00041907	0.00016076	0.000377	8.6579e-05	0.15834	7.7537e-05	8.0286e-07	3.7998e-05	2.8003e-07	2.1455e-05	
3.5524e-06	6.0239e-06	0.00041794	0.00016575	0.00037301	8.7312e-05	0.15742	7.8769e-05	8.1863e-07	3.8857e-05	2.8613e-07	2.0945e-05	
3.5004e-06	5.8272e-06	0.00041678	0.00017063	0.00036898	8.8027e-05	0.15646	7.9967e-05	8.289e-07	3.9698e-05	2.8326e-07	2.0425e-05	
3.443e-06	5.6152e-06	0.00041559	0.00017541	0.00036492	8.8725e-05	0.15546	8.1131e-05	8.3361e-07	4.052e-05	2.7137e-07	1.9892e-05	
3.3887e-06	5.4123e-06	0.0004063	0.00018007	0.00036095	8.9453e-05	0.15443	8.2255e-05	8.4014e-07	4.132e-05	2.5786e-07	1.9369e-05	
3.3383e-06	5.2207e-06	0.00039743	0.0001846	0.00035709	9.0218e-05	0.15335	8.3475e-05	8.4931e-07	4.2158e-05	2.4273e-07	1.8857e-05	
3.2824e-06	5.0135e-06	0.00038844	0.00018945	0.00035319	9.0964e-05	0.15238	8.4658e-05	8.5277e-07	4.2976e-05	2.185e-07	1.8333e-05	
3.2209e-06	4.7908e-06	0.00037935	0.00019419	0.00034925	9.169e-05	0.15137	8.5806e-05	8.5052e-07	4.3775e-05	1.8514e-07	1.7796e-05	
3.1634e-06	4.5791e-06	0.00037065	0.00019875	0.00034542	9.2454e-05	0.15031	8.7051e-05	8.5097e-07	4.4613e-05	1.5011e-07	1.7271e-05	
3.1e-06	4.3511e-06	0.00036237	0.00020369	0.0003417	9.3197e-05	0.14937	8.8254e-05	8.4543e-07	4.5429e-05	1.0559e-07	1.6757e-05	
3.0311e-06	4.9333e-06	0.00035398	0.00020851	0.00033794	9.392e-05	0.1484	8.942e-05	8.3292e-07	4.6225e-05	1.6024e-07	1.623e-05	
2.9649e-06	5.5375e-06	0.00034592	0.00021365	0.00033426	9.4675e-05	0.14752	9.0671e-05	8.2216e-07	4.7054e-05	2.1314e-07	1.5712e-05	
2.9023e-06	6.1693e-06	0.0003382	0.00021918	0.00033069	9.5466e-05	0.14675	9.2021e-05	8.1378e-07	4.7922e-05	2.6542e-07	1.5203e-05	
2.8421e-06	6.8254e-06	0.00033078	0.00022506	0.0003272	9.6288e-05	0.14606	9.1177e-05	8.0698e-07	4.8837e-05	3.1656e-07	1.4701e-05	
2.7765e-06	7.4607e-06	0.00032326	0.0002308	0.00032368	9.7091e-05	0.14535	9.0301e-05	7.9449e-07	4.9732e-05	3.581e-07	1.4188e-05	
2.7141e-06	8.1259e-06	0.00031606	0.00023697	0.00032024	9.7932e-05	0.14472	8.9504e-05	7.8423e-07	5.0667e-05	3.9954e-07	1.3683e-05	
2.6547e-06	8.8229e-06	0.00030917	0.00024294	0.00031691	9.881e-05	0.14405	8.8785e-05	7.7614e-07	5.1644e-05	4.4121e-07	1.3188e-05	
2.5983e-06	9.5536e-06	0.00030258	0.00024934	0.00031366	9.9727e-05	0.14348	8.8141e-05	7.7015e-07	5.2665e-05	4.8342e-07	1.27e-05	
2.5447e-06	1.032e-05	0.00029627	0.00025616	0.0003105	0.00010068	0.14298	8.7569e-05	7.6626e-07	5.3732e-05	5.2652e-07	1.222e-05	
2.4962e-06	1.1063e-05	0.00028988	0.00026279	0.0003073	0.00010171	0.14244	8.6966e-05	7.5668e-07	5.4776e-05	5.5967e-07	1.1729e-05	
2.4425e-06	1.1784e-05	0.0002834	0.00026928	0.00030407	0.00010271	0.14187	8.6333e-05	7.4151e-07	5.5798e-05	5.8294e-07	1.1227e-05	
2.3835e-06	1.2482e-05	0.00027684	0.00027562	0.0003008	0.00010369	0.14127	8.567e-05	7.2074e-07	5.6799e-05	5.9636e-07	1.0713e-05	
2.3271e-06	1.3216e-05	0.00027055	0.00028175	0.00029762	0.00010472	0.14064	8.5078e-05	7.02e-07	5.7846e-05	6.1062e-07	1.0207e-05	
2.2656e-06	1.3927e-05	0.00026419	0.00028775	0.0002944	0.00010572	0.13997	8.4456e-05	6.777e-07	5.887e-05	6.1502e-07	9.6897e-06	
2.2065e-06	1.4676e-05	0.00025809	0.0002942	0.00029127	0.00010676	0.13939	8.3904e-05	6.5532e-07	5.994e-05	6.2029e-07	9.18e-06	
2.1498e-06	1.5463e-05	0.00025226	0.00030111	0.00028823	0.00010785	0.1389	8.342e-05	6.3472e-07	6.1059e-05	6.2647e-07	8.6775e-06	
2.0948e-06	1.6286e-05	0.00024664	0.00030845	0.00028525	0.00010898	0.13847	8.2993e-05	6.1514e-07	6.2219e-05	6.3259e-07	8.1804e-06	
2.0419e-06	1.7152e-05	0.00024127	0.00031633	0.00028236	0.00011015	0.13813	8.2632e-05	5.9714e-07	6.343e-05	6.3971e-07	7.6901e-06	
1.9905e-06	1.8056e-05	0.0002361	0.0003247	0.00027954	0.00011135	0.13785	8.2326e-05	5.7997e-07	6.4687e-05	6.4688e-07	7.2046e-06	
1.9405e-06	1.9002e-05	0.00023113	0.00033359	0.00027678	0.0001126	0.13763	8.2074e-05	5.6359e-07	6.5991e-05	6.5417e-07	6.724e-06	
1.8919e-06	1.9992e-05	0.00022635	0.00034305	0.0002741	0.00011389	0.13747	8.1878e-05	5.4797e-07	6.7344e-05	6.617e-07	6.248e-06	
1.8447e-06	2.1029e-05	0.00022176	0.00035312	0.00027148	0.00011523	0.13739	8.1737e-05	5.3314e-07	6.8749e-05	6.6973e-07	5.7767e-06	
1.792e-06	2.2034e-05	0.00021708	0.00036292	0.00026882	0.00011654	0.13727	8.1563e-05	5.1253e-07	7.0124e-05	6.6702e-07	5.2934e-06	
1.7329e-06	2.2998e-05	0.00021229	0.00037238	0.00026611	0.00011781	0.13711	8.1344e-05	4.8534e-07	7.1458e-05	6.5227e-07	4.7993e-06	
1.6766e-06	2.4023e-05	0.00020733	0.00038277	0.00026323	0.00011914	0.13704	8.1081e-05	4.6017e-07	7.2751e-05	6.1246e-07	4.9688e-06	
1.6227e-06	2.5113e-05	0.0002026	0.00039399	0.00026044	0.00012052	0.13706	8.0889e-05	4.3665e-07	7.4109e-05	5.7539e-07	5.1394e-06	
1.5711e-06	2.6269e-05	0.0001981	0.0004061	0.00025774	0.00012197	0.13715	8.0765e-05	4.1453e-07	7.5533e-05	5.4055e-07	5.3112e-06	
1.5215e-06	2.7496e-05	0.00019347	0.00041918	0.00025499	0.00012347	0.13732	8.0582e-05	3.9365e-07	7.6888e-05	5.1414e-07	5.4721e-06	
1.4737e-06	2.8795e-05	0.00018905	0.00043175	0.00025232	0.00012504	0.13745	8.0465e-05	3.7371e-07	7.8309e-05	4.8883e-07	5.634e-06	
1.4274e-06	3.0168e-05	0.00018483	0.00044526	0.00024973	0.00012666	0.13766	8.0412e-05	3.5442e-07	7.9793e-05	4.6408e-07	5.7966e-06	
1.3756e-06	3.1497e-05	0.00018053	0.00045835	0.0002471	0.00012825	0.13783	8.0321e-05	3.2941e-07	8.1242e-05	4.2861e-07	5.9485e-06	
1.3182e-06	3.2784e-05	0.00017613	0.00047105	0.00024442	0.0001298	0.13796	8.0194e-05	2.9865e-07	8.2655e-05	3.8237e-07	6.0897e-06	
1.263e-06	3.4156e-05	0.00017196	0.00048481	0.00024183	0.00013143	0.13818	8.0139e-05	2.6906e-07	8.4142e-05	3.3762e-07	6.2328e-06	
1.2098e-06	3.5619e-05	0.000168	0.000498	0.00023932	0.00013312	0.13836	8.0157e-05	2.4047e-07	8.5708e-05	2.9399e-07	6.3777e-06	
1.1585e-06	3.7182e-05	0.00016425	0.00051232	0.0002369	0.00013488	0.13862	8.0249e-05	2.1271e-07	8.7356e-05	2.5111e-07	6.5249e-06	
1.1019e-06	3.8695e-05	0.00016069	0.00052621	0.00023456	0.00013662	0.13885	8.0303e-05	1.7939e-07	8.8965e-05	1.9785e-07	6.6735e-06	
1.2479e-06	4.0016e-05	0.00015703	0.0005414	0.00023217	0.00013812	0.13917	8.0315e-05	2.2674e-07	9.0526e-05	2.1298e-07	6.8107e-06	
