Trachemys_scripta	Terrapene_carolina	Pelodiscus_sinensis	Mauremys_reevesii	Gopherus_evgoodei	Dermochelys_coriacea	Chrysemys_picta	Chelonoidis_abingdonii	Chelonia_mydas	
0.00054366	4.4757e-05	2.492e-07	4.2721e-05	0.00011624	9.8973e-06	0.000277	3.2799e-06	2.9233e-05	
0.00054483	4.5632e-05	2.4742e-07	4.2493e-05	0.00011641	1.0053e-05	0.00027911	3.2947e-06	3.0197e-05	
0.00054599	4.6499e-05	2.4162e-07	4.2258e-05	0.00011657	1.0204e-05	0.0002812	3.3057e-06	3.1149e-05	
0.00054713	4.7358e-05	2.3178e-07	4.2017e-05	0.00011672	1.0351e-05	0.00028327	3.3127e-06	3.2091e-05	
0.00054829	4.822e-05	2.2335e-07	4.1781e-05	0.00011687	1.05e-05	0.00028535	3.3184e-06	3.3055e-05	
0.00054945	4.9085e-05	2.1625e-07	4.1552e-05	0.00011703	1.065e-05	0.00028745	3.3226e-06	3.4041e-05	
0.0005506	4.9942e-05	2.0514e-07	4.1315e-05	0.00011718	1.0796e-05	0.00028952	3.323e-06	3.5017e-05	
0.00055175	5.0802e-05	1.96e-07	4.1087e-05	0.00011733	1.0944e-05	0.00029162	3.3223e-06	3.602e-05	
0.0005529	5.1655e-05	1.8286e-07	4.0851e-05	0.00011748	1.1088e-05	0.0002937	3.3177e-06	3.7012e-05	
0.00055404	5.2501e-05	1.6569e-07	4.0608e-05	0.00011761	1.1228e-05	0.00029576	3.3091e-06	3.7992e-05	
0.00055517	5.3339e-05	1.4441e-07	4.0358e-05	0.00011774	1.1364e-05	0.0002978	3.2967e-06	3.8961e-05	
0.00055631	5.4182e-05	1.252e-07	4.0116e-05	0.00011787	1.1504e-05	0.00029986	3.2832e-06	3.8879e-05	
0.00055743	5.5016e-05	1.0194e-07	3.9867e-05	0.00011799	1.1639e-05	0.0003019	3.2658e-06	3.879e-05	
0.00055855	5.5843e-05	7.4559e-08	3.9611e-05	0.0001181	1.177e-05	0.00030392	3.2444e-06	3.8694e-05	
0.00055966	5.6663e-05	9.8525e-08	3.9347e-05	0.0001182	1.1897e-05	0.00030591	3.219e-06	3.8591e-05	
0.00056078	5.7487e-05	1.2444e-07	3.9092e-05	0.00011831	1.2027e-05	0.00030793	3.1927e-06	3.8499e-05	
0.0005619	5.8314e-05	1.5275e-07	3.8844e-05	0.00011842	1.2158e-05	0.00030997	3.1653e-06	3.8419e-05	
0.00056302	5.9134e-05	1.7687e-07	3.8589e-05	0.00011852	1.2286e-05	0.00031199	3.134e-06	3.8331e-05	
0.00056414	5.9958e-05	2.0369e-07	3.8342e-05	0.00011863	1.2416e-05	0.00031404	3.1017e-06	3.8255e-05	
0.00056527	6.0784e-05	2.3277e-07	3.8102e-05	0.00011875	1.2548e-05	0.00031609	3.0681e-06	3.8188e-05	
0.00056641	6.1613e-05	2.6447e-07	3.7867e-05	0.00011886	1.2681e-05	0.00031817	3.033e-06	3.813e-05	
0.00056754	6.2435e-05	2.9163e-07	3.7625e-05	0.00011897	1.281e-05	0.00032022	2.994e-06	3.8065e-05	
0.00056867	6.326e-05	3.227e-07	3.7391e-05	0.00011908	1.2942e-05	0.0003223	2.954e-06	3.8012e-05	
0.00056981	6.4089e-05	3.5712e-07	3.7162e-05	0.0001192	1.3075e-05	0.00032439	2.9127e-06	3.7967e-05	
0.00057096	6.492e-05	3.9536e-07	3.694e-05	0.00011932	1.3211e-05	0.0003265	2.87e-06	3.7932e-05	
0.00057212	6.5755e-05	4.3794e-07	3.6724e-05	0.00011944	1.3348e-05	0.00032863	2.8259e-06	3.7906e-05	
0.00057328	6.6593e-05	4.8547e-07	3.6514e-05	0.00011957	1.3487e-05	0.00033078	2.7805e-06	3.789e-05	
0.00057445	6.7433e-05	5.3865e-07	3.6309e-05	0.00011971	1.3628e-05	0.00033294	2.7337e-06	3.7883e-05	
0.00057561	6.8267e-05	5.8632e-07	3.6098e-05	0.00011983	1.3765e-05	0.00033509	2.683e-06	3.7869e-05	
0.00057678	6.9104e-05	5.4013e-07	3.5893e-05	0.00011996	1.3905e-05	0.00033725	2.6311e-06	3.7865e-05	
0.00057794	6.9932e-05	4.8792e-07	3.568e-05	0.00012008	1.4039e-05	0.0003394	2.575e-06	3.7852e-05	
0.0005791	7.0765e-05	4.4156e-07	3.5474e-05	0.00012021	1.4176e-05	0.00034156	2.5177e-06	3.785e-05	
0.00058028	7.1601e-05	4.0067e-07	3.5274e-05	0.00012033	1.4307e-05	0.00034374	2.4591e-06	3.7837e-05	
0.00058146	7.2442e-05	3.6557e-07	3.5081e-05	0.00012047	1.4441e-05	0.00034595	2.3996e-06	3.7836e-05	
0.00058265	7.3289e-05	3.3553e-07	3.4897e-05	0.00012061	1.4578e-05	0.00034819	2.3391e-06	3.7847e-05	
0.00058385	7.4141e-05	3.0994e-07	3.472e-05	0.00012076	1.4719e-05	0.00035045	2.2777e-06	3.7871e-05	
0.00058507	7.4999e-05	2.883e-07	3.4552e-05	0.00012092	1.4863e-05	0.00035274	2.2153e-06	3.7908e-05	
0.00058629	7.5861e-05	2.6926e-07	3.4389e-05	0.00012108	1.5009e-05	0.00035505	2.1515e-06	3.7954e-05	
0.00058752	7.6729e-05	2.5348e-07	3.4234e-05	0.00012125	1.5159e-05	0.00035739	2.0867e-06	3.8014e-05	
0.00058877	7.7602e-05	2.4061e-07	3.4086e-05	0.00012143	1.5313e-05	0.00035976	2.0209e-06	3.8086e-05	
0.00059002	7.8482e-05	2.3043e-07	3.3946e-05	0.00012161	1.547e-05	0.00036215	1.9541e-06	3.8171e-05	
0.00059128	7.9367e-05	2.2274e-07	3.3814e-05	0.00012181	1.5631e-05	0.00036458	1.8862e-06	3.8269e-05	
0.00059254	8.0244e-05	2.1072e-07	3.3674e-05	0.00012199	1.5787e-05	0.00036698	1.8142e-06	3.8358e-05	
0.0005938	8.1127e-05	2.0109e-07	3.3541e-05	0.00012218	1.5947e-05	0.00036941	1.7412e-06	3.846e-05	
0.00059508	8.2016e-05	1.9371e-07	3.3416e-05	0.00012237	1.6111e-05	0.00037187	1.6671e-06	3.8576e-05	
0.00059636	8.2912e-05	1.8847e-07	3.3298e-05	0.00012258	1.6279e-05	0.00037436	1.5919e-06	3.8705e-05	
0.00059766	8.3812e-05	1.8463e-07	3.3186e-05	0.00012278	1.645e-05	0.00037687	1.5152e-06	3.8845e-05	
0.00059894	8.4704e-05	1.7645e-07	3.3066e-05	0.00012298	1.6615e-05	0.00037936	1.4345e-06	3.8976e-05	
0.00060024	8.5582e-05	1.6406e-07	3.2939e-05	0.00012317	1.6776e-05	0.00038188	1.3497e-06	3.9098e-05	
0.00060154	8.6465e-05	1.5314e-07	3.2817e-05	0.00012336	1.694e-05	0.00038442	1.2636e-06	3.9232e-05	
0.00060286	8.7355e-05	1.4431e-07	3.2703e-05	0.00012356	1.7109e-05	0.000387	1.1764e-06	3.938e-05	
0.00060416	8.8237e-05	1.3138e-07	3.2582e-05	0.00012375	1.7272e-05	0.00038955	1.0852e-06	3.952e-05	
0.00060548	8.9123e-05	1.196e-07	3.2467e-05	0.00012395	1.7439e-05	0.00039213	9.9249e-07	3.9671e-05	
0.00060678	9.0001e-05	1.036e-07	3.2344e-05	0.00012413	1.7601e-05	0.00039468	1.1016e-06	3.9813e-05	
0.0006081	9.0885e-05	8.9191e-08	3.2228e-05	0.00012431	1.7767e-05	0.00039726	1.2099e-06	3.9969e-05	
0.0006094	9.1761e-05	7.0721e-08	3.2105e-05	0.00012449	1.7928e-05	0.00039982	1.314e-06	4.0116e-05	
0.00061069	9.2628e-05	1.0116e-07	3.1974e-05	0.00012465	1.8084e-05	0.00040235	1.414e-06	4.0255e-05	
0.00061199	9.3501e-05	1.3471e-07	3.185e-05	0.00012482	1.8244e-05	0.00040492	1.513e-06	4.0406e-05	
0.00061331	9.438e-05	1.7198e-07	3.1732e-05	0.000125	1.8408e-05	0.00040751	1.611e-06	4.0571e-05	
0.00061463	9.5264e-05	2.1251e-07	3.1619e-05	0.00012518	1.8574e-05	0.00041013	1.7076e-06	4.0747e-05	
0.00061594	9.6139e-05	2.4814e-07	3.15e-05	0.00012535	1.8736e-05	0.00041272	1.8002e-06	4.0914e-05	
0.00061724	9.7008e-05	2.7929e-07	3.1374e-05	0.00012551	1.8894e-05	0.0004153	1.889e-06	4.1075e-05	
0.00061853	9.7868e-05	3.0605e-07	3.1242e-05	0.00012567	1.9048e-05	0.00041785	1.974e-06	4.1228e-05	
0.00061983	9.8735e-05	3.3679e-07	3.1115e-05	0.00012582	1.9205e-05	0.00042043	2.0578e-06	4.1394e-05	
0.00062114	9.9606e-05	3.7202e-07	3.0995e-05	0.00012599	1.9366e-05	0.00042304	2.1405e-06	4.1573e-05	
0.00062246	0.00010048	4.1235e-07	3.088e-05	0.00012616	1.953e-05	0.00042568	2.2221e-06	4.1763e-05	
0.00062377	0.00010135	4.477e-07	3.0759e-05	0.00012632	1.969e-05	0.00042829	2.2998e-06	4.1947e-05	
0.00062509	0.00010223	4.8726e-07	3.0642e-05	0.00012649	1.9853e-05	0.00043093	2.376e-06	4.214e-05	
0.0006264	0.00010309	5.2179e-07	3.0519e-05	0.00012664	2.0011e-05	0.00043354	2.4484e-06	4.2327e-05	
0.0006277	0.00010395	5.5137e-07	3.0389e-05	0.00012679	2.0165e-05	0.00043614	2.5169e-06	4.2506e-05	
0.000629	0.00010481	5.8521e-07	3.0263e-05	0.00012694	2.0322e-05	0.00043876	2.5839e-06	4.2695e-05	
0.00063032	0.00010568	6.2373e-07	3.0142e-05	0.00012709	2.0481e-05	0.0004414	2.6495e-06	4.2894e-05	
0.00063162	0.00010654	6.571e-07	3.0014e-05	0.00012724	2.0636e-05	0.00044401	2.7112e-06	4.3086e-05	
0.00063293	0.0001074	6.9682e-07	2.9892e-05	0.00012739	2.0794e-05	0.00044666	2.7718e-06	4.329e-05	
0.00063425	0.00010827	7.4204e-07	2.9774e-05	0.00012754	2.0956e-05	0.00044933	2.831e-06	4.3505e-05	
0.00063556	0.00010913	7.8182e-07	2.9649e-05	0.00012768	2.1113e-05	0.00045198	2.8863e-06	4.3713e-05	
0.00063688	0.00011	8.2743e-07	2.9528e-05	0.00012783	2.1272e-05	0.00045465	2.9402e-06	4.3931e-05	
0.0006382	0.00011087	8.8112e-07	2.9413e-05	0.00012799	2.1435e-05	0.00045734	2.9929e-06	4.4162e-05	
0.00063952	0.00011173	9.2902e-07	2.9291e-05	0.00012813	2.1594e-05	0.00046002	3.0419e-06	4.4386e-05	
0.00064085	0.0001126	9.856e-07	2.9175e-05	0.00012828	2.1757e-05	0.00046272	3.0897e-06	4.4623e-05	
0.00064216	0.00011346	1.0362e-06	2.9053e-05	0.00012842	2.1916e-05	0.00046541	3.1337e-06	4.4852e-05	
0.00064347	0.00011431	1.0809e-06	2.8924e-05	0.00012856	2.207e-05	0.00046807	3.1737e-06	4.5074e-05	
0.00064479	0.00011517	1.1347e-06	2.88e-05	0.00012869	2.2227e-05	0.00047076	3.2128e-06	4.5309e-05	
0.00064611	0.00011604	1.1964e-06	2.8681e-05	0.00012884	2.2388e-05	0.00047348	3.2504e-06	4.5556e-05	
0.00064744	0.00011691	1.267e-06	2.8565e-05	0.00012898	2.2552e-05	0.00047622	3.2867e-06	4.5813e-05	
0.00064878	0.00011778	1.3495e-06	2.8455e-05	0.00012913	2.2719e-05	0.00047899	3.3219e-06	4.6084e-05	
0.00065013	0.00011866	1.443e-06	2.8349e-05	0.00012929	2.289e-05	0.00048178	3.3558e-06	4.6368e-05	
0.00065149	0.00011954	1.5515e-06	2.8248e-05	0.00012945	2.3065e-05	0.0004846	3.3888e-06	4.6665e-05	
0.00065285	0.00012043	1.6739e-06	2.8151e-05	0.00012962	2.3243e-05	0.00048745	3.4204e-06	4.6975e-05	
0.00065423	0.00012133	1.8153e-06	2.8059e-05	0.00012979	2.3425e-05	0.00049033	3.4512e-06	4.7301e-05	
0.0006556	0.00012222	1.948e-06	2.7961e-05	0.00012996	2.3603e-05	0.00049319	3.478e-06	4.7618e-05	
0.00065697	0.00012311	2.1016e-06	2.7869e-05	0.00013013	2.3786e-05	0.00049608	3.5039e-06	4.7952e-05	
0.00065834	0.000124	2.245e-06	2.777e-05	0.00013029	2.3964e-05	0.00049895	3.5259e-06	4.8276e-05	
0.00065971	0.00012489	2.4072e-06	2.7675e-05	0.00013045	2.4145e-05	0.00050184	3.5466e-06	4.8614e-05	
0.00066108	0.00012577	2.5586e-06	2.7573e-05	0.00013061	2.4321e-05	0.00050471	3.5633e-06	4.8943e-05	
0.00066243	0.00012665	2.6994e-06	2.7465e-05	0.00013075	2.4493e-05	0.00050756	3.5759e-06	4.9263e-05	
0.00066378	0.00012752	2.8299e-06	2.735e-05	0.00013089	2.466e-05	0.00051039	3.5846e-06	4.9574e-05	
0.00066511	0.00012838	2.9509e-06	2.7229e-05	0.00013101	2.4822e-05	0.00051319	3.5893e-06	4.9877e-05	
0.00066645	0.00012924	3.0904e-06	2.7112e-05	0.00013114	2.4988e-05	0.00051602	3.5928e-06	5.0194e-05	
0.00066781	0.00013011	3.2551e-06	2.7001e-05	0.00013128	2.5159e-05	0.00051888	3.5956e-06	5.0527e-05	
0.00066915	0.00013098	3.2581e-06	2.6883e-05	0.0001314	2.5335e-05	0.00052173	3.5944e-06	5.088e-05	
0.00067049	0.00013183	3.2527e-06	2.6758e-05	0.00013152	2.5507e-05	0.00052454	3.5891e-06	5.1223e-05	
0.00067183	0.00013269	3.2605e-06	2.6638e-05	0.00013164	2.5683e-05	0.00052739	3.5827e-06	5.1581e-05	
0.00067316	0.00013355	3.2601e-06	2.6512e-05	0.00013175	2.5853e-05	0.00053022	3.5722e-06	5.193e-05	
0.00067451	0.00013441	3.2757e-06	2.6391e-05	0.00013187	2.6029e-05	0.00053307	3.5611e-06	5.2297e-05	
0.00067584	0.00013526	3.283e-06	2.6264e-05	0.00013198	2.6201e-05	0.00053591	3.5459e-06	5.2655e-05	
0.00067718	0.00013612	3.3037e-06	2.6141e-05	0.00013209	2.6376e-05	0.00053878	3.5296e-06	5.3028e-05	
0.00067851	0.00013697	3.3152e-06	2.6011e-05	0.00013219	2.6546e-05	0.00054162	3.5092e-06	5.3391e-05	
0.00067986	0.00013783	3.3434e-06	2.5887e-05	0.0001323	2.6721e-05	0.00054449	3.4881e-06	5.3773e-05	
0.00068121	0.00013869	3.3859e-06	2.5767e-05	0.00013242	2.6901e-05	0.0005474	3.4659e-06	5.417e-05	
0.00068257	0.00013956	3.4437e-06	2.5653e-05	0.00013254	2.7085e-05	0.00055035	3.4427e-06	5.4584e-05	
0.00068392	0.00014042	3.4911e-06	2.5531e-05	0.00013265	2.7263e-05	0.00055327	3.4153e-06	5.4987e-05	
0.00068529	0.00014129	3.5578e-06	2.5415e-05	0.00013277	2.7447e-05	0.00055623	3.3872e-06	5.5411e-05	
0.00068666	0.00014217	3.6416e-06	2.5304e-05	0.0001329	2.7636e-05	0.00055923	3.3582e-06	5.5851e-05	
0.00068802	0.00014304	3.7141e-06	2.5185e-05	0.00013301	2.7819e-05	0.00056219	3.3248e-06	5.6281e-05	
0.00068937	0.0001439	3.7764e-06	2.5059e-05	0.00013311	2.7997e-05	0.00056513	3.2874e-06	5.6699e-05	
0.00069074	0.00014476	3.8564e-06	2.4939e-05	0.00013322	2.818e-05	0.00056811	3.2489e-06	5.7135e-05	
0.00069208	0.00014562	3.9255e-06	2.4811e-05	0.00013332	2.8357e-05	0.00057105	3.2063e-06	5.7561e-05	
0.00069342	0.00014646	3.9838e-06	2.4675e-05	0.00013341	2.8529e-05	0.00057397	3.1595e-06	5.7975e-05	
0.00069478	0.00014732	4.0648e-06	2.4547e-05	0.0001335	2.8707e-05	0.00057693	3.1122e-06	5.8412e-05	
0.00069611	0.00014817	4.1328e-06	2.441e-05	0.00013359	2.8879e-05	0.00057987	3.0605e-06	5.8836e-05	
0.00069746	0.00014902	4.2215e-06	2.4279e-05	0.00013368	2.9056e-05	0.00058283	3.008e-06	5.9279e-05	
0.0006988	0.00014986	4.2956e-06	2.414e-05	0.00013375	2.9227e-05	0.00058577	2.951e-06	5.9709e-05	
0.00070012	0.00015069	4.3609e-06	2.3991e-05	0.00013382	2.9391e-05	0.00058867	2.8892e-06	6.0123e-05	
0.00070146	0.00015154	4.4489e-06	2.3849e-05	0.00013389	2.9561e-05	0.00059161	2.827e-06	6.0559e-05	
0.00070278	0.00015236	4.5208e-06	2.3697e-05	0.00013394	2.9724e-05	0.00059451	3.1212e-06	6.0979e-05	
0.00070412	0.0001532	4.6219e-06	2.3554e-05	0.000134	2.9894e-05	0.00059747	3.4192e-06	6.1426e-05	
0.00070547	0.00015405	4.7497e-06	2.3417e-05	0.00013407	3.0071e-05	0.00060047	3.72e-06	6.1895e-05	
0.00070683	0.00015492	4.9141e-06	2.3289e-05	0.00013415	3.0257e-05	0.00060352	4.0249e-06	6.1483e-05	
0.00070819	0.00015577	5.0603e-06	2.3153e-05	0.00013422	3.0437e-05	0.00060654	4.3238e-06	6.1058e-05	
0.00070956	0.00015663	5.2451e-06	2.3024e-05	0.0001343	3.0624e-05	0.00060961	4.6268e-06	6.0658e-05	
0.00071091	0.00015748	5.409e-06	2.2887e-05	0.00013437	3.0804e-05	0.00061264	4.9234e-06	6.0243e-05	
0.00071226	0.00015832	5.5551e-06	2.2741e-05	0.00013442	3.0978e-05	0.00061564	5.214e-06	5.9814e-05	
0.00071361	0.00015917	5.7399e-06	2.2603e-05	0.00013448	3.1159e-05	0.00061869	5.5087e-06	5.941e-05	
0.00071496	0.00016001	5.904e-06	2.2456e-05	0.00013453	3.1334e-05	0.00062171	5.797e-06	5.8992e-05	
0.00071632	0.00016087	6.1097e-06	2.2317e-05	0.0001346	3.1516e-05	0.00062477	6.0894e-06	5.8599e-05	
0.00071769	0.00016173	6.0699e-06	2.2186e-05	0.00013467	3.1144e-05	0.0006279	6.3861e-06	5.8333e-05	
0.00071906	0.00016258	6.014e-06	2.2045e-05	0.00013473	3.0765e-05	0.00063098	6.6765e-06	5.8054e-05	
0.00072041	0.00016342	5.9435e-06	2.1897e-05	0.00013477	3.0379e-05	0.00063403	6.9609e-06	5.7762e-05	
0.00072174	0.00016425	5.8584e-06	2.1741e-05	0.00013481	2.9986e-05	0.00063705	7.2397e-06	5.7458e-05	
0.00072309	0.0001651	5.8021e-06	2.1592e-05	0.00013485	2.9603e-05	0.00064012	7.5222e-06	5.7176e-05	
0.00072446	0.00016595	5.7679e-06	2.1448e-05	0.0001349	2.9227e-05	0.00064323	7.8076e-06	5.6911e-05	
0.00072581	0.00016679	5.7209e-06	2.1296e-05	0.00013494	2.8844e-05	0.00064631	8.0872e-06	5.6635e-05	
0.00072717	0.00016764	5.6952e-06	2.115e-05	0.00013499	2.8469e-05	0.00064943	8.3697e-06	5.6376e-05	
0.00072852	0.00016848	5.657e-06	2.0996e-05	0.00013503	2.8087e-05	0.00065252	8.6464e-06	5.6105e-05	
0.00072986	0.00016931	5.6059e-06	2.0834e-05	0.00013505	2.7699e-05	0.00065558	8.9176e-06	5.5824e-05	
0.00073122	0.00017015	5.1604e-06	2.0679e-05	0.00013508	2.732e-05	0.00065869	9.1925e-06	5.5562e-05	
0.00073258	0.000171	4.7818e-06	2.0531e-05	0.00013512	2.6949e-05	0.00066185	9.4714e-06	5.5321e-05	
0.00073396	0.00017186	4.4515e-06	2.0387e-05	0.00013517	2.6586e-05	0.00066505	9.7532e-06	5.5096e-05	
0.00073536	0.00017273	4.1711e-06	2.025e-05	0.00013523	2.6231e-05	0.0006683	1.0039e-05	5.489e-05	
0.00073674	0.00017359	3.8714e-06	2.0105e-05	0.00013528	2.5864e-05	0.00067151	1.0319e-05	5.6486e-05	
0.00073814	0.00017446	3.6164e-06	1.9966e-05	0.00013534	2.5506e-05	0.00067478	1.0603e-05	5.8137e-05	
0.00073955	0.00017534	3.3939e-06	1.9832e-05	0.00013541	2.5156e-05	0.00067809	1.0891e-05	5.8303e-05	
0.00074098	0.00017623	3.2045e-06	1.9703e-05	0.00013548	2.4814e-05	0.00068145	1.1182e-05	5.8487e-05	
0.00074239	0.00017712	3.0024e-06	1.9568e-05	0.00013554	2.4466e-05	0.00068477	1.1467e-05	5.8663e-05	
0.00074381	0.000178	2.8248e-06	1.9436e-05	0.00013561	2.4124e-05	0.00068814	1.1756e-05	5.8852e-05	
0.00074522	0.00017888	2.6357e-06	1.9297e-05	0.00013567	2.3776e-05	0.00069148	1.2039e-05	5.9032e-05	
0.00074665	0.00017977	2.4689e-06	1.9162e-05	0.00013573	2.3434e-05	0.00069485	1.2325e-05	5.9226e-05	
0.00074808	0.00018067	2.3219e-06	1.9031e-05	0.0001358	2.3097e-05	0.00069826	1.2613e-05	5.9434e-05	
0.0007495	0.00018155	2.1643e-06	1.8892e-05	0.00013586	2.2754e-05	0.00070165	1.2895e-05	5.9633e-05	
0.00075093	0.00018244	2.025e-06	1.8757e-05	0.00013593	2.2417e-05	0.00070507	1.3181e-05	5.9844e-05	
0.00075237	0.00018334	1.902e-06	1.8625e-05	0.00013599	2.2084e-05	0.00070852	1.3468e-05	6.007e-05	
0.0007538	0.00018423	1.7705e-06	1.8487e-05	0.00013605	2.1746e-05	0.00071195	1.3751e-05	6.0287e-05	
0.00075522	0.00018512	1.6303e-06	1.8342e-05	0.0001361	2.1403e-05	0.00071536	1.4029e-05	6.0496e-05	
0.00075666	0.00018601	1.5089e-06	1.8202e-05	0.00013616	2.1067e-05	0.00071881	1.431e-05	6.0721e-05	
0.00075808	0.00018689	1.3786e-06	1.8056e-05	0.00013621	2.0725e-05	0.00072223	1.4586e-05	6.0938e-05	
0.00075951	0.00018778	1.2626e-06	1.7912e-05	0.00013626	2.0388e-05	0.00072569	1.4864e-05	6.1168e-05	
0.00076096	0.00018868	1.162e-06	1.7773e-05	0.00013631	2.0056e-05	0.00072919	1.5146e-05	6.1414e-05	
0.00076241	0.00018959	1.0751e-06	1.7637e-05	0.00013638	1.973e-05	0.00073273	1.5431e-05	6.1677e-05	
0.00076388	0.0001905	1.0002e-06	1.7505e-05	0.00013645	1.941e-05	0.00073631	1.572e-05	6.1956e-05	
0.00076536	0.00019143	9.3611e-07	1.7376e-05	0.00013653	1.9095e-05	0.00073994	1.6012e-05	6.1065e-05	
0.00076685	0.00019236	8.816e-07	1.7252e-05	0.00013661	1.8786e-05	0.0007436	1.6308e-05	6.0202e-05	
0.00076835	0.0001933	8.3402e-07	1.7129e-05	0.0001367	1.848e-05	0.00074731	1.6606e-05	5.9361e-05	
0.00076983	0.00019424	7.805e-07	1.7001e-05	0.00013678	1.817e-05	0.00075099	1.69e-05	5.851e-05	
0.00077134	0.00019518	7.3509e-07	1.6877e-05	0.00013687	1.7864e-05	0.0007467	1.7197e-05	5.7685e-05	
0.00077285	0.00019613	6.9694e-07	1.6755e-05	0.00013696	1.7564e-05	0.00074245	1.7497e-05	5.6885e-05	
0.00077438	0.00019709	6.6535e-07	1.6637e-05	0.00013706	1.7268e-05	0.00073826	1.7802e-05	5.6111e-05	
0.00077589	0.00019804	6.2851e-07	1.6514e-05	0.00013715	1.6968e-05	0.00073404	1.8101e-05	5.5326e-05	
0.00077742	0.000199	5.9775e-07	1.6393e-05	0.00013725	1.6672e-05	0.00072986	1.8404e-05	5.4566e-05	
0.00077896	0.00019996	5.7132e-07	1.6274e-05	0.00013735	1.638e-05	0.00072572	1.871e-05	5.3825e-05	
0.00078048	0.00020092	5.3994e-07	1.615e-05	0.00013744	1.6083e-05	0.00072155	1.9011e-05	5.3074e-05	
0.000782	0.00020187	5.0384e-07	1.602e-05	0.00013753	1.5782e-05	0.00071737	1.9307e-05	5.2314e-05	
0.00078353	0.00020283	4.7308e-07	1.5894e-05	0.00013761	1.5485e-05	0.00071323	1.9607e-05	5.1577e-05	
0.00078505	0.00020378	4.3774e-07	1.5762e-05	0.00013769	1.5184e-05	0.00070906	1.9902e-05	5.0832e-05	
0.00078658	0.00020474	4.0729e-07	1.5632e-05	0.00013778	1.4888e-05	0.00070494	2.0201e-05	5.0109e-05	
0.00078812	0.00020571	3.8019e-07	1.5505e-05	0.00013787	1.4594e-05	0.00070086	2.0503e-05	4.9404e-05	
0.00078967	0.00020669	3.571e-07	1.5381e-05	0.00013796	1.4305e-05	0.00069682	2.0809e-05	4.8722e-05	
0.00079123	0.00020767	3.3668e-07	1.5259e-05	0.00013807	1.4019e-05	0.00069281	2.1117e-05	4.8057e-05	
0.00079281	0.00020866	3.1958e-07	1.5139e-05	0.00013817	1.3736e-05	0.00068884	2.143e-05	4.7412e-05	
0.00079439	0.00020966	3.0553e-07	1.5022e-05	0.00013828	1.3458e-05	0.00068491	2.1746e-05	4.6788e-05	
0.00079598	0.00021067	2.9427e-07	1.4908e-05	0.0001384	1.3183e-05	0.00068102	2.2067e-05	4.6184e-05	
0.00079757	0.00021167	2.7887e-07	1.4788e-05	0.00013851	1.2904e-05	0.00067712	2.2382e-05	4.5571e-05	
0.00079917	0.00021268	2.6612e-07	1.4671e-05	0.00013863	1.2629e-05	0.00067325	2.2702e-05	4.4977e-05	
0.00080077	0.0002137	2.558e-07	1.4557e-05	0.00013875	1.2357e-05	0.00066942	2.3026e-05	4.4402e-05	
0.00080239	0.00021473	2.4773e-07	1.4445e-05	0.00013888	1.2089e-05	0.00066563	2.3354e-05	4.3846e-05	
0.000804	0.00021575	2.3584e-07	1.4328e-05	0.000139	1.1817e-05	0.00066182	2.3678e-05	4.3282e-05	
0.00080562	0.00021678	2.2608e-07	1.4214e-05	0.00013913	1.1548e-05	0.00065805	2.4006e-05	4.2735e-05	
0.00080724	0.0002178	2.1237e-07	1.4094e-05	0.00013924	1.1275e-05	0.00065426	2.4329e-05	4.2181e-05	
0.00080886	0.00021883	2.0065e-07	1.3976e-05	0.00013936	1.1006e-05	0.00065051	2.4656e-05	4.1644e-05	
0.0008105	0.00021988	1.9074e-07	1.3861e-05	0.00013949	1.074e-05	0.0006468	2.4988e-05	4.1124e-05	
0.00081214	0.00022092	1.8182e-07	1.3748e-05	0.00013963	1.0476e-05	0.00064311	2.5323e-05	4.0619e-05	
0.0008138	0.00022198	1.738e-07	1.3636e-05	0.00013976	1.0215e-05	0.00063946	2.5662e-05	4.0127e-05	
0.00081546	0.00022304	1.6657e-07	1.3526e-05	0.00013991	9.9557e-06	0.00063584	2.6004e-05	3.9649e-05	
0.00081711	0.0002241	1.5559e-07	1.341e-05	0.00014004	9.6925e-06	0.0006322	2.6341e-05	3.9163e-05	
0.00081876	0.00022514	1.4082e-07	1.3288e-05	0.00014016	9.4251e-06	0.00062854	2.6673e-05	3.8668e-05	
0.00082042	0.0002262	1.2742e-07	1.3169e-05	0.00014029	9.1609e-06	0.00062491	2.701e-05	3.819e-05	
0.00082208	0.00022727	1.1516e-07	1.3052e-05	0.00014043	8.8998e-06	0.00062132	2.7352e-05	3.7728e-05	
0.00082376	0.00022834	1.0384e-07	1.2938e-05	0.00014057	8.6417e-06	0.00061777	2.7698e-05	3.7281e-05	
0.00082544	0.00022941	8.8887e-08	1.2818e-05	0.0001407	8.3794e-06	0.0006142	2.804e-05	3.6827e-05	
0.00082712	0.00023049	7.4738e-08	1.2701e-05	0.00014084	8.1201e-06	0.00061067	2.8386e-05	3.6388e-05	
0.00082879	0.00023156	5.699e-08	1.2578e-05	0.00014097	7.8567e-06	0.00060711	2.8727e-05	3.5941e-05	
0.00083046	0.00023262	3.5718e-08	1.2449e-05	0.00014109	7.5892e-06	0.00060353	2.9064e-05	3.5486e-05	
0.00083211	0.00023367	4.99e-08	1.2315e-05	0.0001412	7.3177e-06	0.00059993	2.9395e-05	3.5023e-05	
