Zonotrichia_albicollis	Upupa_epops	Tyto_alba	Tinamus_guttatus	Tauraco_erythrolophus	Taeniopygia_guttata	Struthio_camelus	Strigops_habroptila	Stachyridopsis_ruficeps	Spheniscus_demersus	Serinus_canaria	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Podilymbus_podiceps	Phoenicopterus_ruber	Phalacrocorax_carbo	Phaethon_lepturus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Nothoprocta_perdicaria	Nipponia_nippon	Nettapus_auritus	Nestor_notabilis	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Manacus_vitellinus	Malurus_cyaneus	Lonchura_striata	Leptosomus_discolor	Haliaeetus_leucocephalus	Gymnogyps_californianus	Geospiza_fortis	Geococcyx_californianus	Gavia_stellata	Galbula_dea	Fulmarus_glacialis	Ficedula_albicollis	Falco_tinnunculus	Falco_peregrinus	Egretta_garzetta	Dryobates_pubescens	Dromaius_novaehollandiae	Cygnus_olor	Cygnus_atratus	Cuculus_canorus	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Columba_livia	Coloeus_monedula	Cnemophilus_loriae	Ciconia_maguari	Chloebia_gouldiae	Chlamydotis_macqueenii	Cathartes_aura	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Calidris_pugnax	Cairina_moschata	Buteo_japonicus	Buceros_rhinoceros	Branta_canadensis	Aythya_fuligula	Asarcornis_scutulata	Aquila_chrysaetos	Apteryx_rowi	Apteryx_australis	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anser_brachyrhynchus	Anseranas_semipalmata	Anas_platyrhynchos	Acanthisitta_chloris	
0.057204	5.5919e-07	6.907e-07	0.03212	1.4862e-06	0.00034674	6.7282e-07	9.844e-06	4.5231e-06	8.039e-07	1.0868e-05	4.1799e-06	2.6145e-05	9.825e-07	4.297e-06	3.5883e-06	1.9928e-07	1.9172e-06	0.0014745	6.3368e-05	1.1802e-06	6.8727e-06	9.9655e-07	0.00065012	2.215e-05	2.3536e-05	2.8029e-06	4.79e-08	2.6138e-05	9.9424e-07	2.6493e-07	6.4235e-05	0.00018319	2.0332e-06	0.59627	0.00015925	0.00098395	5.421e-08	2.4827e-06	5.2046e-06	0.00016373	8.9214e-06	0.00073192	0.00072678	2.1877e-07	3.8275e-08	1.2446e-05	0.00086211	2.3204e-05	2.0904e-05	4.5311e-05	0.00012693	0.01	2.6377e-07	0.036098	1.5452e-05	8.9225e-06	2.513e-05	6.2578e-08	0.20546	8.6571e-05	8.3407e-06	0.0065968	9.1195e-07	4.5885e-09	0.0012957	0.00021382	1.5365e-07	0.00053814	0.0014738	0.0013433	8.8252e-05	0.017129	0.0095623	0.056467	3.2144e-07	1.7984e-07	0.00016666	0.0085191	0.00043043	2.3249e-05	3.8094e-08	
0.055145	6.9185e-07	6.8489e-07	0.031762	1.4914e-06	0.00034802	7.4668e-07	1.0053e-05	4.7176e-06	5.4907e-07	1.0876e-05	4.067e-06	2.57e-05	1.028e-06	4.3222e-06	3.6278e-06	2.2851e-07	1.9529e-06	0.0015244	6.3618e-05	1.2162e-06	6.9096e-06	9.7354e-07	0.00063683	2.1724e-05	2.3478e-05	2.9864e-06	3.7677e-08	2.569e-05	9.9328e-07	3.1648e-07	6.4506e-05	0.00018495	2.0744e-06	0.59414	0.00015838	0.00098687	3.6943e-08	2.4333e-06	5.4683e-06	0.00016604	8.7049e-06	0.00073163	0.00072628	2.3718e-07	4.3831e-08	1.2712e-05	0.00085933	2.3125e-05	2.1612e-05	4.4843e-05	0.0001268	0.01	2.5362e-07	0.036152	1.5227e-05	8.9224e-06	2.5119e-05	4.1718e-08	0.20447	8.6951e-05	8.4077e-06	0.0065965	9.1888e-07	3.8963e-09	0.0012826	0.00021637	1.0506e-07	0.0005361	0.001475	0.0013404	8.7717e-05	0.017153	0.0095707	0.056538	3.5259e-07	1.7634e-07	0.00016862	0.0085284	0.00043183	2.3046e-05	2.792e-08	
0.053004	8.057e-07	6.979e-07	0.03137	1.4894e-06	0.00034926	8.0553e-07	1.0275e-05	4.8981e-06	5.2741e-07	1.0871e-05	4.5851e-06	2.5226e-05	1.0682e-06	4.3393e-06	3.6542e-06	2.5081e-07	1.9839e-06	0.0015725	6.3833e-05	1.6211e-06	6.9263e-06	9.4259e-07	0.00060689	2.128e-05	2.34e-05	3.1805e-06	5.901e-08	2.5179e-05	9.9687e-07	3.6203e-07	6.4738e-05	0.00018665	2.1079e-06	0.5912	0.0001575	0.00098978	4.3138e-08	2.376e-06	5.704e-06	0.00016827	8.4584e-06	0.00073131	0.00072574	2.5259e-07	4.7419e-08	1.2968e-05	0.00085651	2.3036e-05	2.2263e-05	4.4355e-05	0.00012664	0.01	2.4129e-07	0.036206	1.4981e-05	8.9014e-06	2.5094e-05	4.7066e-08	0.20348	8.7321e-05	8.4446e-06	0.0065962	9.197e-07	9.066e-09	0.0012692	0.00021919	1.2933e-07	0.00053405	0.0014762	0.0013376	8.7256e-05	0.017178	0.0095791	0.056607	3.747e-07	1.6968e-07	0.00017056	0.0085377	0.0004331	2.2824e-05	3.2471e-08	
0.051001	9.0656e-07	7.0665e-07	0.03095	1.4806e-06	0.00035054	8.5051e-07	1.0485e-05	5.0997e-06	6.4316e-07	1.088e-05	5.0677e-06	2.4727e-05	1.1038e-06	4.3493e-06	3.6687e-06	2.6487e-07	2.0106e-06	0.0016242	6.41e-05	2.0124e-06	6.9605e-06	9.043e-07	0.00056152	2.0821e-05	2.3306e-05	3.3641e-06	7.5878e-08	2.4609e-05	9.9599e-07	4.1749e-07	6.5027e-05	0.00018842	2.1346e-06	0.58823	0.00015659	0.0009927	4.6737e-08	2.3115e-06	5.9156e-06	0.00017043	8.2438e-06	0.00073098	0.00072517	2.6538e-07	4.9518e-08	1.3213e-05	0.00085365	2.2939e-05	2.2876e-05	4.385e-05	0.0001265	0.01	2.2695e-07	0.03626	1.4764e-05	8.862e-06	2.5082e-05	4.9934e-08	0.20247	8.7682e-05	8.4544e-06	0.0065959	9.1195e-07	1.2801e-08	0.0012557	0.00022197	1.4527e-07	0.00053197	0.0014773	0.0013346	8.6783e-05	0.017203	0.0095875	0.056674	3.8857e-07	1.6005e-07	0.0001725	0.008547	0.00043428	2.2586e-05	3.4543e-08	
0.049111	1.0298e-06	7.1799e-07	0.030581	1.4738e-06	0.00035186	8.9755e-07	1.0705e-05	5.321e-06	7.6078e-07	1.0902e-05	5.5951e-06	2.4262e-05	1.1445e-06	4.3678e-06	3.6894e-06	2.7951e-07	2.0414e-06	0.0016793	6.4414e-05	2.4219e-06	7.0094e-06	8.695e-07	0.00052498	2.0386e-05	2.3231e-05	3.5563e-06	9.1923e-08	2.4145e-05	9.9873e-07	4.7981e-07	6.5366e-05	0.00019027	2.1677e-06	0.58532	0.0001557	0.00099561	5.0438e-08	2.2503e-06	6.1569e-06	0.00017271	8.0546e-06	0.00073067	0.00072464	2.8039e-07	5.1943e-08	1.346e-05	0.00085085	2.2845e-05	2.3543e-05	4.3366e-05	0.00012636	0.01	2.1446e-07	0.036314	1.457e-05	8.8445e-06	2.5082e-05	5.2857e-08	0.20148	8.8052e-05	8.4806e-06	0.0065956	9.119e-07	1.656e-08	0.0012425	0.00022481	1.626e-07	0.00052992	0.0014785	0.0013318	8.6324e-05	0.017227	0.0095959	0.056745	4.055e-07	1.5027e-07	0.00017443	0.0085564	0.00043565	2.2361e-05	3.8045e-08	
0.047327	1.1803e-06	7.3197e-07	0.030258	1.4688e-06	0.00035321	9.4694e-07	1.0937e-05	5.5637e-06	8.8043e-07	1.0936e-05	5.5849e-06	2.383e-05	1.1906e-06	4.395e-06	3.7163e-06	2.9487e-07	2.0764e-06	0.001738	6.4776e-05	2.8508e-06	7.0731e-06	8.3791e-07	0.00049618	1.9975e-05	2.3173e-05	3.7575e-06	1.0726e-07	2.3771e-05	1.0051e-06	5.4992e-07	6.5756e-05	0.00019218	2.2073e-06	0.58246	0.00015482	0.00099854	5.4307e-08	2.1922e-06	6.4303e-06	0.0001751	7.8892e-06	0.00073038	0.00072415	2.9782e-07	5.4732e-08	1.371e-05	0.00084809	2.2753e-05	2.4266e-05	4.2901e-05	0.00012623	0.01	2.0364e-07	0.036369	1.4399e-05	8.8487e-06	2.5093e-05	5.5877e-08	0.2005	8.8432e-05	8.5231e-06	0.0065953	9.195e-07	2.0435e-08	0.0012298	0.00022772	1.8177e-07	0.00052788	0.0014797	0.0013289	8.5878e-05	0.017252	0.0096044	0.056818	4.2574e-07	1.4028e-07	0.00017637	0.0085658	0.00043721	2.2148e-05	4.326e-08	
0.045487	1.3159e-06	7.4186e-07	0.029911	1.4573e-06	0.00035454	9.8272e-07	1.1158e-05	5.7933e-06	9.9482e-07	1.096e-05	5.5535e-06	2.3375e-05	1.2322e-06	4.4155e-06	3.7318e-06	3.0216e-07	2.1073e-06	0.0017951	6.5109e-05	3.2663e-06	7.1193e-06	7.9949e-07	0.00045349	1.955e-05	2.31e-05	3.9485e-06	1.1816e-07	2.3354e-05	1.0072e-06	6.1388e-07	6.6114e-05	0.00019405	2.2405e-06	0.57958	0.00015392	0.0010014	5.5619e-08	2.1273e-06	6.6798e-06	0.00017742	7.7006e-06	0.00073008	0.00072362	3.1263e-07	5.5738e-08	1.395e-05	0.00084531	2.2653e-05	2.4952e-05	4.2421e-05	0.00012608	0.01	1.9106e-07	0.036424	1.4212e-05	8.8359e-06	2.5093e-05	5.6466e-08	0.19952	8.8803e-05	8.5398e-06	0.006595	9.1776e-07	2.2856e-08	0.0012168	0.00023058	1.9088e-07	0.00052582	0.0014809	0.001326	8.542e-05	0.017277	0.0096128	0.056889	4.3792e-07	1.8987e-07	0.00017829	0.0085752	0.00043867	2.1919e-05	4.6471e-08	
0.043766	1.3417e-06	7.5513e-07	0.029616	1.4485e-06	0.0003559	1.0226e-06	1.1392e-05	6.0489e-06	1.1121e-06	1.0998e-05	5.5472e-06	2.2958e-05	1.2805e-06	4.4463e-06	3.7553e-06	3.1116e-07	2.1433e-06	0.0018564	6.5498e-05	3.3693e-06	7.1838e-06	7.6516e-07	0.00042021	1.9152e-05	2.309e-05	4.1508e-06	1.288e-07	2.3034e-05	1.0137e-06	6.8773e-07	6.6533e-05	0.000196	2.2816e-06	0.57676	0.00015303	0.0010044	5.7407e-08	2.0664e-06	6.969e-06	0.00017988	7.54e-06	0.00072981	0.00072314	3.3054e-07	5.7349e-08	1.4194e-05	0.00084259	2.2557e-05	2.5707e-05	4.1965e-05	0.00012594	0.01	1.804e-07	0.036479	1.4051e-05	8.8487e-06	2.5106e-05	5.7429e-08	0.19855	8.9185e-05	8.5773e-06	0.0065947	9.2532e-07	2.5606e-08	0.0012043	0.00023352	2.037e-07	0.00052379	0.0014821	0.0013232	8.4978e-05	0.017302	0.0096213	0.056964	4.5473e-07	2.4196e-07	0.00018022	0.0085847	0.00044036	2.0614e-05	5.2018e-08	
0.042158	1.3819e-06	7.7204e-07	0.029369	1.4424e-06	0.00035731	1.0674e-06	1.164e-05	6.3335e-06	1.2325e-06	1.1052e-05	5.1e-06	2.2578e-05	1.3364e-06	4.4879e-06	3.7872e-06	3.2215e-07	2.1848e-06	0.0019224	6.5946e-05	3.4644e-06	7.2674e-06	7.3479e-07	0.00039555	1.878e-05	2.3065e-05	4.3653e-06	1.3936e-07	2.2798e-05	1.0249e-06	6.9093e-07	6.7015e-05	0.00019804	2.3315e-06	0.57401	0.00015216	0.0010073	5.9768e-08	2.0096e-06	7.3029e-06	0.00018249	7.4068e-06	0.00072957	0.0007227	3.5199e-07	5.9645e-08	1.4443e-05	0.00083983	2.2452e-05	2.6538e-05	4.1531e-05	0.0001258	0.01	1.7154e-07	0.036534	1.3915e-05	8.8879e-06	2.5133e-05	5.8834e-08	0.19759	8.9578e-05	8.6363e-06	0.0065944	9.4267e-07	2.8808e-08	0.0011916	0.00023654	2.206e-07	0.00052174	0.0014833	0.0013203	8.4552e-05	0.017327	0.0096299	0.057042	4.7673e-07	2.9697e-07	0.00018214	0.0085941	0.00044182	1.9276e-05	6.0588e-08	
0.040641	1.436e-06	7.9191e-07	0.02916	1.4382e-06	0.00035875	1.1153e-06	1.1901e-05	6.6454e-06	1.3555e-06	1.0739e-05	4.6942e-06	2.2227e-05	1.3991e-06	4.5388e-06	3.8257e-06	3.3425e-07	2.2311e-06	0.0019929	6.6446e-05	3.5657e-06	7.3669e-06	7.0709e-07	0.00037653	1.843e-05	2.3057e-05	4.5905e-06	1.4947e-07	2.2628e-05	1.0399e-06	6.9845e-07	6.7554e-05	0.00020015	2.3888e-06	0.5713	0.00015129	0.0010102	6.2428e-08	1.9555e-06	7.6782e-06	0.00018523	6.6323e-06	0.00072935	0.00072229	3.7666e-07	6.2417e-08	1.4694e-05	0.00083713	2.235e-05	2.7436e-05	4.1117e-05	0.00012567	0.01	1.6399e-07	0.03659	1.3179e-05	8.9494e-06	2.5171e-05	6.0412e-08	0.19665	8.998e-05	8.7123e-06	0.0065942	9.6837e-07	3.2348e-08	0.0011792	0.00023963	2.406e-07	0.00051971	0.0014845	0.0013175	8.4138e-05	0.017353	0.0096385	0.057124	5.0291e-07	3.5449e-07	0.00018406	0.0086036	0.00044348	1.7976e-05	7.2371e-08	
0.039211	1.4151e-06	8.1492e-07	0.028986	1.4357e-06	0.00036023	1.1669e-06	1.2175e-05	6.9865e-06	1.4811e-06	1.0445e-05	4.3262e-06	2.1905e-05	1.4692e-06	4.4286e-06	3.8711e-06	3.4762e-07	2.2823e-06	0.0020679	6.6999e-05	3.6749e-06	7.4828e-06	6.8189e-07	0.00036268	1.8099e-05	2.3071e-05	4.8268e-06	1.5923e-07	2.2516e-05	1.0588e-06	6.46e-07	6.815e-05	0.00020234	2.454e-06	0.56865	0.00015043	0.0010131	6.5994e-08	1.9042e-06	8.0989e-06	0.0001881	5.9145e-06	0.00072917	0.00072192	4.0493e-07	6.5717e-08	1.4949e-05	0.00083448	2.2251e-05	2.8408e-05	4.0722e-05	0.00012554	0.01	1.5765e-07	0.036646	1.2493e-05	9.0339e-06	2.5221e-05	6.2193e-08	0.19572	9.0392e-05	8.8058e-06	0.0065939	8.9645e-07	3.632e-08	0.0011673	0.00024278	2.6443e-07	0.0005177	0.0014856	0.0013147	8.3737e-05	0.017378	0.0096472	0.057207	5.3371e-07	4.1486e-07	0.00018599	0.0086132	0.00044342	1.6722e-05	7.0658e-08	
0.037876	1.386e-06	8.3327e-07	0.028792	1.4265e-06	0.00036175	1.2035e-06	1.2436e-05	7.3652e-06	1.6009e-06	1.0174e-05	3.9261e-06	2.156e-05	1.5333e-06	4.3092e-06	3.9041e-06	3.5223e-07	2.3286e-06	0.0021488	6.762e-05	3.776e-06	7.6197e-06	6.4976e-07	0.00033531	1.7755e-05	2.3068e-05	5.051e-06	1.6421e-07	2.2371e-05	1.073e-06	5.8663e-07	6.8817e-05	0.00020462	2.5114e-06	0.56597	0.00014956	0.0010161	6.6773e-08	1.8457e-06	8.486e-06	0.00019088	5.2585e-06	0.00072895	0.00072152	4.2972e-07	6.7046e-08	1.5193e-05	0.0008318	2.2144e-05	2.9329e-05	4.031e-05	0.00012543	0.01	1.4963e-07	0.036702	1.1862e-05	9.0988e-06	2.5285e-05	6.1375e-08	0.19478	9.0795e-05	8.871e-06	0.0065937	8.133e-07	3.8603e-08	0.0011552	0.00024589	2.7665e-07	0.00051567	0.0014868	0.0013118	8.3324e-05	0.017404	0.0096559	0.05729	8.655e-07	4.7065e-07	0.00018791	0.0086227	0.00044327	1.6804e-05	6.6489e-08	
0.036617	1.3706e-06	8.5571e-07	0.028638	1.42e-06	0.00036331	1.2459e-06	1.2712e-05	7.779e-06	1.7243e-06	9.9217e-06	3.5693e-06	2.1248e-05	1.6067e-06	4.2041e-06	3.9459e-06	3.5928e-07	2.2741e-06	0.002235	6.722e-05	3.8853e-06	7.7743e-06	6.2106e-07	0.00031485	1.7434e-05	2.3087e-05	5.2893e-06	1.6935e-07	2.2293e-05	1.0922e-06	5.3588e-07	6.8413e-05	0.00020699	2.5787e-06	0.56335	0.0001487	0.001019	6.8499e-08	1.791e-06	8.9299e-06	0.00019383	4.6499e-06	0.00072878	0.00072116	4.5914e-07	6.9209e-08	1.5441e-05	0.00082918	2.2041e-05	3.0341e-05	3.992e-05	0.00012531	0.01	1.4308e-07	0.036759	1.1275e-05	9.1917e-06	2.536e-05	6.1074e-08	0.19386	9.1209e-05	8.9588e-06	0.0065934	7.4459e-07	4.1602e-08	0.0011435	0.00024908	2.9461e-07	0.00051366	0.001488	0.001309	8.2927e-05	0.01743	0.0096646	0.057376	1.2462e-06	5.3024e-07	0.00018983	0.0086324	0.00044331	1.6898e-05	6.5108e-08	
0.035444	1.3681e-06	8.8245e-07	0.028523	1.4162e-06	0.00036207	1.2946e-06	1.3005e-05	8.2378e-06	1.8518e-06	9.6898e-06	3.2511e-06	2.0968e-05	1.6904e-06	4.1122e-06	3.9969e-06	3.6887e-07	2.2257e-06	0.0023279	6.688e-05	4.0033e-06	7.9517e-06	5.9552e-07	0.00030055	1.7135e-05	2.3127e-05	5.5426e-06	1.7472e-07	2.2279e-05	1.1166e-06	4.9262e-07	6.807e-05	0.00020948	2.6566e-06	0.56079	0.00014785	0.001022	7.1018e-08	1.7397e-06	9.4371e-06	0.00019695	4.0929e-06	0.00072863	0.00072084	4.9376e-07	7.2257e-08	1.5695e-05	0.00082662	2.1941e-05	3.145e-05	3.9552e-05	0.00012521	0.01	1.3789e-07	0.036816	1.0736e-05	9.3137e-06	2.545e-05	6.1285e-08	0.19295	9.1635e-05	9.0698e-06	0.0065932	6.8834e-07	4.5423e-08	0.0011323	0.00025235	3.1901e-07	0.00051167	0.0014892	0.0013063	8.2544e-05	0.017456	0.0096734	0.057465	1.6838e-06	5.9399e-07	0.00019176	0.0086209	0.00044354	1.7003e-05	6.6546e-08	
0.034226	1.5473e-06	9.0401e-07	0.028363	1.4053e-06	0.00036081	1.9146e-06	1.3283e-05	8.6729e-06	1.9728e-06	9.4438e-06	3.4318e-06	2.0664e-05	1.7668e-06	4.0108e-06	4.0381e-06	3.6917e-07	2.172e-06	0.0024177	6.6506e-05	4.1303e-06	8.1082e-06	5.6283e-07	0.00042852	1.6822e-05	2.3189e-05	5.7821e-06	1.7505e-07	2.2247e-05	1.1357e-06	4.4365e-07	6.7693e-05	0.00021192	2.7253e-06	0.55821	0.00014698	0.0010249	7.0573e-08	1.681e-06	9.9022e-06	0.00019997	3.501e-06	0.00072846	0.00072049	5.2414e-07	7.3182e-08	1.5936e-05	0.00082412	2.1844e-05	3.2497e-05	3.9165e-05	0.00012508	0.01	1.3097e-07	0.036873	1.0171e-05	9.4134e-06	2.5527e-05	5.8776e-08	0.19204	9.205e-05	9.15e-06	0.006593	6.2546e-07	4.738e-08	0.0011214	0.00025557	3.2974e-07	0.00050971	0.0014905	0.0013035	8.2149e-05	0.017481	0.0096821	0.057553	2.0849e-06	6.5249e-07	0.00019369	0.0086095	0.00044354	1.7121e-05	6.562e-08	
0.033079	1.7667e-06	9.2905e-07	0.028237	1.3842e-06	0.00035959	2.5815e-06	1.3575e-05	8.7575e-06	2.0969e-06	9.2199e-06	3.6336e-06	2.0386e-05	1.852e-06	3.9202e-06	4.0864e-06	3.7092e-07	2.1233e-06	0.0025145	6.619e-05	4.2651e-06	8.2881e-06	5.3222e-07	0.00057522	1.6528e-05	2.3269e-05	6.0341e-06	1.7513e-07	2.1762e-05	1.1591e-06	3.6121e-07	6.7376e-05	0.00021159	2.8033e-06	0.55567	0.00014612	0.0010278	7.0578e-08	1.6247e-06	1.0423e-05	0.00020314	2.9583e-06	0.00072831	0.00072018	5.5906e-07	7.4724e-08	1.6181e-05	0.00082167	2.175e-05	3.3629e-05	3.8738e-05	0.00012497	0.01	1.2508e-07	0.036931	9.6511e-06	9.5377e-06	2.5619e-05	5.6459e-08	0.19113	9.2476e-05	9.2484e-06	0.0065928	5.7179e-07	4.9937e-08	0.0011109	0.00025886	3.4527e-07	0.00050776	0.0014917	0.0013008	8.1766e-05	0.017507	0.0096909	0.057644	2.5373e-06	7.1442e-07	0.00019563	0.0085982	0.0004437	1.7248e-05	5.8342e-08	
0.03201	2.0349e-06	9.5776e-07	0.028141	1.3648e-06	0.00035841	3.2995e-06	1.3881e-05	8.8581e-06	2.2242e-06	9.0118e-06	3.8586e-06	2.0134e-05	1.9471e-06	3.8397e-06	4.1418e-06	3.7411e-07	2.0794e-06	0.0026176	6.5922e-05	4.4079e-06	8.4878e-06	5.0348e-07	0.00074449	1.6251e-05	2.3366e-05	6.2993e-06	1.7493e-07	2.137e-05	1.1871e-06	2.8762e-07	6.7111e-05	0.00021131	2.8907e-06	0.55318	0.00014528	0.0010307	7.1021e-08	1.5707e-06	1.1005e-05	0.00020645	2.4523e-06	0.00072819	0.0007199	5.9901e-07	7.6906e-08	1.6429e-05	0.00081926	2.1658e-05	3.4851e-05	3.8329e-05	0.00012486	0.01	1.2013e-07	0.036988	9.1675e-06	9.6876e-06	2.5723e-05	5.4291e-08	0.19024	9.2911e-05	9.3653e-06	0.0065925	5.2689e-07	5.3156e-08	0.0011007	0.00026222	3.6602e-07	0.00050583	0.0014929	0.0012981	8.1395e-05	0.017533	0.0096998	0.057738	3.0478e-06	7.0473e-07	0.00019757	0.008587	0.00044402	1.7384e-05	5.3505e-08	
0.031002	2.3623e-06	9.9032e-07	0.028077	1.3472e-06	0.00035726	4.0735e-06	1.4202e-05	8.9756e-06	2.3549e-06	8.8187e-06	4.1087e-06	1.9906e-05	2.0528e-06	3.7689e-06	4.2047e-06	3.7878e-07	2.0399e-06	0.0027275	6.57e-05	4.5591e-06	8.7081e-06	4.7643e-07	0.00094075	1.5991e-05	2.3482e-05	6.5784e-06	1.7445e-07	2.1059e-05	1.2197e-06	2.2174e-07	6.6894e-05	0.00021108	2.9881e-06	0.55073	0.00014444	0.0010337	7.1908e-08	1.5188e-06	1.1654e-05	0.00020993	1.9798e-06	0.0007281	0.00071965	6.4457e-07	7.9764e-08	1.6681e-05	0.00081691	2.1568e-05	3.6168e-05	3.7937e-05	0.00012475	0.01	1.1605e-07	0.037047	8.7173e-06	9.8642e-06	2.5838e-05	5.2234e-08	0.18936	9.3356e-05	9.5011e-06	0.0065923	4.8903e-07	5.7115e-08	0.0010908	0.00026566	3.9256e-07	0.00050391	0.0014942	0.0012954	8.1036e-05	0.01756	0.0097087	0.057835	3.6243e-06	6.9672e-07	0.00019951	0.0085758	0.00044451	1.7531e-05	5.0713e-08	
0.030053	2.4593e-06	1.028e-06	0.028058	1.3322e-06	0.00035615	4.9213e-06	1.4542e-05	9.1108e-06	2.4903e-06	8.6402e-06	4.0286e-06	1.9706e-05	2.1724e-06	3.7091e-06	4.2773e-06	3.8616e-07	2.0058e-06	0.0028446	6.5524e-05	4.7212e-06	8.9503e-06	4.5177e-07	0.00096214	1.575e-05	2.362e-05	6.8752e-06	1.7421e-07	2.083e-05	1.2585e-06	1.6464e-07	6.6726e-05	0.0002109	2.939e-06	0.54834	0.00014361	0.0010366	7.3633e-08	1.4698e-06	1.2392e-05	0.0002136	1.538e-06	0.00072804	0.00071945	6.9771e-07	8.3675e-08	1.6939e-05	0.00081461	2.1482e-05	3.7607e-05	3.7568e-05	0.00012465	0.01	1.1305e-07	0.037105	8.2985e-06	1.0075e-05	2.5966e-05	5.0547e-08	0.18849	9.3812e-05	9.6619e-06	0.0065921	4.5898e-07	6.2236e-08	0.0010813	0.00026919	4.2817e-07	0.00050202	0.0014955	0.0012928	8.0692e-05	0.017586	0.0097177	0.057937	4.2904e-06	6.91e-07	0.00020147	0.0085647	0.00044519	1.7689e-05	3.2939e-08	
0.029212	2.5872e-06	1.0713e-06	0.028074	1.3198e-06	0.000355	5.8509e-06	1.4901e-05	9.1442e-06	2.6307e-06	8.7223e-06	3.9706e-06	1.9534e-05	2.3076e-06	3.6598e-06	4.3602e-06	3.9638e-07	1.9767e-06	0.0029176	6.4922e-05	4.8731e-06	9.6998e-06	4.2927e-07	0.0009994	1.5528e-05	2.3741e-05	7.1909e-06	1.742e-07	2.0674e-05	1.3039e-06	1.162e-07	6.6093e-05	0.00021068	2.8998e-06	0.54601	0.00014279	0.0010395	7.6243e-08	1.4236e-06	1.3228e-05	0.00021747	1.4114e-06	0.00072801	0.00071929	6.9805e-07	8.8736e-08	1.7201e-05	0.00081227	2.1387e-05	3.9178e-05	3.7219e-05	0.00012453	0.01	1.1108e-07	0.037163	8.1877e-06	9.9061e-06	2.6079e-05	4.9191e-08	0.18764	9.4281e-05	9.8487e-06	0.0065919	4.3666e-07	6.8699e-08	0.0010715	0.00027281	4.7405e-07	0.00050011	0.0014967	0.0012901	8.0362e-05	0.017613	0.0097267	0.058042	5.0602e-06	6.8754e-07	0.0002034	0.0085536	0.00044616	1.7831e-05	2.0544e-08	
0.029389	2.6968e-06	1.1087e-06	0.02807	1.3003e-06	0.00035383	6.7254e-06	1.5244e-05	9.1656e-06	2.7641e-06	8.7919e-06	3.8889e-06	1.934e-05	2.4326e-06	3.6024e-06	4.4291e-06	3.9716e-07	1.9429e-06	0.0029879	6.4278e-05	5.0148e-06	1.0409e-05	4.0166e-07	0.0010175	1.5293e-05	2.3843e-05	7.4908e-06	1.6916e-07	2.048e-05	1.3432e-06	1.1334e-07	6.5415e-05	0.00021042	2.852e-06	0.54364	0.00014195	0.0010425	7.5844e-08	1.3704e-06	1.4004e-05	0.00022122	1.2665e-06	0.00072795	0.00071909	8.1739e-07	9.1536e-08	1.7452e-05	0.0008099	2.1283e-05	4.0669e-05	3.6852e-05	0.00012439	0.01	1.0753e-07	0.037222	8.0615e-06	9.7129e-06	2.6178e-05	8.2442e-08	0.18678	9.474e-05	1.0003e-05	0.0065917	5.382e-07	7.3026e-08	0.0010616	0.00027638	5.0508e-07	0.00049818	0.001498	0.0012874	8.002e-05	0.01764	0.0097357	0.058145	5.7691e-06	6.7962e-07	0.00020533	0.0085424	0.00044706	1.7957e-05	2.0773e-08	
0.029589	2.693e-06	1.1507e-06	0.028095	1.2824e-06	0.00035269	7.6711e-06	1.5603e-05	9.2017e-06	2.9015e-06	8.8731e-06	3.8243e-06	1.9169e-05	2.5712e-06	3.5535e-06	4.5058e-06	3.9959e-07	1.9132e-06	0.0030628	6.369e-05	5.1673e-06	1.1167e-05	3.752e-07	0.0010484	1.5073e-05	2.3968e-05	7.8065e-06	1.6382e-07	2.0343e-05	1.3881e-06	1.1121e-07	6.4797e-05	0.0002102	2.8122e-06	0.54126	0.00014113	0.0010454	7.5951e-08	1.3189e-06	1.4867e-05	0.00022515	1.129e-06	0.00072792	0.00071893	9.5163e-07	9.5182e-08	1.7707e-05	0.00080759	2.1182e-05	4.2275e-05	3.6502e-05	0.00012425	0.01	1.0472e-07	0.03728	7.9507e-06	9.5472e-06	2.629e-05	1.1903e-07	0.18593	9.5208e-05	1.0178e-05	0.0065915	6.5426e-07	7.8415e-08	0.001052	0.00027989	5.45e-07	0.00049627	0.0014992	0.0012848	7.9665e-05	0.017666	0.0097448	0.058251	6.571e-06	6.733e-07	0.00020726	0.0085313	0.00044815	1.8095e-05	2.1844e-08	
