Zootoca_vivipara	Vipera_berus	Thamnophis_elegans	Sceloporus_undulatus	Python_bivittatus	Ptyas_mucosa	Pseudonaja_textilis	Protobothrops_mucrosquamatus	Pogona_vitticeps	Podarcis_muralis	Pituophis_catenifer	Pantherophis_obsoletus	Notechis_scutatus	Naja_naja	Laticauda_colubrina	Lacerta_agilis	Hydrophis_cyanocinctus	Gekko_japonicus	Crotalus_tigris	Chrysopelea_ornata	Bothrops_jararaca	Anolis_carolinensis	
3.5025e-05	3.6999e-06	1.546e-06	1.814e-06	8.8624e-06	3.4828e-06	0.0015356	1.4588e-05	2.93e-05	1.806e-05	1.0497e-06	7.9653e-06	8.4751e-05	2.646e-05	1.8116e-05	5.6753e-05	0.00063394	2.2305e-06	3.9388e-08	1.2276e-05	0.00018215	4.0529e-07	
3.5073e-05	3.7495e-06	1.579e-06	1.9837e-06	8.8898e-06	3.5028e-06	0.0015352	1.4611e-05	2.8377e-05	1.8289e-05	1.0707e-06	7.8922e-06	8.4564e-05	2.6522e-05	1.81e-05	5.6838e-05	0.00064224	2.1574e-06	3.5666e-08	1.19e-05	0.00018341	3.0725e-07	
3.5152e-05	3.8047e-06	1.6204e-06	2.1812e-06	8.9475e-06	3.527e-06	0.0015349	1.4642e-05	2.7815e-05	1.8536e-05	1.0938e-06	7.8219e-06	8.4389e-05	2.6602e-05	1.8089e-05	5.696e-05	0.00065067	2.1189e-06	3.3309e-08	1.1561e-05	0.00018471	2.2681e-07	
3.5198e-05	3.852e-06	1.6546e-06	2.3609e-06	1.0019e-05	3.5461e-06	0.0015346	1.4661e-05	2.705e-05	1.8757e-05	1.1136e-06	7.7444e-06	8.42e-05	2.667e-05	1.8071e-05	5.7051e-05	0.00065902	2.0578e-06	2.9192e-08	1.1201e-05	0.00018599	1.3421e-07	
3.521e-05	3.9036e-06	1.6969e-06	2.4195e-06	1.1191e-05	3.569e-06	0.0015343	1.4688e-05	2.6918e-05	1.8952e-05	1.1353e-06	7.6693e-06	8.4022e-05	2.6754e-05	1.8059e-05	5.7111e-05	0.00066749	1.8956e-06	2.6198e-08	1.0874e-05	0.00018731	9.4411e-08	
3.525e-05	3.9596e-06	1.7478e-06	2.4955e-06	1.2472e-05	3.5959e-06	0.0015341	1.4721e-05	2.7089e-05	1.9162e-05	1.159e-06	7.5964e-06	8.3855e-05	2.6855e-05	1.8051e-05	5.7205e-05	0.00067609	1.7746e-06	2.4136e-08	1.0578e-05	0.00018866	6.1122e-08	
3.532e-05	4.0203e-06	1.8077e-06	2.5908e-06	1.3872e-05	3.6267e-06	0.001534	1.4761e-05	2.7575e-05	1.9388e-05	1.1848e-06	7.5257e-06	8.3698e-05	2.6973e-05	1.8047e-05	5.7332e-05	0.0006848	1.7013e-06	2.2883e-08	1.0309e-05	0.00019006	3.2791e-08	
3.5419e-05	4.0726e-06	1.8597e-06	2.6643e-06	1.52e-05	3.6522e-06	0.0015339	1.479e-05	2.7844e-05	1.9629e-05	1.2072e-06	7.4478e-06	8.3528e-05	2.7077e-05	1.8037e-05	5.7494e-05	0.00069344	1.5967e-06	2.0016e-08	1.0022e-05	0.00019143	3.507e-08	
3.5484e-05	4.1165e-06	1.9038e-06	2.7604e-06	1.6452e-05	3.6724e-06	0.0015336	1.4807e-05	2.8525e-05	1.9844e-05	1.2261e-06	7.3626e-06	8.3342e-05	2.7168e-05	1.8021e-05	5.7624e-05	0.000702	1.554e-06	1.5491e-08	9.7177e-06	0.00019277	3.8024e-08	
3.5583e-05	4.1659e-06	1.9583e-06	2.8786e-06	1.784e-05	3.6972e-06	0.0015335	1.4832e-05	2.9599e-05	2.0077e-05	1.2475e-06	7.2804e-06	8.317e-05	2.7279e-05	1.801e-05	5.7794e-05	0.0007107	1.5396e-06	1.1936e-08	9.4443e-06	0.00019416	4.1434e-08	
3.5716e-05	4.2211e-06	2.024e-06	2.8804e-06	1.9376e-05	3.7268e-06	0.0015334	1.4865e-05	3.1239e-05	2.033e-05	1.2714e-06	7.2009e-06	8.301e-05	2.7408e-05	1.8005e-05	5.8002e-05	0.00071953	1.5526e-06	9.0697e-09	9.1999e-06	0.00019559	5.3691e-08	
3.5884e-05	4.2819e-06	2.1018e-06	2.9005e-06	2.1074e-05	3.761e-06	0.0015335	1.4907e-05	3.3553e-05	2.0602e-05	1.2984e-06	7.1243e-06	8.286e-05	2.7555e-05	1.8004e-05	5.825e-05	0.00072849	1.5935e-06	6.7463e-09	8.9822e-06	0.00019708	6.8382e-08	
3.6078e-05	4.3471e-06	2.19e-06	2.936e-06	2.2917e-05	3.799e-06	0.0015336	1.4955e-05	3.6572e-05	2.0888e-05	1.3274e-06	7.0491e-06	8.272e-05	2.7719e-05	1.8007e-05	5.8529e-05	0.00073757	1.6588e-06	4.5191e-09	8.7849e-06	0.0001986	8.5299e-08	
3.6239e-05	4.404e-06	2.2696e-06	2.9598e-06	2.4675e-05	3.8318e-06	0.0015337	1.4992e-05	3.9196e-05	2.1148e-05	1.3529e-06	6.9671e-06	8.2566e-05	2.7869e-05	1.8004e-05	5.8778e-05	0.00074658	1.7031e-06	8.0197e-09	8.5735e-06	0.00020009	9.6782e-08	
3.6369e-05	4.4531e-06	2.3413e-06	2.9731e-06	2.6361e-05	3.8597e-06	0.0015337	1.5018e-05	4.1503e-05	2.1385e-05	1.3753e-06	6.8784e-06	8.24e-05	2.8007e-05	1.7996e-05	5.9e-05	0.00075552	1.7292e-06	1.0231e-08	8.349e-06	0.00020156	1.0323e-07	
3.6465e-05	4.4942e-06	2.4048e-06	2.975e-06	2.7968e-05	3.8826e-06	0.0015335	1.5033e-05	4.3493e-05	2.1597e-05	1.3943e-06	6.7828e-06	8.222e-05	2.8133e-05	1.7981e-05	5.9191e-05	0.00076438	1.7356e-06	1.1131e-08	8.1099e-06	0.000203	1.0445e-07	
3.6592e-05	4.5403e-06	2.4798e-06	2.9942e-06	2.9731e-05	3.9097e-06	0.0015335	1.5055e-05	4.3242e-05	2.1826e-05	1.4157e-06	6.6894e-06	8.205e-05	2.8277e-05	1.7971e-05	5.9418e-05	0.00077338	1.7686e-06	1.232e-08	7.8942e-06	0.00020449	1.0829e-07	
3.6752e-05	4.5919e-06	2.5677e-06	3.0338e-06	3.1671e-05	3.9413e-06	0.0015336	1.5085e-05	4.34e-05	2.2073e-05	1.4396e-06	6.5982e-06	8.1892e-05	2.844e-05	1.7966e-05	5.9683e-05	0.00078251	1.8313e-06	1.3916e-08	7.7012e-06	0.00020602	1.1521e-07	
3.6875e-05	4.6495e-06	2.6704e-06	3.0606e-06	3.3818e-05	3.9779e-06	0.0015338	1.5123e-05	4.3256e-05	2.2292e-05	1.4663e-06	6.5096e-06	8.1746e-05	2.8623e-05	1.7966e-05	5.9914e-05	0.00079178	1.9572e-06	1.6088e-08	7.5303e-06	0.0002076	1.1653e-07	
3.696e-05	4.7133e-06	2.7895e-06	3.108e-06	3.4503e-05	4.0202e-06	0.0015341	1.517e-05	4.3601e-05	2.2482e-05	1.496e-06	6.4235e-06	8.1613e-05	2.8827e-05	1.7971e-05	6.0111e-05	0.0008012	1.9919e-06	1.9022e-08	7.3805e-06	0.00020923	1.2138e-07	
3.7011e-05	4.7685e-06	2.8979e-06	3.1427e-06	3.5134e-05	4.0571e-06	0.0015343	1.5205e-05	4.3716e-05	2.2646e-05	1.522e-06	6.3303e-06	8.1465e-05	2.9018e-05	1.7971e-05	6.0276e-05	0.00081055	2.0047e-06	2.0412e-08	7.2176e-06	0.00021084	1.2062e-07	
3.7024e-05	4.8146e-06	2.9951e-06	3.1637e-06	3.5709e-05	4.0882e-06	0.0015345	1.5228e-05	4.3584e-05	2.2782e-05	1.5442e-06	6.2297e-06	8.1302e-05	2.9193e-05	1.7963e-05	6.0407e-05	0.0008198	1.9933e-06	2.0205e-08	7.0401e-06	0.00021241	1.1395e-07	
3.7068e-05	4.8661e-06	3.1072e-06	3.0183e-06	3.5359e-05	4.1238e-06	0.0015347	1.5258e-05	4.3866e-05	2.2935e-05	1.4743e-06	6.1317e-06	8.115e-05	2.9387e-05	1.796e-05	6.0574e-05	0.00082919	2.0104e-06	1.0928e-08	6.8816e-06	0.00021402	1.1152e-07	
3.7074e-05	4.9083e-06	3.2076e-06	2.8536e-06	3.4957e-05	4.1534e-06	0.001535	1.5275e-05	4.3894e-05	2.306e-05	1.5536e-06	6.0248e-06	8.101e-05	2.9602e-05	1.7963e-05	6.0706e-05	0.00083873	2.0028e-06	1.2108e-08	6.7085e-06	0.00021561	1.0321e-07	
3.7115e-05	4.9568e-06	3.3251e-06	2.7187e-06	3.4632e-05	4.1882e-06	0.0015354	1.5301e-05	4.4367e-05	2.3205e-05	1.6379e-06	5.9203e-06	8.0882e-05	2.984e-05	1.7971e-05	6.0878e-05	0.00084843	2.0272e-06	1.3754e-08	6.5558e-06	0.00021724	9.8093e-08	
3.7121e-05	5.0108e-06	3.4593e-06	2.6161e-06	3.4379e-05	4.2275e-06	0.0015359	1.5334e-05	4.3744e-05	2.3323e-05	1.7269e-06	5.8177e-06	8.0765e-05	3.0098e-05	1.7983e-05	6.1019e-05	0.00085826	2.0157e-06	1.5847e-08	6.4201e-06	0.00021892	9.6614e-08	
3.709e-05	5.0703e-06	3.6116e-06	2.4969e-06	3.4192e-05	4.2713e-06	0.0015366	1.5375e-05	4.276e-05	2.3414e-05	1.8207e-06	5.7167e-06	8.0657e-05	3.0376e-05	1.8e-05	6.1126e-05	0.00086824	1.9775e-06	1.851e-08	6.3004e-06	0.00022065	8.9538e-08	
3.7088e-05	5.1352e-06	3.7834e-06	2.3984e-06	3.4066e-05	4.3197e-06	0.0015373	1.5422e-05	4.22e-05	2.352e-05	1.9196e-06	5.6173e-06	8.056e-05	3.0675e-05	1.8022e-05	6.1267e-05	0.00087835	1.9668e-06	2.1883e-08	6.1957e-06	0.00022242	8.4551e-08	
3.7053e-05	5.191e-06	3.9413e-06	2.3244e-06	3.3891e-05	4.3622e-06	0.0015379	1.5457e-05	3.997e-05	2.3601e-05	2.0134e-06	5.5107e-06	8.0448e-05	3.0957e-05	1.8037e-05	6.1377e-05	0.00088837	2.0162e-06	2.3601e-08	6.0788e-06	0.00022417	8.2346e-08	
3.6984e-05	5.2384e-06	4.0875e-06	2.2385e-06	3.3675e-05	4.3995e-06	0.0015384	1.5481e-05	3.7397e-05	2.3657e-05	2.1027e-06	5.3974e-06	8.0323e-05	3.1226e-05	1.8046e-05	6.1458e-05	0.00089832	2.0446e-06	2.3805e-08	5.951e-06	0.00022588	7.5214e-08	
3.6881e-05	5.2771e-06	4.2214e-06	2.1397e-06	3.3416e-05	4.4313e-06	0.0015389	1.5493e-05	3.4412e-05	2.3686e-05	2.1872e-06	5.2771e-06	8.0184e-05	3.1481e-05	1.8048e-05	6.1507e-05	0.00090819	2.0504e-06	2.2435e-08	5.8113e-06	0.00022757	6.2878e-08	
3.6745e-05	5.3075e-06	4.3443e-06	2.0686e-06	3.3115e-05	4.4578e-06	0.0015392	1.5495e-05	3.0583e-05	2.3691e-05	2.2673e-06	5.1501e-06	8.0031e-05	3.1722e-05	1.8045e-05	6.1527e-05	0.00091799	2.0176e-06	1.9536e-08	5.6603e-06	0.00022923	5.3853e-08	
3.6575e-05	5.3429e-06	4.4843e-06	1.9862e-06	3.288e-05	4.4886e-06	0.0015397	1.5502e-05	2.6224e-05	2.3671e-05	2.3519e-06	5.0245e-06	7.9888e-05	3.1982e-05	1.8045e-05	6.1518e-05	0.00092791	1.9633e-06	1.7276e-08	5.5243e-06	0.00023093	4.0023e-08	
3.6434e-05	5.3833e-06	4.6428e-06	1.9193e-06	3.2703e-05	4.5236e-06	0.0015402	1.5517e-05	2.286e-05	2.3666e-05	2.4414e-06	4.9002e-06	7.9754e-05	3.2261e-05	1.805e-05	6.1541e-05	0.00093797	1.9363e-06	1.5526e-08	5.4025e-06	0.00023267	2.7409e-08	
3.6257e-05	5.4148e-06	4.788e-06	1.8339e-06	3.2482e-05	4.5528e-06	0.0015407	1.5519e-05	1.8956e-05	2.3635e-05	2.5226e-06	5.2346e-06	7.9606e-05	3.2526e-05	1.8048e-05	6.1532e-05	0.00094794	1.8859e-06	1.2258e-08	5.2688e-06	0.00023439	3.8811e-08	
3.6114e-05	5.4526e-06	4.9553e-06	1.766e-06	3.2337e-05	4.5872e-06	0.0015412	1.5529e-05	1.604e-05	2.3621e-05	2.6094e-06	5.575e-06	7.9469e-05	3.2813e-05	1.8052e-05	6.1561e-05	0.00095807	1.866e-06	9.5875e-09	5.1511e-06	0.00023616	5.1718e-08	
3.5936e-05	5.4813e-06	5.1085e-06	1.6548e-06	3.2139e-05	4.6158e-06	0.0015417	1.5528e-05	1.5726e-05	2.3582e-05	2.6911e-06	5.9065e-06	7.9318e-05	3.3084e-05	1.8048e-05	6.156e-05	0.0009681	1.8247e-06	5.4325e-09	5.0215e-06	0.00023789	1.2139e-07	
3.5724e-05	5.4994e-06	5.2825e-06	1.5612e-06	3.2003e-05	4.6489e-06	0.0015422	1.5514e-05	1.5634e-05	2.3517e-05	2.7779e-06	6.2433e-06	7.9176e-05	3.3376e-05	1.805e-05	6.1527e-05	0.00097828	1.8127e-06	7.4593e-09	4.9057e-06	0.0002396	2.0458e-07	
3.5478e-05	5.5087e-06	5.4427e-06	1.455e-06	3.1824e-05	4.6764e-06	0.0015427	1.5489e-05	1.5397e-05	2.3426e-05	2.8598e-06	6.5714e-06	7.902e-05	3.3653e-05	1.8044e-05	6.1464e-05	0.00098837	1.779e-06	8.2096e-09	4.7788e-06	0.00024127	2.7692e-07	
3.5263e-05	5.524e-06	5.6263e-06	1.3665e-06	3.1708e-05	4.7089e-06	0.0015433	1.5471e-05	1.5387e-05	2.3352e-05	2.9474e-06	6.9055e-06	7.8875e-05	3.3953e-05	1.8044e-05	6.1437e-05	0.00099861	1.773e-06	9.1018e-09	4.6664e-06	0.00024299	3.6533e-07	
3.5016e-05	5.5304e-06	5.7955e-06	1.2671e-06	3.1547e-05	4.7358e-06	0.0015437	1.5442e-05	1.5247e-05	2.3254e-05	3.03e-06	7.2308e-06	7.8716e-05	3.4237e-05	1.8037e-05	6.138e-05	0.0010088	1.7476e-06	8.7049e-09	4.5431e-06	0.00024468	4.4289e-07	
3.48e-05	5.543e-06	5.9895e-06	1.1838e-06	3.145e-05	4.7677e-06	0.0015443	1.542e-05	1.381e-05	2.3173e-05	3.1185e-06	7.5624e-06	7.8568e-05	3.4544e-05	1.8035e-05	6.1361e-05	0.0010191	1.7506e-06	8.4698e-09	4.4339e-06	0.00024643	5.3799e-07	
3.4552e-05	5.5471e-06	6.1696e-06	1.1277e-06	3.1313e-05	4.7943e-06	0.0015448	1.5388e-05	1.298e-05	2.3067e-05	3.2022e-06	7.8855e-06	7.8406e-05	3.4837e-05	1.8027e-05	6.1312e-05	0.0010293	1.7314e-06	6.9883e-09	4.3147e-06	0.00024814	5.4685e-07	
3.4268e-05	5.5573e-06	6.3784e-06	1.0618e-06	3.1244e-05	4.8261e-06	0.0015454	1.5363e-05	1.1971e-05	2.2935e-05	3.292e-06	8.215e-06	7.8255e-05	3.5154e-05	1.8024e-05	6.1231e-05	0.0010294	1.6904e-06	5.6324e-09	4.2092e-06	0.0002473	5.4733e-07	
3.4006e-05	5.5713e-06	6.6082e-06	1.0048e-06	3.122e-05	4.8613e-06	0.001546	1.5343e-05	1.1186e-05	2.2814e-05	3.3864e-06	8.5486e-06	7.8111e-05	3.5489e-05	1.8024e-05	6.1177e-05	0.0010294	1.6687e-06	4.1169e-09	4.113e-06	0.00024649	5.5424e-07	
3.3764e-05	5.5888e-06	6.8596e-06	9.5555e-07	3.1238e-05	4.8999e-06	0.0015468	1.5327e-05	1.0583e-05	2.2703e-05	3.4853e-06	8.8861e-06	7.7974e-05	3.5841e-05	1.8027e-05	6.1147e-05	0.0010296	1.6645e-06	2.3585e-09	4.0252e-06	0.00024571	5.6739e-07	
3.3496e-05	5.5993e-06	7.0999e-06	8.9967e-07	3.1228e-05	4.9341e-06	0.0015474	1.5302e-05	9.8786e-06	2.2571e-05	3.5802e-06	9.2166e-06	7.7825e-05	3.6183e-05	1.8025e-05	6.1094e-05	0.0010297	1.6466e-06	4.848e-09	3.9302e-06	0.00024491	5.7433e-07	
3.3201e-05	5.6028e-06	7.3292e-06	8.3705e-07	3.119e-05	4.964e-06	0.001548	1.5268e-05	9.0688e-06	2.2418e-05	3.6713e-06	9.5401e-06	7.7666e-05	3.6513e-05	1.8018e-05	6.1019e-05	0.0010297	1.615e-06	2.8193e-08	3.828e-06	0.0002441	5.7512e-07	
3.2926e-05	5.6097e-06	7.5802e-06	7.8189e-07	3.1194e-05	4.9971e-06	0.0015487	1.5238e-05	8.4321e-06	2.2275e-05	3.7668e-06	9.8674e-06	7.7513e-05	3.686e-05	1.8014e-05	6.0967e-05	0.0010299	1.6004e-06	5.5517e-08	3.7341e-06	0.00024331	5.8207e-07	
3.256e-05	5.6092e-06	7.8187e-06	7.336e-07	3.1162e-05	5.0256e-06	0.0015494	1.5198e-05	7.945e-06	2.2262e-05	3.8581e-06	1.0187e-05	7.7366e-05	3.7226e-05	1.8013e-05	6.0821e-05	0.00103	1.6034e-06	7.9871e-08	3.6323e-06	0.0002425	5.9545e-07	
3.2165e-05	5.6014e-06	8.0452e-06	6.7857e-07	3.1101e-05	5.0495e-06	0.0015501	1.5149e-05	7.361e-06	2.2227e-05	3.9452e-06	1.05e-05	7.7208e-05	3.758e-05	1.8007e-05	6.065e-05	0.0010301	1.5917e-06	1.0148e-07	3.5227e-06	0.00024167	6.0219e-07	
3.1795e-05	5.5979e-06	8.2964e-06	6.3093e-07	2.9548e-05	5.0773e-06	0.0015508	1.5105e-05	6.9289e-06	2.2203e-05	4.0375e-06	1.0817e-05	7.7058e-05	3.7955e-05	1.8004e-05	6.0507e-05	0.0010303	1.599e-06	1.2779e-07	3.4227e-06	0.00024087	6.1648e-07	
3.1448e-05	5.5988e-06	8.5746e-06	5.8932e-07	2.8108e-05	5.1092e-06	0.0015516	1.5066e-05	6.6311e-06	2.2191e-05	4.1354e-06	1.114e-05	7.6915e-05	3.8351e-05	1.8005e-05	6.0394e-05	0.0010306	1.4706e-06	1.6005e-07	3.3318e-06	0.00024011	6.3794e-07	
3.1073e-05	5.5922e-06	8.8393e-06	5.4133e-07	2.6616e-05	5.1363e-06	0.0015524	1.5017e-05	6.2484e-06	2.2157e-05	4.2288e-06	1.1454e-05	7.6761e-05	3.8734e-05	1.8e-05	6.0255e-05	0.0010308	1.3231e-06	1.8876e-07	3.2333e-06	0.00023932	6.5242e-07	
3.0722e-05	5.5902e-06	9.1329e-06	4.998e-07	2.5235e-05	5.1677e-06	0.0015532	1.4974e-05	5.9886e-06	2.2136e-05	4.3281e-06	1.1775e-05	7.6615e-05	3.9139e-05	1.7999e-05	6.0146e-05	0.001031	1.2049e-06	2.2441e-07	3.1439e-06	0.00023857	6.7546e-07	
3.0395e-05	5.5927e-06	9.0957e-06	4.6513e-07	2.396e-05	5.2034e-06	0.0015541	1.4936e-05	5.8387e-06	2.2127e-05	4.4335e-06	1.2102e-05	7.6476e-05	3.9568e-05	1.8002e-05	6.0067e-05	0.0010313	1.1115e-06	2.686e-07	3.0653e-06	0.00023785	6.0718e-07	
3.0036e-05	5.5874e-06	9.048e-06	4.355e-07	2.354e-05	5.234e-06	0.001555	1.4889e-05	5.791e-06	2.2093e-05	4.5339e-06	1.2422e-05	7.6326e-05	3.9982e-05	1.7999e-05	5.9958e-05	0.0010316	1.042e-06	3.0777e-07	2.979e-06	0.00023711	5.5107e-07	
2.97e-05	5.5863e-06	9.0165e-06	4.1015e-07	2.3168e-05	5.2687e-06	0.0015559	1.4846e-05	5.8371e-06	2.207e-05	4.6403e-06	1.2747e-05	7.6183e-05	4.0419e-05	1.8e-05	5.9878e-05	0.0010319	9.8963e-07	3.5614e-07	2.9005e-06	0.00023639	5.0498e-07	
2.9388e-05	5.5904e-06	9.0028e-06	3.8931e-07	2.2847e-05	5.3082e-06	0.0015569	1.4809e-05	5.9924e-06	2.2062e-05	4.7536e-06	1.3078e-05	7.6049e-05	4.0881e-05	1.8005e-05	5.9829e-05	0.0010323	9.5439e-07	4.1721e-07	2.8305e-06	0.00023571	4.6862e-07	
2.9102e-05	5.5996e-06	9.0071e-06	3.7262e-07	2.2577e-05	5.3527e-06	0.001558	1.4779e-05	6.2692e-06	2.2067e-05	4.8743e-06	1.3416e-05	7.5923e-05	4.1371e-05	1.8014e-05	5.9812e-05	0.0010328	9.3506e-07	4.9451e-07	2.7687e-06	0.00023507	4.4083e-07	
2.8842e-05	5.6143e-06	9.0301e-06	3.6003e-07	2.2357e-05	5.4024e-06	0.0015591	1.4755e-05	6.6938e-06	2.2087e-05	5.0029e-06	1.3761e-05	7.5808e-05	4.189e-05	1.8027e-05	5.9828e-05	0.0010333	9.3191e-07	5.933e-07	2.7151e-06	0.00023446	4.212e-07	
2.8612e-05	5.6195e-06	9.0389e-06	3.5335e-07	2.2084e-05	5.4457e-06	0.0015604	1.472e-05	6.4572e-06	2.2126e-05	5.1247e-06	1.4097e-05	7.5702e-05	4.244e-05	1.8046e-05	5.9884e-05	0.0010339	9.5188e-07	6.7839e-07	2.6523e-06	0.00023382	4.1208e-07	
2.8409e-05	5.6308e-06	8.7651e-06	3.5096e-07	2.188e-05	5.4946e-06	0.0015618	1.4691e-05	6.366e-06	2.2181e-05	5.2573e-06	1.444e-05	7.5607e-05	4.3026e-05	1.8069e-05	5.9975e-05	0.0010345	1.0008e-06	6.9794e-07	2.5982e-06	0.00023322	4.1315e-07	
2.8237e-05	5.648e-06	8.5249e-06	3.5334e-07	2.1729e-05	5.5493e-06	0.0015633	1.4669e-05	6.4295e-06	2.2255e-05	5.3991e-06	1.4791e-05	7.5523e-05	4.3646e-05	1.8098e-05	6.0106e-05	0.0010353	1.0762e-06	7.2728e-07	2.5522e-06	0.00023265	4.2337e-07	
2.809e-05	5.6711e-06	8.3152e-06	3.5981e-07	2.0633e-05	5.6099e-06	0.0015647	1.4655e-05	6.6343e-06	2.2346e-05	5.3668e-06	1.515e-05	7.5424e-05	4.4243e-05	1.8119e-05	6.0273e-05	0.001036	1.1792e-06	7.6827e-07	2.5142e-06	0.00023212	4.4208e-07	
2.7911e-05	5.7001e-06	8.1326e-06	3.5728e-07	1.9643e-05	5.6763e-06	0.0015662	1.4647e-05	6.7145e-06	2.2411e-05	5.3404e-06	1.5518e-05	7.5334e-05	4.4874e-05	1.8146e-05	6.0409e-05	0.0010367	1.2596e-06	8.2305e-07	2.4834e-06	0.00023163	6.4534e-07	
2.7754e-05	5.7342e-06	7.9735e-06	3.5823e-07	1.8737e-05	5.7481e-06	0.0015677	1.4645e-05	6.9249e-06	2.249e-05	5.3192e-06	1.5893e-05	7.5253e-05	4.5537e-05	1.8176e-05	6.0576e-05	0.0010376	1.3668e-06	8.937e-07	2.4591e-06	0.00023116	8.928e-07	
2.7566e-05	5.7596e-06	7.7997e-06	3.5329e-07	1.7777e-05	5.8138e-06	0.0015692	1.4631e-05	7.0292e-06	2.2543e-05	5.2931e-06	1.6259e-05	7.5159e-05	4.6179e-05	1.82e-05	6.0713e-05	0.0010383	1.4512e-06	9.55e-07	2.4272e-06	0.00023067	1.1131e-06	
2.7348e-05	5.7768e-06	7.6121e-06	3.4276e-07	1.6768e-05	5.874e-06	0.0015706	1.4608e-05	7.0361e-06	2.2573e-05	5.2624e-06	1.6616e-05	7.5051e-05	4.6803e-05	1.8218e-05	6.0822e-05	0.0010391	1.5161e-06	1.0085e-06	2.3881e-06	0.00023016	1.3106e-06	
2.71e-05	5.7858e-06	7.4101e-06	3.265e-07	1.5705e-05	5.9285e-06	0.0015719	1.4573e-05	6.944e-06	2.2579e-05	5.227e-06	1.6964e-05	7.4931e-05	4.7407e-05	1.8231e-05	6.0902e-05	0.0010397	1.5619e-06	1.0546e-06	2.3418e-06	0.00022963	1.4865e-06	
2.682e-05	5.8017e-06	7.2373e-06	3.0401e-07	1.4475e-05	5.9899e-06	0.0015732	1.4547e-05	6.741e-06	2.2559e-05	4.9654e-06	1.7322e-05	7.4798e-05	4.7991e-05	1.8236e-05	6.0951e-05	0.0010403	1.5872e-06	1.0473e-06	2.3039e-06	0.00022914	1.64e-06	
2.6568e-05	5.8248e-06	7.0914e-06	2.8645e-07	1.3363e-05	6.0584e-06	0.0015745	1.4529e-05	6.699e-06	2.2557e-05	4.7195e-06	1.769e-05	7.4675e-05	4.8613e-05	1.8248e-05	6.104e-05	0.001041	1.642e-06	1.0506e-06	2.274e-06	0.00022868	1.839e-06	
2.6282e-05	5.8406e-06	6.9289e-06	2.6264e-07	1.3216e-05	6.1199e-06	0.0015758	1.4498e-05	6.5414e-06	2.2528e-05	4.4636e-06	1.8047e-05	7.4538e-05	4.9212e-05	1.8252e-05	6.1093e-05	0.0010417	1.6707e-06	1.0475e-06	2.2358e-06	0.0002282	2.012e-06	
2.6021e-05	5.8626e-06	6.79e-06	2.4304e-07	1.3107e-05	6.1879e-06	0.0015771	1.4475e-05	5.4507e-06	2.2515e-05	4.2217e-06	1.8413e-05	7.441e-05	4.9846e-05	1.8261e-05	6.1183e-05	0.0010424	1.6025e-06	1.0542e-06	2.2046e-06	0.00022775	2.2327e-06	
2.5725e-05	5.8919e-06	6.6754e-06	2.2829e-07	1.3041e-05	6.2633e-06	0.0015786	1.446e-05	2.3037e-06	2.2474e-05	3.9946e-06	1.879e-05	7.4294e-05	5.0521e-05	1.8276e-05	6.1238e-05	0.0010431	1.5757e-06	1.0724e-06	2.1813e-06	0.00022735	2.5235e-06	
2.5396e-05	5.912e-06	6.5469e-06	2.077e-07	1.2942e-05	6.3322e-06	0.0015799	1.4433e-05	1.8781e-06	2.2406e-05	3.7588e-06	1.9157e-05	7.4165e-05	5.1173e-05	1.8284e-05	6.1261e-05	0.0010439	1.6412e-06	1.0866e-06	2.1503e-06	0.00022691	2.779e-06	
2.5096e-05	5.9396e-06	6.4043e-06	1.9097e-07	1.2796e-05	6.3945e-06	0.0015812	1.4413e-05	1.5776e-06	2.2357e-05	3.8e-06	1.9511e-05	7.4021e-05	5.1803e-05	1.8286e-05	6.1324e-05	0.0010445	1.6182e-06	1.0497e-06	2.1115e-06	0.00022652	3.1096e-06	
2.481e-05	5.9705e-06	6.2762e-06	1.7536e-07	1.2672e-05	6.4608e-06	0.0015826	1.4397e-05	1.3263e-06	2.2317e-05	3.8442e-06	1.987e-05	7.3882e-05	5.2458e-05	1.829e-05	6.1409e-05	0.0010453	1.611e-06	1.0213e-06	2.0766e-06	0.00022614	3.4955e-06	
2.4537e-05	6.0044e-06	6.1617e-06	1.6064e-07	1.257e-05	6.531e-06	0.001584	1.4384e-05	1.1143e-06	2.2283e-05	3.8916e-06	2.0234e-05	7.3748e-05	5.3138e-05	1.8297e-05	6.1516e-05	0.001046	1.6192e-06	1.0003e-06	2.0454e-06	0.00022579	3.9453e-06	
2.4243e-05	6.0407e-06	6.0583e-06	1.4626e-07	1.2488e-05	6.6044e-06	0.0015854	1.4373e-05	9.2826e-07	2.2233e-05	3.9417e-06	2.0603e-05	7.3618e-05	5.384e-05	1.8305e-05	6.1605e-05	0.0010468	1.592e-06	9.8541e-07	2.017e-06	0.00022546	4.4602e-06	
2.3929e-05	6.071e-06	5.9487e-06	1.2816e-07	1.2387e-05	6.674e-06	0.0015868	1.4355e-05	6.9881e-07	2.2165e-05	3.9889e-06	2.0965e-05	7.3478e-05	5.4533e-05	1.8309e-05	6.1676e-05	0.0010476	1.554e-06	9.6763e-07	1.984e-06	0.00022511	4.9509e-06	
